locus_tag,product,tier,predicted_call,confidence,evidence,measured_essential,ess_score,noness_score,conservation,n_paralogs,gene_len_aa,leading,mobile_dist_kb,n_sisters,max_sisters,ovote_ess,ovote_non,cross_validated
RALBFv3_RS16965,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,1,0.6953584379373157,0.2883477864462492,0.4102564102564102,10.0,158,1,57.43,3,3,175,153,False
RALBFv3_RS24225,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,0,0.2083872377668117,0.8991575496933859,0.0,0.0,320,1,56.59,1,3,0,1,False
RALBFv3_RS16970,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_ortho,0,0.209324725548524,0.9008006332316219,0.0,0.0,316,1,55.64,1,3,0,2,False
RALBFv3_RS16975,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,0,0.2632277128958129,0.8039463315143213,0.0,0.0,98,1,54.78,1,3,0,1,False
RALBFv3_RS16980,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1234170435229142,0.9118762671801839,0.0,0.0,703,1,53.12,3,3,0,49,True
RALBFv3_RS16985,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2386406586580039,0.7491267279694549,0.0,0.0,160,1,51.77,3,3,0,13,True
RALBFv3_RS16990,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.0437933749042645,0.971193865326563,0.0,0.0,1433,1,49.37,2,3,0,14,True
RALBFv3_RS16995,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,1,0.2432485180955038,0.8814027402122271,0.0,0.0,177,1,46.86,1,3,1,0,False
RALBFv3_RS24230,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_ortho,0,0.2469936358518611,0.8824159145384134,0.0,0.0,163,1,45.36,1,3,0,2,False
RALBFv3_RS17000,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,0,0.2433353375197696,0.9077782276938859,0.0,0.0,186,1,44.86,1,3,0,1,False
RALBFv3_RS17005,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,0,0.2330410133507923,0.8503084710529641,0.0,0.0,196,1,44.15,1,3,0,1,False
RALBFv3_RS17010,,UNRESOLVED,unknown,0,,0,0.606402672695078,0.4259191546231694,0.3333333333333333,0.0,129,0,43.59,3,3,2,7,False
RALBFv3_RS17015,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_long_lagging|P_conditional,0,0.2853138248141946,0.7038088803340193,0.15,1.0,473,0,42.52,3,3,7,57,True
RALBFv3_RS17020,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_long_lagging|P_conditional,0,0.2778333836910078,0.6836321712710655,0.125,2.0,425,0,41.11,3,3,5,23,True
RALBFv3_RS17025,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_long_lagging|P_conditional,0,0.2227627398008439,0.8105835270569128,0.0588235294117647,3.0,447,0,39.79,3,3,6,147,True
RALBFv3_RS17030,,UNRESOLVED,unknown,0,N_redundancy,1,0.6869233979729241,0.266654621306549,0.4878048780487805,4.0,362,0,38.43,3,3,64,58,False
RALBFv3_RS17035,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.8827808690110134,0.0843132789825657,0.6097560975609756,55.0,310,1,37.3,3,3,1597,667,True
RALBFv3_RS17040,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_ortho|F_core_redundant,1,0.9730831368831048,0.021962819437561912,1.0,29.0,245,0,36.22,3,3,1250,0,True
RALBFv3_RS17045,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.3978731048916778,0.6693607986303994,0.1666666666666666,1.0,198,0,35.48,3,3,1,11,True
RALBFv3_RS17050,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.2284299468811556,0.849678222332601,0.0454545454545454,0.0,367,0,34.55,2,3,1,35,True
RALBFv3_RS17055,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.189529931931824,0.8631928610489746,0.0,0.0,381,0,33.44,2,3,0,9,True
RALBFv3_RS17060,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.1844556615773482,0.8583596828803426,0.0,0.0,398,0,32.27,1,3,0,2,False
RALBFv3_RS17065,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_redundancy|N_long_lagging|P_conditional,0,0.196089247128493,0.8327761106253921,0.0256410256410256,7.0,477,0,30.96,3,3,12,217,True
RALBFv3_RS17070,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2609191947267953,0.7956577580007477,0.0526315789473684,3.0,284,0,29.81,3,3,25,224,True
RALBFv3_RS17075,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.880059083949069,0.11530567154495841,0.6097560975609756,55.0,329,1,28.77,3,3,1597,667,True
RALBFv3_RS17080,,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_pangenome_some|N_long_lagging|N_ortho,0,0.167794864778098,0.887924679219909,0.0,0.0,472,0,26.83,1,3,0,2,False
RALBFv3_RS17085,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,0,0.234856850495477,0.7821122321471099,0.0,0.0,144,1,25.25,1,3,0,1,False
RALBFv3_RS17090,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,0,0.244521559184683,0.7948285564555747,0.0,0.0,114,1,24.57,1,3,0,1,False
RALBFv3_RS17095,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,0,0.233608953877075,0.8133936729075896,0.0,0.0,155,1,24.11,1,3,0,1,False
RALBFv3_RS17100,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.18213205743314,0.857774482136133,0.0,0.0,359,1,23.19,3,3,0,6,True
RALBFv3_RS17105,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1818131248859223,0.865310831642038,0.0,0.0,397,0,21.95,3,3,0,6,True
RALBFv3_RS17110,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1348533866559457,0.9072924983414521,0.0,0.0,629,0,20.36,3,3,0,6,True
RALBFv3_RS17115,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.0649564376340714,0.9616398353873427,0.0,0.0,1158,0,17.51,3,3,0,8,True
RALBFv3_RS17120,,UNRESOLVED,unknown,0,E_geometry,1,0.4584510007603417,0.44704576322780654,0.2608695652173913,1.0,219,1,14.93,3,3,10,20,False
RALBFv3_RS17130,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.1646578644264074,0.8631350894783383,0.0,0.0,422,1,13.59,2,3,0,2,True
RALBFv3_RS17140,,UNRESOLVED,unknown,0,N_redundancy,0,0.5669492999991811,0.38657349242263117,0.358974358974359,12.0,355,0,11.36,3,3,253,230,False
RALBFv3_RS17145,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2342903997789627,0.7587478632255545,0.0526315789473684,3.0,335,0,10.27,3,3,25,224,True
RALBFv3_RS17150,,UNRESOLVED,unknown,0,N_pangenome_some,0,0.5913046535529833,0.3635049026117074,0.3333333333333333,0.0,109,0,9.54,2,3,1,4,False
RALBFv3_RS17155,,UNRESOLVED,unknown,0,E_cons_core|F_core_redundant,1,0.8842152506608678,0.08480569644269147,0.6097560975609756,55.0,298,0,8.75,3,3,1597,667,True
RALBFv3_RS17160,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.1766735065813159,0.8188241794427933,0.0,0.0,383,0,7.34,1,3,0,1,True
RALBFv3_RS24250,,CONFIDENT_NONESSENTIAL,non-essential,4,E_geometry|N_score|N_pangenome_some|N_mobile|N_ortho,0,0.2175400393149239,0.9053432924828856,0.0,0.0,217,1,4.0,2,3,0,2,True
RALBFv3_RS17195,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_mobile|N_ortho,0,0.1946041964547043,0.8205650382055354,0.0,1.0,312,0,1.72,3,3,0,27,True
RALBFv3_RS17200,,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_pangenome_some|N_mobile|N_ortho,0,0.2484201126804213,0.8171868949961476,0.0,0.0,110,0,0.67,2,3,0,2,True
RALBFv3_RS17205,,ROGUE_SUSPECT,unknown,0,N_score|N_mobile|P_rogue,0,0.2466970461889844,0.7949503200606515,0.0,0.0,109,0,0.41,3,3,1,2,False
RALBFv3_RS17210,,UNRESOLVED,unknown,0,E_cons_core|N_mobile,1,0.925277020087416,0.03987011478757783,0.926829268292683,1.0,421,0,1.69,3,3,107,7,False
RALBFv3_RS17215,,UNRESOLVED,unknown,0,E_cons_core|N_mobile|F_core_redundant,1,0.945348673706297,0.025231242966171127,0.926829268292683,9.0,267,0,2.72,3,3,536,11,True
RALBFv3_RS17220,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_redundancy|N_mobile|N_long_lagging|P_conditional,0,0.3397785634393613,0.6133525680187709,0.1794871794871795,15.0,453,0,3.8,3,3,138,372,True
RALBFv3_RS17225,,CONDITIONAL_SUSPECT,unknown,0,N_redundancy|N_long_lagging|P_conditional,0,0.4154334151826541,0.5504956050950408,0.2631578947368421,19.0,526,0,5.29,3,3,104,359,True
RALBFv3_RS17230,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2495554655989185,0.7941631692054947,0.0,0.0,106,0,6.36,3,3,0,3,True
RALBFv3_RS17235,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.253227908184474,0.8295048465962404,0.0,0.0,105,0,7.21,1,3,0,1,False
RALBFv3_RS17240,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2355456254736976,0.8012022078740102,0.0769230769230769,0.0,346,1,8.49,3,3,2,30,False
RALBFv3_RS17245,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,0,0.783321070934963,0.1659744361740088,0.5365853658536586,17.0,208,1,9.52,3,3,362,259,False
RALBFv3_RS17250,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.2516163289486308,0.8408490031856027,0.0,0.0,117,0,10.16,1,3,0,1,False
RALBFv3_RS17255,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,0,0.2063844343156218,0.8027891124287818,0.0,0.0,228,1,11.38,1,3,0,1,False
RALBFv3_RS17260,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.1731539538177011,0.851852567693218,0.0,0.0,376,1,12.44,3,3,0,40,True
RALBFv3_RS17270,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.1032948479773536,0.9061864732106546,0.0,0.0,767,1,16.47,1,3,0,6,True
RALBFv3_RS17275,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_redundancy|N_long_lagging|P_conditional,0,0.1235636630250607,0.9025567997113773,0.0769230769230769,15.0,1035,0,19.27,3,3,55,415,True
RALBFv3_RS17280,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.3723362848820101,0.558138819102276,0.1794871794871795,15.0,376,0,21.39,3,3,138,372,True
RALBFv3_RS17285,,CONDITIONAL_SUSPECT,unknown,0,N_redundancy|N_long_lagging|P_conditional,0,0.4278940175167203,0.515539642240113,0.2631578947368421,19.0,508,0,22.71,3,3,104,359,True
RALBFv3_RS17290,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,0,0.91880724279897,0.04344648523192614,0.7948717948717948,18.0,229,1,23.94,3,3,534,140,True
RALBFv3_RS17295,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.1750086766607713,0.8101831858063249,0.0,0.0,369,1,24.84,3,3,0,4,True
RALBFv3_RS17300,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2979904180948052,0.6685841224598532,0.1428571428571428,0.0,369,0,26.14,3,3,1,9,True
RALBFv3_RS17310,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.2009508244845574,0.7923257723717146,0.0,0.0,299,0,27.42,1,3,0,4,False
RALBFv3_RS17315,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_ortho,0,0.1852148332883655,0.8061774867206383,0.0,0.0,330,1,28.69,1,3,0,34,True
RALBFv3_RS17320,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.5687012646029128,0.3436579724922925,0.358974358974359,12.0,324,1,29.76,3,3,253,230,False
RALBFv3_RS17325,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho,0,0.1834832418829599,0.8247314443645059,0.0,1.0,389,0,30.85,3,3,0,58,True
RALBFv3_RS17330,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2422664569613606,0.7961090041837167,0.0,0.0,159,0,32.26,3,3,0,15,True
RALBFv3_RS17335,,UNRESOLVED,unknown,0,E_cons_core|F_core_redundant,0,0.924853227962153,0.046958017591470204,0.7948717948717948,18.0,227,0,33.0,3,3,534,140,True
RALBFv3_RS17340,,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_pangenome_some|N_long_lagging|N_ortho,0,0.1478092087234937,0.8504857315143991,0.0,0.0,550,0,34.15,2,3,0,4,True
RALBFv3_RS17345,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.1834469374891661,0.8171837320002635,0.0,0.0,384,0,36.0,2,3,0,10,True
RALBFv3_RS17350,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.26828528920301,0.7878761914922113,0.0666666666666666,13.0,386,0,37.42,3,3,25,246,True
RALBFv3_RS17355,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1513237276619785,0.8476148540049342,0.0,0.0,538,0,39.42,3,3,0,4,True
RALBFv3_RS17360,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,1,0.2466218240807726,0.7775741574945934,0.0,0.0,149,0,40.54,3,3,2,1,False
RALBFv3_RS17365,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3721041866728379,0.7223492715193409,0.125,0.0,106,1,41.92,3,3,1,11,True
RALBFv3_RS17370,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2300764990158205,0.8355356848626481,0.0,0.0,187,1,42.43,3,3,0,12,True
RALBFv3_RS17375,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2246260324076256,0.8052701401821886,0.0303030303030303,0.0,287,1,43.6,3,3,2,66,False
RALBFv3_RS17380,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.1920798182597966,0.8265344330567891,0.0,0.0,326,1,44.59,3,3,0,60,True
RALBFv3_RS17385,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.6718258171972503,0.2644186598278985,0.4102564102564102,4.0,138,1,45.34,3,3,106,78,False
RALBFv3_RS17390,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.1465619265507022,0.872875860912457,0.0625,0.0,725,1,46.65,3,3,2,51,False
RALBFv3_RS17395,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.336299576497428,0.7052434742246476,0.1111111111111111,0.0,164,1,48.06,3,3,9,61,True
RALBFv3_RS17400,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,1,0.2123657377199484,0.7849813910868478,0.1034482758620689,7.0,606,1,49.38,3,3,61,230,True
RALBFv3_RS17405,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2236473877736622,0.8025528226617262,0.0285714285714285,0.0,293,1,51.21,3,3,1,81,True
RALBFv3_RS17410,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.224035565218866,0.791289281246823,0.0,0.0,206,1,52.04,3,3,0,28,True
RALBFv3_RS17415,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2000850216200707,0.7951474335146493,0.0285714285714285,0.0,379,1,52.94,3,3,2,77,True
RALBFv3_RS17420,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.6810223304279375,0.32343313414722347,0.4102564102564102,4.0,134,1,53.86,3,3,106,78,False
RALBFv3_RS17425,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3333999643044686,0.6695163348021497,0.125,1.0,221,1,54.39,3,3,3,29,True
RALBFv3_RS17430,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.1504031395813398,0.8827786446688701,0.0,0.0,538,1,56.05,1,3,0,1,False
RALBFv3_RS17435,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1388524760050686,0.8684751281245513,0.0,0.0,627,0,57.87,3,3,0,18,True
RALBFv3_RS17440,,UNRESOLVED,unknown,0,E_cons_core,0,0.6954204069448781,0.2526538330478316,0.5,0.0,348,0,59.35,3,3,1,7,False
RALBFv3_RS17445,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,0,0.7455779124378811,0.14282467073226976,0.5609756097560976,1.0,318,1,60.46,3,3,37,54,False
RALBFv3_RS17450,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.8331821781129162,0.10225869492643846,0.6216216216216216,1.0,155,1,61.31,3,3,33,23,False
RALBFv3_RS17455,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.2546687603283289,0.7526509378672828,0.0857142857142857,10.0,442,1,62.29,3,3,85,297,True
RALBFv3_RS17460,,UNRESOLVED,unknown,0,E_cons_core|F_core_redundant,0,0.8063035026174143,0.1725018957198299,0.5365853658536586,17.0,219,0,63.34,3,3,362,259,False
RALBFv3_RS17465,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.1822873686871039,0.7989892163634764,0.0,1.0,388,1,64.5,3,3,2,55,True
RALBFv3_RS17470,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1235217676025924,0.9021334227596377,0.0,0.0,697,1,66.33,3,3,0,40,True
RALBFv3_RS17475,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1380614185703413,0.8635983888544982,0.0,0.0,605,1,68.28,3,3,0,3,True
RALBFv3_RS17480,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.8275343595596562,0.1133647092411697,0.6341463414634146,4.0,256,1,69.59,3,3,119,53,False
RALBFv3_RS17485,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2163699095250618,0.7936333544261593,0.0,0.0,254,1,70.36,3,3,0,33,True
RALBFv3_RS17490,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1982757315097584,0.8052607995978719,0.0,0.0,361,0,71.31,3,3,0,35,True
RALBFv3_RS17500,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.2702459628702873,0.8253154862225482,0.0,0.0,124,0,74.36,2,3,0,2,True
RALBFv3_RS17505,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,1,0.2801502880179712,0.6799434359220039,0.0,0.0,61,0,75.78,1,3,1,0,False
RALBFv3_RS17510,,UNRESOLVED,unknown,0,,0,0.5629434839311003,0.40981858975775387,0.3076923076923077,0.0,184,0,76.27,3,3,8,23,False
RALBFv3_RS17515,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.0985471681659027,0.9194820937845527,0.0,0.0,874,1,78.14,2,3,0,2,True
RALBFv3_RS17520,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2760945488884339,0.7114064443194212,0.0769230769230769,3.0,334,0,79.08,3,3,10,107,True
RALBFv3_RS17525,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2338266119146422,0.7400188894131642,0.0,0.0,188,1,77.97,3,3,0,6,True
RALBFv3_RS24270,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.262352790477821,0.7836586830997609,0.0,0.0,140,0,77.43,1,3,0,1,False
RALBFv3_RS17535,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,1,0.2609722654987433,0.7337901303359367,0.0,0.0,132,0,76.97,1,3,1,0,False
RALBFv3_RS17540,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.1469852104199863,0.9006563403071434,0.0,0.0,582,1,74.99,1,3,0,1,False
RALBFv3_RS17545,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3621726433845607,0.7264487293111866,0.1071428571428571,0.0,114,1,73.66,3,3,3,29,True
RALBFv3_RS17550,,UNRESOLVED,unknown,0,E_cons_core,1,0.9243654564363918,0.048514276958378164,0.902439024390244,3.0,460,0,72.73,3,3,144,9,False
RALBFv3_RS17555,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2453776404372301,0.81084796079075,0.0,0.0,158,1,71.52,3,3,0,3,True
RALBFv3_RS17560,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.0108145661132256,0.9953697723694604,0.0,0.0,2424,0,67.54,3,3,0,3,True
RALBFv3_RS17565,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,0,0.2235021423259672,0.815644959062082,0.0,0.0,222,1,63.06,1,3,0,1,False
RALBFv3_RS17570,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2598740876311869,0.7591676447641548,0.0,0.0,121,0,62.33,3,3,1,9,True
RALBFv3_RS17575,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.2192656083475774,0.7713591739168809,0.0,1.0,232,1,61.65,3,3,2,71,True
RALBFv3_RS17580,,ROGUE_SUSPECT,unknown,0,N_score|N_long_lagging|P_rogue|P_conditional,0,0.1533576660001801,0.8312813607844138,0.0,0.0,541,0,60.46,3,3,1,5,False
RALBFv3_RS17585,,ROGUE_SUSPECT,unknown,0,N_score|N_long_lagging|P_rogue|P_conditional,0,0.1580105279268045,0.8637204337940974,0.0,0.0,528,0,58.85,3,3,1,9,False
RALBFv3_RS17590,,UNRESOLVED,unknown,0,N_redundancy,1,0.6776145034935496,0.2405320800879183,0.425,8.0,237,0,57.55,3,3,248,141,False
RALBFv3_RS17595,,UNRESOLVED,unknown,0,N_redundancy,1,0.5951022370974659,0.3367684382385225,0.3571428571428571,5.0,250,0,56.83,3,3,79,82,False
RALBFv3_RS17600,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.2400022950323789,0.7686435086309432,0.0344827586206896,5.0,323,0,55.97,3,3,20,124,True
RALBFv3_RS17605,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.2102564719814045,0.8005854221393535,0.0,0.0,290,0,55.06,2,3,0,2,True
RALBFv3_RS17610,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.2592896600869896,0.7667356141570771,0.0666666666666666,13.0,420,0,53.95,3,3,25,246,True
RALBFv3_RS17615,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2426117383704114,0.767438167854372,0.0,0.0,130,1,52.78,3,3,0,16,True
RALBFv3_RS17620,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.1866968901866238,0.8169509041710975,0.0,0.0,345,1,52.02,3,3,0,6,True
RALBFv3_RS17625,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1556393300498682,0.8372306338305014,0.0,0.0,483,1,50.7,3,3,0,5,True
RALBFv3_RS17630,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,0,0.2603608986107167,0.7392565287728435,0.0,0.0,62,1,49.89,1,3,0,1,False
RALBFv3_RS17635,,UNRESOLVED,unknown,0,E_geometry,0,0.4812144699308149,0.4051028054752566,0.25,0.0,141,1,49.59,3,3,1,7,False
RALBFv3_RS17640,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_ortho,0,0.209312921132604,0.7699467376698107,0.0,0.0,241,1,48.57,1,3,0,6,True
RALBFv3_RS17645,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_ortho,0,0.2061732446897838,0.8210215485130169,0.0,0.0,265,1,47.73,1,3,0,6,False
RALBFv3_RS17650,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2132459905025362,0.812845179452565,0.0,0.0,235,1,46.55,3,3,0,3,True
RALBFv3_RS17655,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2270941803902189,0.7983644871936855,0.0,0.0,181,1,45.93,3,3,0,4,True
RALBFv3_RS17660,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho,0,0.2167163352778544,0.8280670859274069,0.0,3.0,251,1,45.29,3,3,0,35,True
RALBFv3_RS17665,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2227333464996836,0.8041854005748246,0.0,0.0,196,1,44.62,3,3,0,3,True
RALBFv3_RS17670,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.06695490509016,0.9590923003677582,0.0,0.0,1112,1,42.66,3,3,0,3,True
RALBFv3_RS17675,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho,0,0.2371830800745984,0.7962059587978105,0.0,2.0,156,1,40.76,3,3,0,35,True
RALBFv3_RS17680,,UNRESOLVED,unknown,0,,1,0.4552337129890104,0.5088546647003896,0.3243243243243243,0.0,462,0,39.67,3,3,22,50,False
RALBFv3_RS17685,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.1776443525524192,0.8302697328421526,0.0256410256410256,7.0,502,1,38.1,3,3,12,217,True
RALBFv3_RS17690,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_long_lagging,0,0.1702128274129254,0.8367854329908676,0.0,0.0,434,0,36.67,1,3,0,1,False
RALBFv3_RS17695,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.1377192457605504,0.8695418563576471,0.0,0.0,559,1,34.44,1,3,0,1,False
