organism,locus_tag,gene_name,product,essential,log_length_bp,gc,upstream_gc,upstream_at_skew,position_norm,operon_run_length,is_hypothetical,is_uncharacterized,is_putative,kw_replication,kw_transcription,kw_translation,kw_atp,kw_membrane,kw_synthase,kw_kinase,kw_dehydrogenase,kw_protease,kw_rrna,kw_chaperone,n_orthologs_total,n_orthologs_within_mollicutes,paralog_count_internal,mean_identity_to_orthologs,has_ortholog_in_abaumannii,has_ortholog_in_abaylyi,has_ortholog_in_bsubtilis,has_ortholog_in_ccrescentus,has_ortholog_in_ecoli,has_ortholog_in_ftularensis,has_ortholog_in_hinfluenzae,has_ortholog_in_hpylori,has_ortholog_in_kpneumoniae,has_ortholog_in_mgenitalium,has_ortholog_in_mpne,has_ortholog_in_mtuberculosis,has_ortholog_in_paeruginosa,has_ortholog_in_saureus,has_ortholog_in_spneumoniae,has_ortholog_in_styphimurium,has_ortholog_in_syn3a,has_ortholog_in_vcholerae
abaylyi,ACIAD2394,,hypothetical protein,0,6.035481432524756,0.2685851318944844,0.19,0.0123456790123456,0.6532186912709063,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abaylyi,ACIAD2395,acnB,aconitate hydratase 2,0,7.878912912297133,0.4534090909090909,0.28,-0.1111111111111111,0.653658720937826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.7531428571428572,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
abaylyi,ACIAD2396,,hypothetical protein; putative membrane protein,0,6.309918278226516,0.3096539162112932,0.2,-0.175,0.6542018456514315,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abaylyi,ACIAD2397,,conserved hypothetical protein,0,6.028278520230698,0.3840579710144927,0.36,0.25,0.6543684372430439,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abaylyi,ACIAD2398,,conserved hypothetical protein,0,5.872117789475416,0.4350282485875706,0.32,0.2352941176470588,0.6544893168799938,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.4455,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
abaylyi,ACIAD2400,copA,"P-type ATPase, copper transporting ATPase, a phophatase-like domain",0,7.787382026484701,0.419261104192611,0.22,-0.0256410256410256,0.6549554676638635,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.41515384615384615,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
abaylyi,ACIAD2401,,conserved hypothetical protein; putative heavy metal transport/detoxification pr,0,5.365976015021851,0.380281690140845,0.4,-0.0333333333333333,0.6553194959958273,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.4076666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
abaylyi,ACIAD2402,,conserved hypothetical protein,1,8.412054873292933,0.414,0.37,-0.1428571428571428,0.6559962830206348,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abaylyi,ACIAD2403,,conserved hypothetical protein; putative outer membrane protein,1,7.899153483343097,0.4146250927988121,0.25,0.12,0.6570025017916585,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abaylyi,ACIAD2404,,putative permease (MFS superfamily),0,7.151485463904735,0.3937254901960784,0.35,0.1692307692307692,0.657613708139868,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5790000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
abaylyi,ACIAD2406,,conserved hypothetical protein; putative signal peptide,0,6.206575926724928,0.3575757575757576,0.32,-0.088235294117647,0.6580499863697788,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abaylyi,ACIAD2407,,putative 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase,0,5.976350909297934,0.3791348600508906,0.39,0.081967213114754,0.6582561764631507,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abaylyi,ACIAD2408,folB,dihydroneopterin aldolase,1,5.945420608606575,0.4041994750656168,0.36,-0.03125,0.6583706647629745,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.42057142857142865,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
abaylyi,ACIAD2409,,conserved hypothetical protein; putative kinase,0,7.1770187659099,0.3952599388379205,0.33,0.044776119402985,0.6586103399052026,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.609,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
abaylyi,ACIAD2411,,molybdopterin biosynthesis protein (moeB) OR thiamin-thiazole moiety synthesis (,1,6.70196036600254,0.3997539975399754,0.27,0.0410958904109589,0.6589080928500112,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.4109090909090909,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
abaylyi,ACIAD2412,,conserved hypothetical protein; putative chaperone,0,7.592870287844818,0.345940494200706,0.22,0.1282051282051282,0.6597525830033226,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abaylyi,ACIAD2413,hscC,chaperone protein,0,7.43955930913332,0.4144620811287478,0.27,-0.0136986301369863,0.6602947351221482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.435,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
abaylyi,ACIAD2415,,conserved hypothetical protein; putative membrane protein,0,7.868636894184167,0.3708381171067738,0.29,0.0985915492957746,0.6609310899925277,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.358,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
abaylyi,ACIAD2416,,"putative oxidoreductase, short-chain dehydrogenase/reductase family",0,6.648984550024776,0.4020752269779507,0.29,0.1549295774647887,0.6614715748060159,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
abaylyi,ACIAD2417,hemK,methyl transferase,0,6.716594773520978,0.4242424242424242,0.42,-0.0344827586206896,0.6618225425795048,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.443,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
abaylyi,ACIAD2418,prfA,peptide chain release factor 1,1,7.0317412587631285,0.4358974358974359,0.37,-0.2063492063492063,0.6620940354652518,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,1.0,0.5756470588235294,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
abaylyi,ACIAD2419,,conserved hypothetical protein; putative signal peptide,0,6.137727054086234,0.4761904761904761,0.32,-0.1764705882352941,0.6624306922012626,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abaylyi,ACIAD2420,,conserved hypothetical protein; putative monooxygenase,0,6.931471805599453,0.4301075268817204,0.22,-0.1025641025641025,0.6626750913752796,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.54425,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
abaylyi,ACIAD2421,,putative diguanylate cyclase/phosphodiesterase,0,7.277247726631484,0.3616874135546334,0.3,-0.0285714285714285,0.6630406480704693,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abaylyi,ACIAD2422,,conserved hypothetical protein,0,6.731018100482083,0.3918757467144564,0.26,-0.054054054054054,0.663414541292345,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.49028571428571427,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
abaylyi,ACIAD2423,ppsA,phosphoenolpyruvate synthase,0,7.77485576666552,0.4258091635140815,0.29,0.1830985915492957,0.6639050069457162,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.7055000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
abaylyi,ACIAD2424,,conserved hypothetical protein; putative membrane protein,0,6.637258031284457,0.3595800524934383,0.39,0.1147540983606557,0.6643603202448938,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abaylyi,ACIAD2425,cyoA,cytochrome o ubiquinol oxidase subunit II,0,6.968850378341948,0.4067796610169492,0.38,-0.0967741935483871,0.6646971159230161,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.47933333333333333,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
abaylyi,ACIAD2426,cyoB,cytochrome o ubiquinol oxidase subunit I,0,7.595889917718538,0.4193061840120664,0.47,0.0943396226415094,0.6651218619576776,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.6302000000000001,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
abaylyi,ACIAD2427,cyoC,cytochrome o ubiquinol oxidase subunit III,0,6.432940092739179,0.3961352657004831,0.39,0.3114754098360656,0.6654856124054186,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.5533000000000001,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
abaylyi,ACIAD2428,cyoD,cytochrome o ubiquinol oxidase subunit IV,0,5.793013608384144,0.382262996941896,0.45,-0.2727272727272727,0.6656170516428376,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.5652857142857143,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
abaylyi,ACIAD2429,cyoE,protoheme IX farnesyltransferase (heme O biosynthesis),0,6.790097235513905,0.3761261261261261,0.31,-0.217391304347826,0.665786144192456,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.4817777777777778,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
abaylyi,ACIAD2431,rpsR,30S ribosomal protein S18,1,5.43372200355424,0.4429824561403508,0.4,0.3,0.6661009870169712,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.6448823529411765,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
abaylyi,ACIAD2432,rplI,50S ribosomal protein L9,0,6.104793232414985,0.4205816554809843,0.45,-0.0181818181818181,0.6661969960159739,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.5251538461538462,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
abaylyi,ACIAD2433,dnaB,"replicative DNA helicase;chromosome replication, chain elongation",1,7.277247726631484,0.3976486860304287,0.29,-0.2394366197183098,0.6665083652877033,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,1.0,0.4674,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
abaylyi,ACIAD2434,alr,"alanine racemase 1, biosynthetic",0,6.982862751468942,0.3955431754874652,0.35,0.1384615384615384,0.6668672527615439,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.404,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
abaylyi,ACIAD2435,,conserved hypothetical protein; putative proteasome protease,0,6.601230118728877,0.4040816326530612,0.4,0.0666666666666666,0.6671418023737427,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.6096666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
abaylyi,ACIAD2436,,conserved hypothetical protein; putative transglutaminase,0,6.660575149839686,0.3782051282051282,0.38,-0.0967741935483871,0.6673564679359121,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.41579999999999995,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
abaylyi,ACIAD2437,,conserved hypothetical protein,0,6.309918278226516,0.3588342440801457,0.3,-0.0571428571428571,0.6675400104651198,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abaylyi,ACIAD2438,,conserved hypothetical protein,0,7.347299700743164,0.3862024500322372,0.29,0.1549295774647887,0.6678545754054123,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.5836,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
abaylyi,ACIAD2440,gidA,glucose-inhibited division protein A,0,7.540090320145325,0.4423179160021265,0.29,-0.323943661971831,0.6687693702671107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.571625,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
abaylyi,ACIAD2441,,conserved hypothetical protein; putative signal peptide,0,5.676753802268282,0.3608247422680412,0.22,0.0769230769230769,0.6691206159248223,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abaylyi,ACIAD2443,prmA,methylation of 50S ribosomal subunit protein L11 (ribosomal protein L11 methyltr,0,6.816735880594968,0.4089912280701754,0.35,-0.2,0.6693272228445285,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.4451818181818183,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
abaylyi,ACIAD2444,,conserved hypothetical protein,0,6.309918278226516,0.3406193078324226,0.3,0.0571428571428571,0.6695349413011262,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.441,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abaylyi,ACIAD2446,fis,"DNA-binding protein for site-specific recombination, transcription of rRNA and t",1,5.676753802268282,0.4261168384879725,0.35,-0.1692307692307692,0.6698325553038234,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.618,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
abaylyi,ACIAD2447,purH,bifunctional protein [Includes: phosphoribosylaminoimidazolecarboxamide formyltr,1,7.362645270417825,0.4292063492063492,0.36,-0.15625,0.6701143299058167,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.6306923076923078,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
abaylyi,ACIAD2448,purD,phosphoribosylamine--glycine ligase (GARS) (Glycinamide ribonucleotide synthetas,1,7.1770187659099,0.4503058103975535,0.34,0.0303030303030303,0.6705457451618273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.5457857142857143,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
abaylyi,ACIAD2449,,"putative lipoprotein, attached to the cytoplasmic membrane",0,6.769641976852503,0.3954022988505747,0.35,-0.0153846153846153,0.6709270023156092,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.4242,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
abaylyi,ACIAD2450,,"D-and L-methionine transport protein (ABC superfamily, atp_bind) (metN-like)",0,6.934397209928558,0.3927875243664717,0.33,-0.0149253731343283,0.6712107221071627,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,12.0,0.5038888888888889,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
abaylyi,ACIAD2451,,"putative permease protein (ABC superfamily, membrane)",0,6.546785410760524,0.425287356321839,0.39,0.081967213114754,0.671448868886165,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.5611428571428572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
abaylyi,ACIAD2452,,putative hydroxyacylglutathione hydrolase (GloB),0,6.601230118728877,0.3727891156462585,0.25,0.04,0.6716838199966042,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.43277777777777776,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
abaylyi,ACIAD2453,,conserved hypothetical protein,0,5.3230099791384085,0.3284313725490196,0.26,0.1891891891891892,0.6719032095905626,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abaylyi,ACIAD2455,ubiA,4-hydroxybenzoate octaprenyltransferase (4-HB polyprenyltransferase),1,6.78332520060396,0.4013605442176871,0.35,-0.1384615384615384,0.6721702563287437,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.507625,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
abaylyi,ACIAD2456,ubiC,chorismate pyruvate lyase,0,6.22455842927536,0.4067460317460317,0.29,0.0140845070422535,0.6723650531689778,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.706,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abaylyi,ACIAD2457,,hypothetical protein; putative membrane protein,0,5.365976015021851,0.380281690140845,0.27,-0.0958904109589041,0.6725121928649891,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abaylyi,ACIAD2458,glnA,glutamine synthetase,1,7.256297239690681,0.4406779661016949,0.39,0.0163934426229508,0.672763261260355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.5901538461538463,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
abaylyi,ACIAD2460,,hypothetical protein; putative signal peptide,0,6.236369590203704,0.3725490196078431,0.28,0.0277777777777777,0.6732037077536089,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abaylyi,ACIAD2461,trpG,bifunctional protein:[Includes: para-aminobenzoate synthase glutamine amidotrans,1,6.373319789577012,0.4188034188034188,0.27,0.0684931506849315,0.673412815631321,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.5280714285714286,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
abaylyi,ACIAD2462,trpD,anthranilate phosphoribosyltransferase,1,6.957497370876951,0.4352380952380952,0.37,0.0158730158730158,0.6736399859835198,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.4501818181818182,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
