organism,locus_tag,ortholog_prior,n_orthologs
abaylyi,ACIAD1379,0.5,0
abaylyi,ACIAD1380,1.0,2
abaylyi,ACIAD1381,1.0,3
abaylyi,ACIAD1383,0.5,0
abaylyi,ACIAD1384,0.0,1
abaylyi,ACIAD1385,0.25,4
abaylyi,ACIAD1386,0.0,1
abaylyi,ACIAD1387,0.0,1
abaylyi,ACIAD1388,0.5,0
abaylyi,ACIAD1390,0.0,1
abaylyi,ACIAD1391,0.0,2
abaylyi,ACIAD1392,0.5,0
abaylyi,ACIAD1393,0.0,1
abaylyi,ACIAD1394,0.5,0
abaylyi,ACIAD1395,0.0,3
abaylyi,ACIAD1396,0.0,1
abaylyi,ACIAD1397,0.5,0
abaylyi,ACIAD1398,0.0,1
abaylyi,ACIAD1399,0.0,1
abaylyi,ACIAD1400,0.0,1
abaylyi,ACIAD1403,0.0,1
abaylyi,ACIAD1404,1.0,2
abaylyi,ACIAD1405,0.0,1
abaylyi,ACIAD1406,0.5,0
abaylyi,ACIAD1407,0.5,0
abaylyi,ACIAD1408,0.5,4
abaylyi,ACIAD1409,0.5,0
abaylyi,ACIAD1410,0.5,0
abaylyi,ACIAD1411,0.5,0
abaylyi,ACIAD1412,0.0,1
abaylyi,ACIAD1413,0.0,1
abaylyi,ACIAD1414,0.5,0
abaylyi,ACIAD1415,0.5,0
abaylyi,ACIAD1416,0.5,0
abaylyi,ACIAD1417,0.0,1
abaylyi,ACIAD1418,0.5,0
abaylyi,ACIAD1419,0.0,1
abaylyi,ACIAD1420,0.0,1
abaylyi,ACIAD1421,0.0,1
abaylyi,ACIAD1422,0.5,0
abaylyi,ACIAD1423,0.0,1
abaylyi,ACIAD1424,0.5,0
abaylyi,ACIAD1425,0.5,0
abaylyi,ACIAD1426,0.5,0
abaylyi,ACIAD1427,0.5,0
abaylyi,ACIAD1428,0.5,0
abaylyi,ACIAD1429,0.0,1
abaylyi,ACIAD1430,0.0,1
abaylyi,ACIAD1431,0.5,0
abaylyi,ACIAD1433,0.5,0
abaylyi,ACIAD1434,0.5,0
abaylyi,ACIAD1435,0.5,0
abaylyi,ACIAD1436,0.5,0
abaylyi,ACIAD1437,0.5,0
abaylyi,ACIAD1438,0.5,0
abaylyi,ACIAD1439,0.0,2
abaylyi,ACIAD1440,0.5,0
abaylyi,ACIAD1443,0.5,0
abaylyi,ACIAD1444,0.5,0
abaylyi,ACIAD1445,0.5,0
abaylyi,ACIAD1446,0.5,0
abaylyi,ACIAD1448,0.5,0
abaylyi,ACIAD1449,0.5,0
abaylyi,ACIAD1450,0.5,0
abaylyi,ACIAD1451,0.0,1
abaylyi,ACIAD1452,0.5,0
abaylyi,ACIAD1453,0.0,1
abaylyi,ACIAD1454,0.5,0
abaylyi,ACIAD1455,0.0,1
abaylyi,ACIAD1456,0.5,0
abaylyi,ACIAD1457,0.5,0
abaylyi,ACIAD1458,0.5,0
abaylyi,ACIAD1459,0.5,0
abaylyi,ACIAD1460,0.5,0
abaylyi,ACIAD1461,0.5,0
abaylyi,ACIAD1462,0.5,0
abaylyi,ACIAD1463,0.0,1
abaylyi,ACIAD1464,0.0,1
abaylyi,ACIAD1465,0.0,1
abaylyi,ACIAD1467,0.5,0
abaylyi,ACIAD1469,0.5,0
abaylyi,ACIAD1471,0.5,0
abaylyi,ACIAD1472,0.5,0
abaylyi,ACIAD1473,0.5,0
abaylyi,ACIAD1474,0.5,0
abaylyi,ACIAD1477,0.5,0
abaylyi,ACIAD1478,0.5,0
abaylyi,ACIAD1479,0.5,0
abaylyi,ACIAD1480,0.5,0
abaylyi,ACIAD1481,1.0,7
abaylyi,ACIAD1482,0.5,2
abaylyi,ACIAD1483,0.0,1
abaylyi,ACIAD1484,0.5,0
abaylyi,ACIAD1485,0.0,1
abaylyi,ACIAD1486,0.5,2
abaylyi,ACIAD1487,0.5,0
abaylyi,ACIAD1488,0.5,0
abaylyi,ACIAD1489,0.5,0
abaylyi,ACIAD1490,0.0,1
abaylyi,ACIAD1491,0.5,0
abaylyi,ACIAD1492,0.5,0
abaylyi,ACIAD1493,0.5,0
abaylyi,ACIAD1495,0.0,1
abaylyi,ACIAD1496,0.5,0
abaylyi,ACIAD1498,1.0,2
abaylyi,ACIAD1499,0.5,0
abaylyi,ACIAD1500,0.0,2
abaylyi,ACIAD1503,0.5,0
abaylyi,ACIAD1504,0.5,0
abaylyi,ACIAD1505,0.5,0
abaylyi,ACIAD1506,0.5,0
abaylyi,ACIAD1507,0.0,1
abaylyi,ACIAD1508,0.0,1
abaylyi,ACIAD1509,0.5,0
abaylyi,ACIAD1510,0.5,0
abaylyi,ACIAD1512,0.5,0
abaylyi,ACIAD1514,0.5,0
abaylyi,ACIAD1515,1.0,1
abaylyi,ACIAD1516,0.0,1
abaylyi,ACIAD1517,0.5,0
abaylyi,ACIAD1518,0.5,0
abaylyi,ACIAD1519,0.0,1
abaylyi,ACIAD1520,0.0,1
abaylyi,ACIAD1521,0.5,0
abaylyi,ACIAD1522,0.0,1
abaylyi,ACIAD1523,0.5,0
abaylyi,ACIAD1524,0.5,0
abaylyi,ACIAD1525,0.5,0
abaylyi,ACIAD1526,0.5,0
abaylyi,ACIAD1527,0.5,0
abaylyi,ACIAD1528,0.5,0
abaylyi,ACIAD1529,0.0,1
abaylyi,ACIAD1530,0.5,0
abaylyi,ACIAD1534,0.5,0
abaylyi,ACIAD1535,0.5,0
abaylyi,ACIAD1536,0.0,1
abaylyi,ACIAD1537,0.5,0
abaylyi,ACIAD1539,0.5,0
abaylyi,ACIAD1540,0.5,0
abaylyi,ACIAD1541,0.0,1
abaylyi,ACIAD1543,0.5,0
abaylyi,ACIAD1545,0.0,2
abaylyi,ACIAD1547,0.0,1
abaylyi,ACIAD1548,0.5,0
abaylyi,ACIAD1549,0.0,1
abaylyi,ACIAD1550,0.5,0
abaylyi,ACIAD1556,0.5,0
abaylyi,ACIAD1557,0.5,0
abaylyi,ACIAD1558,0.5,0
abaylyi,ACIAD1559,0.0,1
abaylyi,ACIAD1561,0.5,0
abaylyi,ACIAD1565,0.0,1
abaylyi,ACIAD1566,0.5,0
abaylyi,ACIAD1567,0.0,2
abaylyi,ACIAD1568,0.0,1
abaylyi,ACIAD1569,0.0,2
abaylyi,ACIAD1570,0.0,2
abaylyi,ACIAD1571,0.0,3
abaylyi,ACIAD1572,0.0,2
abaylyi,ACIAD1574,0.5,0
abaylyi,ACIAD1575,0.0,2
abaylyi,ACIAD1576,0.5,0
abaylyi,ACIAD1577,0.0,1
abaylyi,ACIAD1578,0.5,0
abaylyi,ACIAD1579,1.0,1
abaylyi,ACIAD1580,0.5,2
abaylyi,ACIAD1581,0.5,0
abaylyi,ACIAD1582,0.8333333333333334,6
abaylyi,ACIAD1583,0.5,0
abaylyi,ACIAD1584,0.5,0
abaylyi,ACIAD1585,0.0,1
abaylyi,ACIAD1586,0.5,0
abaylyi,ACIAD1587,0.0,1
abaylyi,ACIAD1588,0.5,0
abaylyi,ACIAD1589,0.5,0
abaylyi,ACIAD1590,0.0,1
abaylyi,ACIAD1591,0.5,0
abaylyi,ACIAD1592,0.0,1
abaylyi,ACIAD1593,0.5,0
abaylyi,ACIAD1594,0.5,0
abaylyi,ACIAD1595,0.5,0
abaylyi,ACIAD1596,0.0,1
abaylyi,ACIAD1597,0.0,1
abaylyi,ACIAD1598,0.0,1
abaylyi,ACIAD1599,0.5,0
abaylyi,ACIAD1600,0.5,0
abaylyi,ACIAD1601,0.5,0
abaylyi,ACIAD1602,0.5,0
abaylyi,ACIAD1604,0.0,2
abaylyi,ACIAD1605,0.0,2
abaylyi,ACIAD1606,0.5,0
abaylyi,ACIAD1607,0.0,1
abaylyi,ACIAD1608,0.0,2
abaylyi,ACIAD1609,0.0,1
abaylyi,ACIAD1610,0.5,0
abaylyi,ACIAD1611,0.5,0
abaylyi,ACIAD1612,0.5,0
abaylyi,ACIAD1613,0.5,0
abaylyi,ACIAD1614,0.5,0
abaylyi,ACIAD1615,0.5,0
abaylyi,ACIAD1616,0.5,0
abaylyi,ACIAD1618,0.5,0
abaylyi,ACIAD1619,0.5,0
abaylyi,ACIAD1620,0.5,0
abaylyi,ACIAD1622,0.5,0
abaylyi,ACIAD1624,0.0,2
abaylyi,ACIAD1625,0.5,0
abaylyi,ACIAD1626,0.5,0
abaylyi,ACIAD1627,0.5,0
abaylyi,ACIAD1628,0.0,2
abaylyi,ACIAD1629,0.0,1
abaylyi,ACIAD1630,0.0,3
abaylyi,ACIAD1631,0.0,1
abaylyi,ACIAD1632,0.0,1
abaylyi,ACIAD1633,0.5,0
abaylyi,ACIAD1634,0.5,0
abaylyi,ACIAD1635,0.5,0
abaylyi,ACIAD1636,0.5,0
abaylyi,ACIAD1637,0.0,2
abaylyi,ACIAD1638,0.0,1
abaylyi,ACIAD1639,0.5,0
abaylyi,ACIAD1640,0.5,0
abaylyi,ACIAD1642,0.3333333333333333,3
abaylyi,ACIAD1643,0.5,0
abaylyi,ACIAD1644,0.5,0
abaylyi,ACIAD1645,0.0,1
abaylyi,ACIAD1646,0.0,2
abaylyi,ACIAD1648,0.0,1
abaylyi,ACIAD1649,0.0,1
abaylyi,ACIAD1650,0.0,3
abaylyi,ACIAD1651,0.0,3
abaylyi,ACIAD1652,0.5,0
abaylyi,ACIAD1653,0.0,1
abaylyi,ACIAD1654,0.0,1
abaylyi,ACIAD1655,0.5,0
abaylyi,ACIAD1657,0.5,0
abaylyi,ACIAD1658,0.5,0
abaylyi,ACIAD1659,0.0,1
abaylyi,ACIAD1660,0.0,1
abaylyi,ACIAD1661,0.5,0
abaylyi,ACIAD1662,0.0,3
abaylyi,ACIAD1663,0.5,0
abaylyi,ACIAD1664,0.5,0
abaylyi,ACIAD1665,0.5,0
abaylyi,ACIAD1666,0.5,0
abaylyi,ACIAD1667,0.5,0
abaylyi,ACIAD1669,0.5,0
abaylyi,ACIAD1670,0.0,2
abaylyi,ACIAD1671,0.5,0
abaylyi,ACIAD1672,0.5,0
abaylyi,ACIAD1673,0.5,0
abaylyi,ACIAD1674,0.5,0
abaylyi,ACIAD1675,0.5,0
abaylyi,ACIAD1676,0.5,0
abaylyi,ACIAD1677,0.5,0
abaylyi,ACIAD1678,0.0,1
abaylyi,ACIAD1679,0.5,0
abaylyi,ACIAD1680,0.5,0
abaylyi,ACIAD1681,0.5,0
abaylyi,ACIAD1683,0.5,0
abaylyi,ACIAD1684,0.5,0
abaylyi,ACIAD1685,0.5,0
abaylyi,ACIAD1687,0.5,0
abaylyi,ACIAD1688,0.5,0
abaylyi,ACIAD1689,0.5,0
abaylyi,ACIAD1690,0.0,2
abaylyi,ACIAD1691,0.0,1
abaylyi,ACIAD1692,0.5,0
abaylyi,ACIAD1693,0.0,2
abaylyi,ACIAD1694,0.5,0
abaylyi,ACIAD1695,0.5,0
abaylyi,ACIAD1696,0.5,0
abaylyi,ACIAD1698,0.5,0
abaylyi,ACIAD1699,0.5,0
abaylyi,ACIAD1700,0.5,0
abaylyi,ACIAD1701,0.5,0
abaylyi,ACIAD1702,0.5,0
abaylyi,ACIAD1704,0.5,0
abaylyi,ACIAD1705,0.5,0
abaylyi,ACIAD1706,0.0,1
abaylyi,ACIAD1707,0.0,1
abaylyi,ACIAD1708,0.5,0
abaylyi,ACIAD1709,0.5,0
abaylyi,ACIAD1710,0.5,0
abaylyi,ACIAD1711,0.0,1
abaylyi,ACIAD1712,0.0,1
abaylyi,ACIAD1713,0.0,1
abaylyi,ACIAD1714,0.5,0
abaylyi,ACIAD1715,0.5,0
abaylyi,ACIAD1716,0.5,0
abaylyi,ACIAD1717,0.5,0
abaylyi,ACIAD1719,0.0,1
abaylyi,ACIAD1720,0.5,0
abaylyi,ACIAD1721,0.5,0
abaylyi,ACIAD1722,0.5,0
abaylyi,ACIAD1723,0.5,0
abaylyi,ACIAD1724,0.0,1
abaylyi,ACIAD1725,0.0,1
abaylyi,ACIAD1726,0.0,2
abaylyi,ACIAD1727,0.0,1
abaylyi,ACIAD1728,0.0,1
abaylyi,ACIAD1729,0.5,0
abaylyi,ACIAD1730,0.5,0
abaylyi,ACIAD1731,0.0,2
abaylyi,ACIAD1733,0.5,0
abaylyi,ACIAD1735,0.5,0
abaylyi,ACIAD1736,0.75,4
abaylyi,ACIAD1737,1.0,3
abaylyi,ACIAD1740,0.5,0
abaylyi,ACIAD1741,0.0,2
abaylyi,ACIAD1742,0.5,0
abaylyi,ACIAD1743,0.0,3
abaylyi,ACIAD1744,0.0,1
abaylyi,ACIAD1745,0.5,0
abaylyi,ACIAD1746,0.5,0
abaylyi,ACIAD1747,0.5,0
abaylyi,ACIAD1748,0.5,0
abaylyi,ACIAD1749,0.5,0
abaylyi,ACIAD1750,0.5,0
abaylyi,ACIAD1751,0.5,0
abaylyi,ACIAD1753,0.5,0
abaylyi,ACIAD1754,0.0,1
abaylyi,ACIAD1755,0.5,0
abaylyi,ACIAD1756,0.5,0
abaylyi,ACIAD1757,0.5,0
abaylyi,ACIAD1758,0.5,0
abaylyi,ACIAD1759,0.5,0
abaylyi,ACIAD1760,0.5,0
abaylyi,ACIAD1761,0.5,0
abaylyi,ACIAD1762,0.5,0
abaylyi,ACIAD1763,0.5,0
abaylyi,ACIAD1764,0.5,0
abaylyi,ACIAD1766,0.5,0
abaylyi,ACIAD1767,0.5,0
abaylyi,ACIAD1768,0.0,1
abaylyi,ACIAD1769,0.5,0
abaylyi,ACIAD1770,0.5,0
abaylyi,ACIAD1771,0.5,0
abaylyi,ACIAD1773,0.5,0
abaylyi,ACIAD1774,0.0,1
abaylyi,ACIAD1775,0.0,1
abaylyi,ACIAD1776,0.5,0
abaylyi,ACIAD1778,0.5,0
abaylyi,ACIAD1779,0.5,0
abaylyi,ACIAD1780,0.5,0
abaylyi,ACIAD1781,0.5,0
abaylyi,ACIAD1782,0.5,0
abaylyi,ACIAD1783,0.5,0
abaylyi,ACIAD1784,0.5,0
abaylyi,ACIAD1788,0.5,0
abaylyi,ACIAD1789,0.5,0
abaylyi,ACIAD1790,0.5,0
abaylyi,ACIAD1794,0.5,0
abaylyi,ACIAD1795,0.5,0
abaylyi,ACIAD1796,0.5,0
abaylyi,ACIAD1798,0.5,0
abaylyi,ACIAD1799,0.5,0
abaylyi,ACIAD1800,0.0,1
abaylyi,ACIAD1801,0.5,0
abaylyi,ACIAD1802,0.5,0
abaylyi,ACIAD1803,0.5,0
abaylyi,ACIAD1804,0.5,0
abaylyi,ACIAD1805,0.5,0
abaylyi,ACIAD1806,0.5,0
abaylyi,ACIAD1807,0.5,0
abaylyi,ACIAD1808,0.5,0
abaylyi,ACIAD1809,0.0,1
abaylyi,ACIAD1811,0.5,0
abaylyi,ACIAD1812,0.5,0
abaylyi,ACIAD1813,0.5,0
abaylyi,ACIAD1814,0.5,0
abaylyi,ACIAD1816,0.0,1
abaylyi,ACIAD1817,0.5,0
abaylyi,ACIAD1818,0.0,2
abaylyi,ACIAD1819,0.5,0
abaylyi,ACIAD1820,0.0,2
abaylyi,ACIAD1821,0.0,2
abaylyi,ACIAD1822,0.0,1
abaylyi,ACIAD1824,0.0,3
abaylyi,ACIAD1825,0.0,1
abaylyi,ACIAD1826,0.5,0
abaylyi,ACIAD1827,0.5,0
abaylyi,ACIAD1828,0.0,1
abaylyi,ACIAD1829,0.0,1
abaylyi,ACIAD1830,0.5,0
abaylyi,ACIAD1831,0.5,0
abaylyi,ACIAD1832,0.5,0
abaylyi,ACIAD1834,0.5,0
abaylyi,ACIAD1835,0.5,0
abaylyi,ACIAD1836,0.5,0
abaylyi,ACIAD1838,0.5,0
abaylyi,ACIAD1839,0.5,0
abaylyi,ACIAD1840,0.5,0
abaylyi,ACIAD1841,0.5,0
abaylyi,ACIAD1842,0.5,0
abaylyi,ACIAD1843,0.5,0
abaylyi,ACIAD1844,0.5,0
abaylyi,ACIAD1845,0.5,0
abaylyi,ACIAD1846,0.5,0
abaylyi,ACIAD1847,0.5,0
abaylyi,ACIAD1850,0.5,0
abaylyi,ACIAD1851,0.5,0
abaylyi,ACIAD1852,0.5,0
abaylyi,ACIAD1853,0.5,0
abaylyi,ACIAD1854,0.5,0
abaylyi,ACIAD1855,0.5,0
abaylyi,ACIAD1856,0.5,0
abaylyi,ACIAD1858,0.5,0
abaylyi,ACIAD1861,0.5,0
abaylyi,ACIAD1862,0.5,0
abaylyi,ACIAD1864,0.5,0
abaylyi,ACIAD1865,0.0,1
abaylyi,ACIAD1866,0.0,1
abaylyi,ACIAD1867,0.5,0
abaylyi,ACIAD1868,0.5,0
abaylyi,ACIAD1869,0.0,1
abaylyi,ACIAD1870,0.5,0
abaylyi,ACIAD1873,0.25,4
abaylyi,ACIAD1874,0.5,0
abaylyi,ACIAD1875,0.5,0
abaylyi,ACIAD1876,0.3333333333333333,3
abaylyi,ACIAD1878,0.5,0
abaylyi,ACIAD1879,0.0,2
abaylyi,ACIAD1880,0.5,0
abaylyi,ACIAD1881,0.5,0
abaylyi,ACIAD1882,0.5,0
abaylyi,ACIAD1883,0.0,1
abaylyi,ACIAD1884,0.5,0
abaylyi,ACIAD1885,0.5,0
abaylyi,ACIAD1886,0.0,2
abaylyi,ACIAD1887,0.5,0
abaylyi,ACIAD1888,0.5,0
abaylyi,ACIAD1889,0.5,0
abaylyi,ACIAD1890,0.6666666666666666,3
abaylyi,ACIAD1891,0.5,0
abaylyi,ACIAD1892,0.0,1
abaylyi,ACIAD1893,0.5,0
abaylyi,ACIAD1895,0.5,0
abaylyi,ACIAD1896,0.5,0
abaylyi,ACIAD1897,0.5,0
abaylyi,ACIAD1899,0.0,1
abaylyi,ACIAD1900,0.0,3
abaylyi,ACIAD1901,0.0,1
abaylyi,ACIAD1902,0.0,2
abaylyi,ACIAD1903,0.0,1
abaylyi,ACIAD1904,0.0,2
abaylyi,ACIAD1905,0.5,0
abaylyi,ACIAD1906,0.0,3
abaylyi,ACIAD1907,0.5,0
abaylyi,ACIAD1908,0.0,1
abaylyi,ACIAD1909,0.0,1
abaylyi,ACIAD1910,0.0,3
abaylyi,ACIAD1911,0.5,0
abaylyi,ACIAD1913,0.0,1
abaylyi,ACIAD1914,0.0,1
abaylyi,ACIAD1915,0.0,2
abaylyi,ACIAD1916,0.0,3
abaylyi,ACIAD1917,0.5,0
abaylyi,ACIAD1919,0.5,0
abaylyi,ACIAD1920,1.0,1
abaylyi,ACIAD1921,0.0,3
abaylyi,ACIAD1922,1.0,1
abaylyi,ACIAD1923,0.0,1
abaylyi,ACIAD1924,0.5,0
abaylyi,ACIAD1925,1.0,4
abaylyi,ACIAD1926,0.5,0
abaylyi,ACIAD1927,0.8,5
abaylyi,ACIAD1929,0.0,1
abaylyi,ACIAD1930,0.5,0
abaylyi,ACIAD1931,0.5,0
abaylyi,ACIAD1933,0.0,1
abaylyi,ACIAD1934,0.5,0
abaylyi,ACIAD1935,0.5,0
abaylyi,ACIAD1936,0.5,0
abaylyi,ACIAD1937,0.0,1
abaylyi,ACIAD1938,0.5,0
abaylyi,ACIAD1939,0.5,0
abaylyi,ACIAD1940,0.5,0
abaylyi,ACIAD1941,0.5,0
abaylyi,ACIAD1943,0.5,0
abaylyi,ACIAD1944,0.5,0
abaylyi,ACIAD1945,0.5,2
abaylyi,ACIAD1946,0.0,2
abaylyi,ACIAD1948,0.0,1
abaylyi,ACIAD1950,0.5,0
abaylyi,ACIAD1951,0.0,1
abaylyi,ACIAD1952,0.5,0
abaylyi,ACIAD1953,0.5,0
abaylyi,ACIAD1954,0.5,0
abaylyi,ACIAD1955,0.5,0
abaylyi,ACIAD1956,0.5,0
abaylyi,ACIAD1957,0.5,0
abaylyi,ACIAD1958,0.5,0
abaylyi,ACIAD1959,0.5,0
abaylyi,ACIAD1960,0.5,0
abaylyi,ACIAD1961,0.5,0
abaylyi,ACIAD1962,0.5,0
abaylyi,ACIAD1963,0.5,0
abaylyi,ACIAD1964,0.5,0
abaylyi,ACIAD1966,0.5,0
abaylyi,ACIAD1967,0.5,0
abaylyi,ACIAD1968,0.5,0
abaylyi,ACIAD1970,1.0,1
abaylyi,ACIAD1971,0.5,2
abaylyi,ACIAD1973,0.5,0
abaylyi,ACIAD1974,0.0,2
abaylyi,ACIAD1975,0.0,1
abaylyi,ACIAD1976,0.0,1
abaylyi,ACIAD1977,0.0,1
abaylyi,ACIAD1978,0.5,0
abaylyi,ACIAD1979,0.5,0
abaylyi,ACIAD1980,0.5,2
abaylyi,ACIAD1981,0.0,1
abaylyi,ACIAD1982,0.5,0
abaylyi,ACIAD1983,0.0,1
abaylyi,ACIAD1984,0.5,2
abaylyi,ACIAD1985,0.5,0
abaylyi,ACIAD1986,0.5,0
abaylyi,ACIAD1987,0.8,5
abaylyi,ACIAD1988,0.0,1
abaylyi,ACIAD1989,0.5,0
abaylyi,ACIAD1990,0.6,5
abaylyi,ACIAD1992,0.0,1
abaylyi,ACIAD1993,0.0,2
abaylyi,ACIAD1995,0.5,0
abaylyi,ACIAD1996,0.5,2
abaylyi,ACIAD1997,0.5,0
abaylyi,ACIAD1998,0.5,0
abaylyi,ACIAD1999,0.5,2
abaylyi,ACIAD2000,0.5,0
abaylyi,ACIAD2001,0.8,5
abaylyi,ACIAD2002,1.0,2
abaylyi,ACIAD2003,1.0,4
abaylyi,ACIAD2004,0.5,0
abaylyi,ACIAD2005,0.5,0
abaylyi,ACIAD2006,0.5,0
abaylyi,ACIAD2007,0.5,0
abaylyi,ACIAD2008,0.0,2
abaylyi,ACIAD2009,0.5,0
abaylyi,ACIAD2010,0.5,0
abaylyi,ACIAD2011,0.0,1
abaylyi,ACIAD2012,0.0,1
abaylyi,ACIAD2013,0.5,0
abaylyi,ACIAD2014,0.5,0
abaylyi,ACIAD2015,0.5,0
abaylyi,ACIAD2016,0.0,1
abaylyi,ACIAD2017,0.5,0
abaylyi,ACIAD2018,0.0,3
abaylyi,ACIAD2019,0.0,1
abaylyi,ACIAD2021,0.5,0
abaylyi,ACIAD2022,0.5,0
abaylyi,ACIAD2023,0.5,0
abaylyi,ACIAD2024,0.5,0
abaylyi,ACIAD2025,0.5,0
abaylyi,ACIAD2026,0.5,0
abaylyi,ACIAD2027,0.5,0
abaylyi,ACIAD2029,0.0,1
abaylyi,ACIAD2031,0.5,0
abaylyi,ACIAD2032,0.0,1
abaylyi,ACIAD2034,0.0,1
abaylyi,ACIAD2040,0.5,0
abaylyi,ACIAD2041,0.0,2
abaylyi,ACIAD2042,0.0,1
abaylyi,ACIAD2043,0.0,2
abaylyi,ACIAD2045,0.0,3
abaylyi,ACIAD2048,0.5,0
abaylyi,ACIAD2049,0.0,1
abaylyi,ACIAD2050,0.5,0
abaylyi,ACIAD2052,0.0,3
abaylyi,ACIAD2053,0.5,0
abaylyi,ACIAD2054,0.5,0
abaylyi,ACIAD2056,0.5,2
abaylyi,ACIAD2058,0.0,1
abaylyi,ACIAD2059,0.0,1
abaylyi,ACIAD2062,0.5,0
abaylyi,ACIAD2064,0.5,0
abaylyi,ACIAD2065,0.5,0
abaylyi,ACIAD2066,0.5,0
abaylyi,ACIAD2068,0.0,1
abaylyi,ACIAD2069,0.0,2
abaylyi,ACIAD2070,0.0,2
abaylyi,ACIAD2071,0.2,5
abaylyi,ACIAD2072,0.0,1
abaylyi,ACIAD2074,0.5,0
abaylyi,ACIAD2075,0.5,0
abaylyi,ACIAD2077,0.5,0
abaylyi,ACIAD2078,0.0,2
abaylyi,ACIAD2079,0.0,1
abaylyi,ACIAD2080,0.5,0
abaylyi,ACIAD2081,0.5,0
abaylyi,ACIAD2082,0.0,1
abaylyi,ACIAD2083,0.5,0
abaylyi,ACIAD2084,0.5,0
abaylyi,ACIAD2085,0.0,1
abaylyi,ACIAD2086,0.5,4
abaylyi,ACIAD2087,0.5,2
abaylyi,ACIAD2088,0.0,1
abaylyi,ACIAD2089,1.0,4
abaylyi,ACIAD2090,0.5,0
abaylyi,ACIAD2091,0.25,4
abaylyi,ACIAD2092,0.5,0
abaylyi,ACIAD2094,0.5,0
abaylyi,ACIAD2096,0.5,0
abaylyi,ACIAD2097,0.5,0
abaylyi,ACIAD2098,0.5,0
abaylyi,ACIAD2099,0.0,1
abaylyi,ACIAD2100,0.5,0
abaylyi,ACIAD2101,0.0,1
abaylyi,ACIAD2102,0.0,1
abaylyi,ACIAD2103,0.0,3
abaylyi,ACIAD2104,0.0,1
abaylyi,ACIAD2105,0.5,0
abaylyi,ACIAD2106,0.5,0
abaylyi,ACIAD2108,0.5,0
abaylyi,ACIAD2110,0.5,0
abaylyi,ACIAD2111,0.5,0
abaylyi,ACIAD2114,0.5,0
abaylyi,ACIAD2115,0.5,0
abaylyi,ACIAD2116,0.5,0
abaylyi,ACIAD2117,0.5,0
abaylyi,ACIAD2118,0.5,0
abaylyi,ACIAD2119,0.5,0
abaylyi,ACIAD2120,0.5,0
abaylyi,ACIAD2121,0.5,0
abaylyi,ACIAD2122,0.5,0
abaylyi,ACIAD2123,0.5,0
abaylyi,ACIAD2124,0.5,0
abaylyi,ACIAD2125,0.5,0
abaylyi,ACIAD2126,0.5,0
abaylyi,ACIAD2129,0.5,0
abaylyi,ACIAD2132,0.5,0
abaylyi,ACIAD2133,0.5,0
abaylyi,ACIAD2134,0.5,0
abaylyi,ACIAD2135,0.5,0
abaylyi,ACIAD2136,0.5,0
abaylyi,ACIAD2137,0.5,0
abaylyi,ACIAD2139,0.5,0
abaylyi,ACIAD2140,0.5,0
abaylyi,ACIAD2142,0.5,0
abaylyi,ACIAD2143,0.5,0
abaylyi,ACIAD2144,0.5,0
abaylyi,ACIAD2145,0.5,0
abaylyi,ACIAD2146,0.5,0
abaylyi,ACIAD2148,0.5,0
abaylyi,ACIAD2149,0.0,1
abaylyi,ACIAD2151,0.5,0
abaylyi,ACIAD2152,0.5,0
abaylyi,ACIAD2153,0.5,0
abaylyi,ACIAD2154,0.5,0
abaylyi,ACIAD2155,0.5,0
abaylyi,ACIAD2156,0.5,0
abaylyi,ACIAD2157,0.5,0
abaylyi,ACIAD2158,0.5,0
abaylyi,ACIAD2159,0.5,0
abaylyi,ACIAD2160,0.5,0
abaylyi,ACIAD2161,0.5,0
abaylyi,ACIAD2162,0.5,0
abaylyi,ACIAD2164,0.5,0
abaylyi,ACIAD2165,0.5,0
abaylyi,ACIAD2166,0.5,0
abaylyi,ACIAD2167,0.5,0
abaylyi,ACIAD2168,0.5,0
abaylyi,ACIAD2169,0.5,0
abaylyi,ACIAD2170,0.5,0
abaylyi,ACIAD2172,0.5,0
abaylyi,ACIAD2173,0.5,0
abaylyi,ACIAD2174,0.5,0
abaylyi,ACIAD2175,0.5,0
abaylyi,ACIAD2176,0.5,0
abaylyi,ACIAD2177,0.5,0
abaylyi,ACIAD2178,0.5,0
abaylyi,ACIAD2179,0.5,0
abaylyi,ACIAD2180,0.5,0
abaylyi,ACIAD2181,0.0,1
abaylyi,ACIAD2182,0.5,0
abaylyi,ACIAD2183,0.5,0
abaylyi,ACIAD2184,0.5,0
abaylyi,ACIAD2185,0.5,0
abaylyi,ACIAD2186,0.5,0
abaylyi,ACIAD2187,0.5,0
abaylyi,ACIAD2188,0.5,0
abaylyi,ACIAD2189,0.5,0
abaylyi,ACIAD2191,0.5,0
abaylyi,ACIAD2192,0.5,0
abaylyi,ACIAD2193,0.5,0
abaylyi,ACIAD2194,0.5,0
abaylyi,ACIAD2195,0.5,0
abaylyi,ACIAD2196,0.5,0
abaylyi,ACIAD2197,0.5,0
abaylyi,ACIAD2199,0.5,0
abaylyi,ACIAD2200,0.5,0
abaylyi,ACIAD2201,0.5,0
abaylyi,ACIAD2202,0.5,0
abaylyi,ACIAD2203,0.0,2
abaylyi,ACIAD2204,0.0,1
abaylyi,ACIAD2205,0.0,2
abaylyi,ACIAD2207,0.0,2
