organism,locus_tag,gene_name,product,essential,log_length_bp,gc,upstream_gc,upstream_at_skew,position_norm,operon_run_length,is_hypothetical,is_uncharacterized,is_putative,kw_replication,kw_transcription,kw_translation,kw_atp,kw_membrane,kw_synthase,kw_kinase,kw_dehydrogenase,kw_protease,kw_rrna,kw_chaperone
styphimurium,pstS,pstS,high-affinity phosphate transporter,0,6.948897222313312,0.5437079731027857,0.38,0.12903225806451613,0.8366771660027381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,aroE,aroE,dehydroshikimate reductase,0,6.709304340258298,0.5042735042735043,0.51,-0.10204081632653061,0.7357114329535044,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
styphimurium,glmS,glmS,L-glutamine:D-fructose-6-phosphate aminotransferase,1,7.5126175446745105,0.5448087431693989,0.52,0.4166666666666667,0.8378803693295865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,glmU,glmU,N-acetyl glucosamine-1-phosphate uridyltransferase,1,7.22402480828583,0.5273522975929978,0.35,-0.046153846153846156,0.8382485666347569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,atpC,atpC,"membrane-bound ATP synthase, F1 sector, epsilon-subunit",0,6.042632833682381,0.5571428571428572,0.5,0.2,0.838689641684423,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,atpD,atpD,"membrane-bound ATP synthase, F1 sector, beta-subunit",0,7.232733136177615,0.5524222704266089,0.51,0.061224489795918366,0.8388793502763796,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,atpG,atpG,"membrane-bound ATP synthase, F1 sector, gamma-subunit",0,6.762729506931879,0.53125,0.56,0.09090909090909091,0.8391159970766554,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,atpA,atpA,"membrane-bound ATP synthase, F1 sector, alpha-subunit",0,7.341483852363161,0.5531776913099871,0.59,-0.17073170731707318,0.8393739513530762,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,atpH,atpH,"membrane-bound ATP synthase, F1 sector, delta-subunit",0,6.282266746896006,0.5280898876404494,0.54,0.08695652173913043,0.8395901141545461,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,atpF,atpF,"membrane-bound ATP synthase, F0 sector, subunit b",0,6.156978985585555,0.5222929936305732,0.45,-0.12727272727272726,0.8396964456659358,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,atpE,atpE,"membrane-bound ATP synthase, F0 sector, subunit c",0,5.484796933490655,0.5458333333333333,0.4,-0.06666666666666667,0.8397817785051828,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,atpB,atpB,"membrane-bound ATP synthase, F0 sector, subunit a",0,6.705639094860003,0.5159313725490197,0.49,-0.13725490196078433,0.8398999475033196,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,atpI,atpI,"membrane-bound ATP synthase subunit, F1-F0-type proton-ATPase",0,5.945420608606575,0.5144356955380578,0.42,0.034482758620689655,0.8400248072548353,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,gidB,gidB,associated with glucose-inhibited division,0,6.437751649736401,0.5160256410256411,0.51,0.02040816326530612,0.8402548662363998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,gidA,gidA,associated with glucose-inhibited division,0,7.544861068658458,0.5513227513227513,0.55,-0.06666666666666667,0.8405346426623023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,mioC,mioC,initiation of chromosome replication,0,6.09807428216624,0.5180180180180181,0.47,-0.05660377358490566,0.8408527107844651,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,asnC,asnC,"transcriptional regulator for asnA, gidA",0,6.131226489483141,0.5076252723311547,0.27,0.2328767123287671,0.8409639831598884,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,asnA,asnA,asparagine synthetase A,0,6.901737206656574,0.5649546827794562,0.35,0.015384615384615385,0.8411443246971148,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,yieM,yieM,putative inner membrane protein,0,7.262628600974241,0.5635087719298245,0.55,0.24444444444444444,0.8413940442001462,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,yieN,yieN,putative regulator protein,0,7.311886164077165,0.5357381429525718,0.44,0.14285714285714285,0.8416989366848862,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,kup,kup,KUP family low affinity potassium transport system,0,7.533693709848633,0.5318352059925093,0.51,0.22448979591836735,0.8421168514343946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,rbsD,rbsD,D-ribose high-affinity transport system,0,6.042632833682381,0.5047619047619047,0.48,0.0,0.8423928192776045,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,rbsA,rbsA,D-ribose high-affinity transport protein,0,7.317876198626496,0.5345285524568393,0.55,-0.1111111111111111,0.8425925125322957,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,rbsC,rbsC,"D-ribose high-affinity transport protein (1st module, ATP-binding subunit)",0,6.874198495453294,0.556935817805383,0.53,0.19148936170212766,0.8428479963766997,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,rbsB,rbsB,D-ribose transport protein,0,6.79346613258001,0.5432098765432098,0.44,0.14285714285714285,0.8430440869180331,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,rbsK,rbsK,ribokinase,0,6.836259277277067,0.5516129032258065,0.55,0.4666666666666667,0.8432589115688273,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
styphimurium,rbsR,rbsR,transcriptional repressor for rbs operon (GalR/LacI family),0,6.907755278982137,0.5335335335335335,0.6,0.1,0.8434580901501817,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,yieO,yieO,putative MFS family tranport protein,0,7.264730177929867,0.5196078431372549,0.52,0.08333333333333333,0.8437007071611649,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,yieP,yieP,putative gntR family regulatory protein,0,6.559615237493242,0.5120567375886524,0.38,0.3225806451612903,0.8439225313693399,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,yifA,yifA,putative LysR family transcriptional regulator,0,6.745236349484363,0.5159010600706714,0.34,0.0,0.8452956798320106,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,yifE,yifE,putative LysR type transcriptional regulator with pssR,0,5.8289456176102075,0.4896755162241888,0.38,-0.03225806451612903,0.8454397883663239,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,yifB,yifB,"putative magnesium chelatase, subunit ChlI",0,7.3277805384216315,0.5259697567389875,0.38,0.22580645161290322,0.8456361877116594,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ilvG,ilvG,"acetolactate synthase II, large subunit",0,7.4073177104694174,0.5634486945962356,0.43,0.017543859649122806,0.8460835417760347,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ilvM,ilvM,"acetolactate synthase II, small subunit",0,5.568344503761097,0.4942528735632184,0.52,-0.041666666666666664,0.8462797352520355,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ilvE,ilvE,branched-chain amino-acid aminotransferase,0,6.836259277277067,0.5451612903225806,0.49,0.2549019607843137,0.8464058302195596,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ilvD,ilvD,dihydroxyacid dehydratase,0,7.524021415206125,0.5748244192328471,0.5,0.28,0.8467250306230636,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ilvA,ilvA,threonine deaminase,0,7.343426229147367,0.5728155339805825,0.6,-0.05,0.84707500849211,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ilvY,ilvY,positive LysR family regulator for ilvC,0,6.790097235513905,0.6013513513513513,0.39,0.08196721311475409,0.847519171581797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ilvC,ilvC,ketol-acid reductoisomerase,0,7.29776828253138,0.5663956639566395,0.44,0.21428571428571427,0.8477960658370133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ppiC,ppiC,peptidyl-prolyl cis-trans isomerase C,0,5.645446897643238,0.46099290780141844,0.48,0.15384615384615385,0.8479957590917045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,rep,rep,rep helicase,0,7.613818684808629,0.5318518518518518,0.53,-0.23404255319148937,0.848343781202071,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,gppA,gppA,guanosine pentaphosphatase,0,7.301822342137932,0.5573549257759784,0.45,0.34545454545454546,0.8487128019845804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,rhlB,rhlB,putative helicase,0,7.144407180321139,0.54739336492891,0.41,0.05084745762711865,0.8490199590320023,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,trxA,trxA,thioredoxin 1,0,5.802118375377063,0.49393939393939396,0.44,-0.03571428571428571,0.8492136820759864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,rho,rho,transcription termination factor Rho,1,7.13966033596492,0.5285714285714286,0.42,0.1724137931034483,0.8494634015790178,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,rfe,rfe,undecaprenyl-phosphate N-acetylglucosaminyltransferase,0,7.007600613951853,0.4682971014492754,0.39,0.01639344262295082,0.8497538832103264,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,wzzE,wzzE,modulator of enterobacterial common antigen (ECA) polysaccharide chain length,0,6.954638864880987,0.5195797516714422,0.54,0.2608695652173913,0.849977560242514,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,rffG,rffG,"dTDP-glucose 4,6-dehydratase",0,6.974478911025045,0.5599250936329588,0.51,-0.10204081632653061,0.8506984117180826,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,rffH,rffH,glucose-1-phosphate thymidyl transferase,0,5.420534999272286,0.56,0.54,0.21739130434782608,0.8508380940616991,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,wzxE,wzxE,O-antigen translocase in LPS biosynthesis,0,7.132497551660044,0.5579536370903277,0.45,-0.16363636363636364,0.8513587376092394,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,yifK,yifK,putative APC family amino-acid transport protein,0,7.234898420314831,0.5447330447330447,0.39,0.18032786885245902,0.8523247794624752,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,hemY,hemY,protein for a late step of protoheme IX synthesis,0,7.0909098220799835,0.5783333333333334,0.65,0.3142857142857143,0.8528207186898475,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,hemX,hemX,uroporphyrinogen III methylase,0,7.065613363597717,0.5564102564102564,0.52,0.125,0.8530644679821717,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,hemD,hemD,uroporphyrinogen III synthase,0,6.60934924316738,0.5762483130904184,0.61,0.28205128205128205,0.8532654993875387,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,hemC,hemC,porphobilinogen deaminase,0,6.86484777797086,0.5862068965517241,0.43,-0.017543859649122806,0.8534394589753883,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,cyaA,cyaA,adenylate cyclase,0,7.843064016692054,0.5433843737730664,0.49,0.09803921568627451,0.8538744608796797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,cyaY,cyaY,putative frataxin family transport protein,0,5.7745515455444085,0.557632398753894,0.46,-0.037037037037037035,0.8545058621293066,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,yifL,yifL,putative outer membrane lipoprotein,0,5.3230099791384085,0.5343137254901961,0.41,0.05084745762711865,0.8547974760419562,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,dapF,dapF,diaminopimelate epimerase,0,6.720220155135295,0.5591787439613527,0.57,0.11627906976744186,0.8549104983067247,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,yigA,yigA,putative cytoplasmic protein,0,6.5638555265321274,0.5819209039548022,0.53,-0.10638297872340426,0.8550677824784609,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,xerC,xerC,putative site-specific integrase/recombinase,0,6.806829360392176,0.5625692137320044,0.6,0.1,0.8552327867502496,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,yigB,yigB,putative hydrolase of the HAD superfamily,0,6.576469569048224,0.5564853556485355,0.48,0.0,0.8553993350420488,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,uvrD,uvrD,DNA-dependent ATPase I and helicase II,0,7.679713639966372,0.5783633841886269,0.57,-0.20930232558139536,0.8557235792442537,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,corA,corA,MIT family Mg2+/Ni2+/Co2+ transport protein,0,6.858565034791365,0.5352260778128286,0.49,-0.3333333333333333,0.8561410822550927,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,yigF,yigF,putative inner membrane protein,0,5.945420608606575,0.35170603674540685,0.4,-0.3,0.8562880729600922,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,yigG,yigG,putative inner membrane protein,0,6.131226489483141,0.3638344226579521,0.38,0.0,0.8563776261207012,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,rarD,rarD,chloramphenicol resistance,0,6.786716950605081,0.5322033898305085,0.46,0.07407407407407407,0.8565229698710228,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,yigI,yigI,putative PaaI protein,0,6.18826412308259,0.5637860082304527,0.29,0.1267605633802817,0.8566729456813761,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,pldA,pldA,outer membrane phospholipase A,0,6.769641976852503,0.5045977011494253,0.37,0.20634920634920634,0.8568425820131962,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,recQ,recQ,ATP-dependent DNA helicase,0,7.522400231387125,0.545995670995671,0.44,-0.32142857142857145,0.8571357399458563,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,rhtC,rhtC,RhtB family threonine efflux protein,0,6.432940092739179,0.5539452495974235,0.53,0.06382978723404255,0.8574028554076728,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,pldB,pldB,lysophospholipase L(2),0,6.925595197110468,0.5467059980334317,0.5,-0.04,0.8577299817805639,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,yigL,yigL,putative hydrolase of the HAD superfamily,0,6.687108607866515,0.5355805243445693,0.42,-0.13793103448275862,0.8579202050458574,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,yigM,yigM,putative transport protein,0,6.803505257608338,0.55,0.42,-0.3448275862068966,0.8581117664618266,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,metR,metR,regulator for metE and metH,0,6.86171134048073,0.5849056603773585,0.39,-0.08196721311475409,0.8582793441002995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,metE,metE,5-methyltetrahydropteroyltriglutamate- homocysteine S-methyltransferase,0,7.725771441587952,0.577924944812362,0.43,0.017543859649122806,0.8586617463895665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,udp,udp,uridine phosphorylase,0,6.637258031284457,0.5616797900262467,0.38,-0.1935483870967742,0.8595573809303235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,yigN,yigN,putative inner membrane protein,0,7.266827347520591,0.5443745632424878,0.46,-0.2222222222222222,0.8598117324933865,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ubiE,ubiE,S-adenosylmethionine,0,6.6293632534374485,0.48148148148148145,0.45,-0.01818181818181818,0.8600564081977169,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,yigP,yigP,putative inner membrane protein,0,6.408528791059498,0.5445544554455446,0.52,-0.041666666666666664,0.8601984580386829,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,aarF,aarF,putative regulator in ubiquinone biosynthesis,1,7.403670290012373,0.5070079219987812,0.61,0.1282051282051282,0.8604289287589167,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,tatA,tatA,component of Sec-independent protein secretion pathway,0,5.545177444479562,0.4549019607843137,0.46,0.25925925925925924,0.8606662961018642,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,tatB,tatB,component of Sec-independent protein secretion pathway,0,6.309918278226516,0.5428051001821493,0.45,0.41818181818181815,0.8607496731824311,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,tatC,tatC,component of sec-independent protein export,0,6.660575149839686,0.5025641025641026,0.55,0.15555555555555556,0.8608868850940308,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,rfaH,rfaH,transcriptional activator,0,6.194405391104672,0.49284253578732107,0.45,0.05454545454545454,0.8611885866040824,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,yigC,yigC,putative oxidoreductase,0,7.299797366758161,0.5382014874915484,0.44,0.10714285714285714,0.8614292478563855,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
styphimurium,ubiB,ubiB,FMN reductase,0,6.555356891810665,0.5299145299145299,0.51,0.1836734693877551,0.8616712472593645,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
styphimurium,fadA,fadA,3-ketoacyl-CoA thiolase,0,7.060476365999801,0.5867697594501718,0.54,0.13043478260869565,0.8623312643465193,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,fadB,fadB,3-hydroxyacyl-coA dehydrogenase of 4-enzyme FadB protein,0,7.692113339595466,0.5570776255707762,0.37,-0.14285714285714285,0.8626783600448795,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
styphimurium,pepQ,pepQ,proline dipeptidase,0,7.195187320178709,0.5352852852852853,0.49,0.3333333333333333,0.8630798052476093,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
styphimurium,yigZ,yigZ,putative cytoplasmic protein,0,6.423246963533519,0.5365853658536586,0.49,0.13725490196078433,0.8632800131756374,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,trkH,trkH,Trk family potassium transport protein,0,7.2813856635702825,0.53099173553719,0.41,0.05084745762711865,0.8635006021678041,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,hemG,hemG,protoporphyrin oxidase,0,6.304448802421981,0.5036630036630036,0.41,-0.15254237288135594,0.8637085301958847,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
styphimurium,mobB,mobB,molybdopterin-guanine dinucleotide biosynthesis protein B,0,6.248042874508429,0.49806201550387597,0.56,0.22727272727272727,0.8650534745596969,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,mobA,mobA,putative molybdopterin-guanine dinucleotide biosynthesis protein,0,6.373319789577012,0.5521367521367522,0.43,0.017543859649122806,0.8651659821511287,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,yihD,yihD,putative cytoplasmic protein,0,5.602118820879701,0.45185185185185184,0.47,-0.1320754716981132,0.8652681962758237,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,yihE,yihE,putative homoserine kinase type II,0,6.895682697747868,0.48936170212765956,0.48,0.07692307692307693,0.8654132312221433,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
styphimurium,dsbA,dsbA,periplasmic protein disulfide isomerase I,0,6.437751649736401,0.5032051282051282,0.41,0.11864406779661017,0.8655823528806267,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,yihG,yihG,putative endonuclease,0,6.813444599510896,0.46204620462046203,0.42,-0.27586206896551724,0.8657426221577165,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,polA,polA,DNA polymerase I,0,7.933079771880415,0.5385719411553642,0.41,0.0847457627118644,0.8662027401208453,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,yihI,yihI,putative cytoplasmic protein,0,6.248042874508429,0.5232558139534884,0.41,-0.1864406779661017,0.8668616249266591,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,hemN,hemN,O2-independent coproporphyrinogen III oxidase,0,7.226209010100671,0.517467248908297,0.68,0.1875,0.8670948748829118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
styphimurium,glnG,glnG,EBP family response regulator in two-component regulatory system with GlnL,0,7.252053951852814,0.5673758865248227,0.47,-0.05660377358490566,0.8674456762292972,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,glnL,glnL,sensory kinase (phosphatase) in two-component regulatory system with GlnG (nitro,0,6.957497370876951,0.5695238095238095,0.42,-0.06896551724137931,0.8677005424656971,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
styphimurium,glnA,glnA,glutamine synthetase,0,7.252053951852814,0.5602836879432624,0.49,0.13725490196078433,0.8680101699451358,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
