locus_tag,true_essential,lnn_prob,ortholog_prior,n_orthologs,v15_call,v15_conf,v15_syn3a_partner,cascade_call,cascade_strategy
Rv3082c,0,0.2707289755344391,,0,,0.0,,0,ortholog_prior_alone
Rv3083,0,0.5106099247932434,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3084,0,0.5832003951072693,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3085,0,0.40807631611824036,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3086,0,0.5036133527755737,0.0,2,,0.0,,0,ortholog_prior_alone
Rv3087,0,0.6637129783630371,,0,,0.0,,0,ortholog_prior_alone
Rv3088,0,0.6012293696403503,,0,,0.0,,0,ortholog_prior_alone
Rv3089,0,0.6996761560440063,,0,,0.0,,0,ortholog_prior_alone
Rv3090,0,0.48213085532188416,,0,,0.0,,0,ortholog_prior_alone
Rv3091,0,0.4041381776332855,,0,,0.0,,0,ortholog_prior_alone
Rv3092c,0,0.3720965087413788,0.0,2,,0.0,,0,ortholog_prior_alone
Rv3093c,0,0.39654776453971863,,0,,0.0,,0,ortholog_prior_alone
Rv3094c,0,0.36955270171165466,,0,,0.0,,0,ortholog_prior_alone
Rv3095,0,0.4839063882827759,0.0,2,,0.0,,0,ortholog_prior_alone
Rv3099c,0,0.7099804878234863,,0,,0.0,,0,ortholog_prior_alone
Rv3100c,1,0.7563584446907043,0.6,5,1.0,0.8,JCVISYN3A_0776,0,ortholog_prior_alone
Rv3101c,0,0.6137447357177734,,0,,0.0,,0,ortholog_prior_alone
Rv3102c,0,0.49663522839546204,0.25,4,,0.0,,0,ortholog_prior_alone
Rv3103c,0,0.5082749128341675,,0,,0.0,,0,ortholog_prior_alone
Rv3104c,0,0.7540073990821838,,0,,0.0,,0,ortholog_prior_alone
Rv3105c,1,0.7795854806900024,1.0,3,,0.0,,0,ortholog_prior_alone
Rv3106,0,0.5954474806785583,,0,,0.0,,0,ortholog_prior_alone
Rv3107c,0,0.47159716486930847,,0,,0.0,,0,ortholog_prior_alone
Rv3108,0,0.5373578071594238,,0,,0.0,,0,ortholog_prior_alone
Rv3109,0,0.4598066806793213,,0,,0.0,,0,ortholog_prior_alone
Rv3110,0,0.2963182032108307,,0,,0.0,,0,ortholog_prior_alone
Rv3111,0,0.31160300970077515,0.0,2,,0.0,,0,ortholog_prior_alone
Rv3112,0,0.2692565619945526,,0,,0.0,,0,ortholog_prior_alone
Rv3113,0,0.342756450176239,,0,,0.0,,0,ortholog_prior_alone
Rv3114,0,0.3061952590942383,,0,,0.0,,0,ortholog_prior_alone
Rv3115,0,0.4059591293334961,,0,,0.0,,0,ortholog_prior_alone
Rv3116,0,0.5866082906723022,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3121,0,0.6131207942962646,,0,,0.0,,0,ortholog_prior_alone
Rv3122,0,0.3630409836769104,,0,,0.0,,0,ortholog_prior_alone
Rv3123,0,0.42617642879486084,,0,,0.0,,0,ortholog_prior_alone
Rv3124,0,0.451247900724411,,0,,0.0,,0,ortholog_prior_alone
Rv3125c,0,0.3846743106842041,,0,,0.0,,0,ortholog_prior_alone
Rv3126c,0,0.4842695891857147,,0,,0.0,,0,ortholog_prior_alone
Rv3127,0,0.4859604239463806,,0,,0.0,,0,ortholog_prior_alone
Rv3129,0,0.45457062125205994,,0,,0.0,,0,ortholog_prior_alone
Rv3130c,0,0.7005703449249268,,0,,0.0,,0,ortholog_prior_alone
Rv3131,0,0.4699269235134125,,0,,0.0,,0,ortholog_prior_alone
Rv3132c,0,0.6486257314682007,,0,,0.0,,0,ortholog_prior_alone
Rv3133c,0,0.5135087966918945,0.0,3,,0.0,,0,ortholog_prior_alone
Rv3134c,0,0.4500955045223236,,0,,0.0,,0,ortholog_prior_alone
Rv3135,0,0.16288933157920837,,0,,0.0,,0,ortholog_prior_alone
Rv3136,0,0.259937047958374,,0,,0.0,,0,ortholog_prior_alone
Rv3136A,0,0.3709794580936432,,0,,0.0,,0,ortholog_prior_alone
Rv3137,1,0.3683093786239624,0.0,2,,0.0,,0,ortholog_prior_alone
Rv3138,0,0.4552442729473114,,0,,0.0,,0,ortholog_prior_alone
Rv3139,0,0.3306034803390503,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3140,0,0.5582350492477417,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3141,0,0.5932351350784302,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3142c,0,0.44069620966911316,,0,,0.0,,0,ortholog_prior_alone
Rv3143,0,0.26590386033058167,,0,,0.0,,0,ortholog_prior_alone
Rv3144c,0,0.32126277685165405,,0,,0.0,,0,ortholog_prior_alone
Rv3145,0,0.5947943925857544,0.5,2,,0.0,,0,ortholog_prior_alone
Rv3146,0,0.6829288005828857,0.3333333333333333,3,,0.0,,0,ortholog_prior_alone
Rv3147,0,0.5645736455917358,1.0,1,,0.0,,0,ortholog_prior_alone
Rv3148,0,0.7586395144462585,0.3333333333333333,3,,0.0,,0,ortholog_prior_alone
Rv3149,0,0.6793304681777954,1.0,1,,0.0,,0,ortholog_prior_alone
Rv3150,0,0.6514406800270081,0.3333333333333333,3,,0.0,,0,ortholog_prior_alone
Rv3151,0,0.6256094574928284,1.0,1,,0.0,,0,ortholog_prior_alone
Rv3152,0,0.7407125234603882,0.3333333333333333,3,,0.0,,0,ortholog_prior_alone
Rv3153,0,0.6260576844215393,0.3333333333333333,3,,0.0,,0,ortholog_prior_alone
Rv3154,0,0.5250657796859741,,0,,0.0,,0,ortholog_prior_alone
Rv3155,0,0.5797209739685059,1.0,1,,0.0,,0,ortholog_prior_alone
Rv3156,0,0.6240334510803223,0.3333333333333333,3,,0.0,,0,ortholog_prior_alone
Rv3157,0,0.4740432798862457,0.3333333333333333,3,,0.0,,0,ortholog_prior_alone
Rv3158,0,0.3690997064113617,0.3333333333333333,3,,0.0,,0,ortholog_prior_alone
Rv3159c,0,0.6285966038703918,,0,,0.0,,0,ortholog_prior_alone
Rv3160c,0,0.36804717779159546,,0,,0.0,,0,ortholog_prior_alone
Rv3161c,0,0.6689758896827698,,0,,0.0,,0,ortholog_prior_alone
Rv3162c,0,0.677788257598877,,0,,0.0,,0,ortholog_prior_alone
Rv3163c,0,0.5172227621078491,,0,,0.0,,0,ortholog_prior_alone
Rv3164c,0,0.3718821704387665,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3165c,0,0.40682318806648254,,0,,0.0,,0,ortholog_prior_alone
Rv3166c,0,0.3071068227291107,,0,,0.0,,0,ortholog_prior_alone
Rv3167c,0,0.33026406168937683,,0,,0.0,,0,ortholog_prior_alone
Rv3168,0,0.5061962008476257,,0,,0.0,,0,ortholog_prior_alone
Rv3169,0,0.5804747343063354,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3170,0,0.5914791226387024,,0,,0.0,,0,ortholog_prior_alone
Rv3171c,0,0.27272844314575195,,0,,0.0,,0,ortholog_prior_alone
Rv3172c,0,0.3407483398914337,,0,,0.0,,0,ortholog_prior_alone
Rv3173c,0,0.2647534906864166,,0,,0.0,,0,ortholog_prior_alone
Rv3174,0,0.6182438731193542,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3175,0,0.4761996269226074,,0,,0.0,,0,ortholog_prior_alone
Rv3176c,0,0.36124172806739807,,0,,0.0,,0,ortholog_prior_alone
Rv3177,0,0.5659306645393372,,0,,0.0,,0,ortholog_prior_alone
Rv3178,0,0.41817790269851685,,0,,0.0,,0,ortholog_prior_alone
Rv3179,0,0.5095969438552856,,0,,0.0,,0,ortholog_prior_alone
Rv3180c,0,0.5865760445594788,,0,,0.0,,0,ortholog_prior_alone
Rv3181c,0,0.7168723344802856,,0,,0.0,,0,ortholog_prior_alone
Rv3183,0,0.21515797078609467,,0,,0.0,,0,ortholog_prior_alone
Rv3184,0,0.7199276089668274,,0,,0.0,,0,ortholog_prior_alone
Rv3185,0,0.5974796414375305,,0,,0.0,,0,ortholog_prior_alone
Rv3186,0,0.7227152585983276,,0,,0.0,,0,ortholog_prior_alone
Rv3187,0,0.600907027721405,,0,,0.0,,0,ortholog_prior_alone
Rv3188,0,0.2793077826499939,,0,,0.0,,0,ortholog_prior_alone
Rv3189,0,0.41051727533340454,,0,,0.0,,0,ortholog_prior_alone
Rv3190c,0,0.4574570655822754,,0,,0.0,,0,ortholog_prior_alone
Rv3190A,0,0.21466366946697235,,0,,0.0,,0,ortholog_prior_alone
Rv3191c,0,0.5347403287887573,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3192,0,0.30014756321907043,,0,,0.0,,0,ortholog_prior_alone
Rv3193c,0,0.46302688121795654,,0,,0.0,,0,ortholog_prior_alone
Rv3194c,0,0.6333802342414856,,0,,0.0,,0,ortholog_prior_alone
Rv3195,0,0.47294560074806213,,0,,0.0,,0,ortholog_prior_alone
Rv3196,0,0.549747109413147,,0,,0.0,,0,ortholog_prior_alone
Rv3196A,0,0.6555384993553162,,0,,0.0,,0,ortholog_prior_alone
Rv3197,0,0.5340469479560852,0.0,2,,0.0,,0,ortholog_prior_alone
Rv3197A,0,0.21466872096061707,,0,,0.0,,0,ortholog_prior_alone
Rv3198c,1,0.7309117317199707,,0,,0.0,,0,ortholog_prior_alone
Rv3198A,0,0.4728649854660034,,0,,0.0,,0,ortholog_prior_alone
Rv3199c,0,0.3974608778953552,0.0,2,,0.0,,0,ortholog_prior_alone
Rv3200c,0,0.3425607681274414,,0,,0.0,,0,ortholog_prior_alone
Rv3201c,0,0.6654430627822876,,0,,0.0,,0,ortholog_prior_alone
Rv3202c,0,0.7631012797355652,,0,,0.0,,0,ortholog_prior_alone
Rv3203,0,0.2948237657546997,,0,,0.0,,0,ortholog_prior_alone
Rv3204,0,0.18273191154003143,0.0,2,,0.0,,0,ortholog_prior_alone
Rv3205c,0,0.5047174692153931,,0,,0.0,,0,ortholog_prior_alone
Rv3206c,1,0.6817517280578613,1.0,2,,0.0,,0,ortholog_prior_alone
Rv3207c,0,0.5103024244308472,,0,,0.0,,0,ortholog_prior_alone
Rv3208,0,0.5896874070167542,,0,,0.0,,0,ortholog_prior_alone
Rv3208A,0,0.755024790763855,,0,,0.0,,0,ortholog_prior_alone
Rv3209,0,0.389558881521225,,0,,0.0,,0,ortholog_prior_alone
Rv3210c,0,0.5241855382919312,,0,,0.0,,0,ortholog_prior_alone
Rv3213c,0,0.27139830589294434,,0,,0.0,,0,ortholog_prior_alone
Rv3214,0,0.5443164706230164,,0,,0.0,,0,ortholog_prior_alone
Rv3217c,0,0.3563658893108368,,0,,0.0,,0,ortholog_prior_alone
Rv3218,0,0.6048230528831482,,0,,0.0,,0,ortholog_prior_alone
Rv3220c,0,0.6173315048217773,,0,,0.0,,0,ortholog_prior_alone
Rv3222c,1,0.5272105932235718,,0,,0.0,,0,ortholog_prior_alone
Rv3223c,0,0.3426389992237091,0.0,2,,0.0,,0,ortholog_prior_alone
Rv3224,0,0.5234987139701843,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3224A,0,0.5575639605522156,,0,,0.0,,0,ortholog_prior_alone
Rv3224B,0,0.3925643265247345,,0,,0.0,,0,ortholog_prior_alone
Rv3225c,0,0.6273977756500244,,0,,0.0,,0,ortholog_prior_alone
Rv3226c,0,0.5596058368682861,,0,,0.0,,0,ortholog_prior_alone
Rv3227,1,0.31730419397354126,1.0,1,,0.0,,0,ortholog_prior_alone
Rv3228,0,0.35207080841064453,0.3333333333333333,3,,0.0,,0,ortholog_prior_alone
Rv3229c,0,0.4838043451309204,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3230c,0,0.3329196572303772,,0,,0.0,,0,ortholog_prior_alone
Rv3235,0,0.2615119218826294,,0,,0.0,,0,ortholog_prior_alone
Rv3236c,0,0.6543819904327393,,0,,0.0,,0,ortholog_prior_alone
Rv3237c,0,0.5450765490531921,,0,,0.0,,0,ortholog_prior_alone
Rv3238c,0,0.33048778772354126,,0,,0.0,,0,ortholog_prior_alone
Rv3240c,1,0.7235516309738159,0.8571428571428571,7,1.0,0.8,JCVISYN3A_0095,0,ortholog_prior_alone
Rv3244c,1,0.6316150426864624,,0,,0.0,,0,ortholog_prior_alone
Rv3246c,1,0.577375054359436,0.0,2,,0.0,,0,ortholog_prior_alone
Rv3247c,1,0.531647264957428,,0,,0.0,,0,ortholog_prior_alone
Rv3248c,1,0.5606261491775513,0.0,2,,0.0,,0,ortholog_prior_alone
Rv3249c,0,0.34244534373283386,,0,,0.0,,0,ortholog_prior_alone
Rv3250c,0,0.3095201253890991,0.0,2,,0.0,,0,ortholog_prior_alone
Rv3251c,0,0.4109481871128082,,0,,0.0,,0,ortholog_prior_alone
Rv3253c,0,0.6362824440002441,,0,,0.0,,0,ortholog_prior_alone
Rv3254,0,0.2481478452682495,,0,,0.0,,0,ortholog_prior_alone
Rv3255c,1,0.4978882372379303,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3256c,0,0.3611196279525757,,0,,0.0,,0,ortholog_prior_alone
Rv3257c,1,0.4862218201160431,0.0,2,,0.0,,0,ortholog_prior_alone
Rv3258c,0,0.38517868518829346,,0,,0.0,,0,ortholog_prior_alone
Rv3259,0,0.4410625696182251,,0,,0.0,,0,ortholog_prior_alone
Rv3260c,1,0.6853020787239075,,0,,0.0,,0,ortholog_prior_alone
Rv3261,0,0.45140784978866577,,0,,0.0,,0,ortholog_prior_alone
Rv3262,0,0.5579056739807129,,0,,0.0,,0,ortholog_prior_alone
Rv3263,0,0.45220592617988586,,0,,0.0,,0,ortholog_prior_alone
Rv3264c,1,0.6013360023498535,,0,,0.0,,0,ortholog_prior_alone
Rv3265c,1,0.5958219170570374,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3266c,1,0.5240666270256042,0.0,3,,0.0,,0,ortholog_prior_alone
Rv3267,0,0.5260206460952759,,0,,0.0,,0,ortholog_prior_alone
Rv3268,0,0.32997024059295654,,0,,0.0,,0,ortholog_prior_alone
Rv3269,0,0.5175797939300537,,0,,0.0,,0,ortholog_prior_alone
Rv3270,0,0.6365666389465332,,0,,0.0,,0,ortholog_prior_alone
Rv3271c,0,0.36697521805763245,,0,,0.0,,0,ortholog_prior_alone
Rv3272,0,0.47131702303886414,,0,,0.0,,0,ortholog_prior_alone
Rv3273,0,0.6252807378768921,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3274c,0,0.5346864461898804,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3277,1,0.5410312414169312,,0,,0.0,,0,ortholog_prior_alone
Rv3279c,1,0.7544277906417847,0.5,2,,0.0,,0,ortholog_prior_alone
Rv3280,1,0.6054424047470093,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3281,1,0.532292366027832,,0,,0.0,,0,ortholog_prior_alone
Rv3282,0,0.43566030263900757,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3283,0,0.5792431831359863,,0,,0.0,,0,ortholog_prior_alone
Rv3284,0,0.4484339952468872,,0,,0.0,,0,ortholog_prior_alone
Rv3285,1,0.6232445240020752,0.5,2,,0.0,,0,ortholog_prior_alone
Rv3291c,0,0.46344467997550964,0.0,3,,0.0,,0,ortholog_prior_alone
Rv3292,0,0.27716201543807983,,0,,0.0,,0,ortholog_prior_alone
Rv3293,0,0.583384096622467,0.0,2,,0.0,,0,ortholog_prior_alone
Rv3294c,0,0.4787135720252991,,0,,0.0,,0,ortholog_prior_alone
Rv3296,0,0.5940477848052979,,0,,0.0,,0,ortholog_prior_alone
Rv3297,0,0.5771707892417908,,0,,0.0,,0,ortholog_prior_alone
Rv3298c,0,0.34091368317604065,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3299c,0,0.31381404399871826,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3300c,0,0.33133068680763245,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3301c,0,0.5553913116455078,,0,,0.0,,0,ortholog_prior_alone
Rv3302c,1,0.6021942496299744,0.0,2,,0.0,,0,ortholog_prior_alone
Rv3303c,0,0.5257031321525574,,0,,0.0,,0,ortholog_prior_alone
Rv3304,0,0.5975486040115356,,0,,0.0,,0,ortholog_prior_alone
Rv3305c,0,0.5308347344398499,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3306c,0,0.5319230556488037,,0,,0.0,,0,ortholog_prior_alone
Rv3307,0,0.5835729241371155,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3308,0,0.6141188740730286,1.0,1,1.0,1.0,JCVISYN3A_0733,0,ortholog_prior_alone
Rv3309c,0,0.67957603931427,0.5,6,1.0,0.8,JCVISYN3A_0798,0,ortholog_prior_alone
Rv3310,0,0.4011191129684448,,0,,0.0,,0,ortholog_prior_alone
Rv3311,0,0.5446139574050903,,0,,0.0,,0,ortholog_prior_alone
Rv3312c,0,0.3141908645629883,,0,,0.0,,0,ortholog_prior_alone
Rv3312A,0,0.34151098132133484,,0,,0.0,,0,ortholog_prior_alone
Rv3313c,0,0.4023949205875397,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3314c,0,0.43959853053092957,0.3333333333333333,3,,0.0,,0,ortholog_prior_alone
Rv3315c,0,0.35934725403785706,0.6666666666666666,3,,0.0,,0,ortholog_prior_alone
Rv3316,0,0.16220641136169434,,0,,0.0,,0,ortholog_prior_alone
Rv3317,0,0.20303718745708466,,0,,0.0,,0,ortholog_prior_alone
Rv3318,0,0.5907489657402039,0.3333333333333333,3,,0.0,,0,ortholog_prior_alone
Rv3319,0,0.6324096322059631,0.5,2,,0.0,,0,ortholog_prior_alone
Rv3320c,0,0.2981434762477875,,0,,0.0,,0,ortholog_prior_alone
Rv3322c,0,0.45045754313468933,,0,,0.0,,0,ortholog_prior_alone
Rv3323c,0,0.5611409544944763,,0,,0.0,,0,ortholog_prior_alone
Rv3324c,0,0.5017286539077759,,0,,0.0,,0,ortholog_prior_alone
Rv3325,0,0.7235862612724304,,0,,0.0,,0,ortholog_prior_alone
Rv3326,0,0.5304763317108154,,0,,0.0,,0,ortholog_prior_alone
Rv3327,0,0.6017799377441406,,0,,0.0,,0,ortholog_prior_alone
Rv3328c,0,0.4703006446361542,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3329,0,0.49949851632118225,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3330,0,0.3075530230998993,,0,,0.0,,0,ortholog_prior_alone
Rv3331,0,0.24474816024303436,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3332,0,0.2783294916152954,0.0,2,,0.0,,0,ortholog_prior_alone
Rv3333c,0,0.28937777876853943,,0,,0.0,,0,ortholog_prior_alone
Rv3334,0,0.30569738149642944,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3335c,0,0.5993492603302002,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3336c,1,0.7972585558891296,0.8571428571428571,7,1.0,0.8,JCVISYN3A_0308,0,ortholog_prior_alone
Rv3337,0,0.351183146238327,,0,,0.0,,0,ortholog_prior_alone
Rv3338,0,0.3032272160053253,,0,,0.0,,0,ortholog_prior_alone
Rv3339c,0,0.541854739189148,1.0,1,,0.0,,0,ortholog_prior_alone
Rv3340,0,0.7494968175888062,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3341,1,0.7281680703163147,0.5,2,,0.0,,0,ortholog_prior_alone
Rv3342,0,0.7014541029930115,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3343c,0,0.23750771582126617,,0,,0.0,,0,ortholog_prior_alone
Rv3344c,0,0.41346606612205505,,0,,0.0,,0,ortholog_prior_alone
Rv3345c,0,0.5213427543640137,,0,,0.0,,0,ortholog_prior_alone
Rv3348,0,0.6980917453765869,,0,,0.0,,0,ortholog_prior_alone
Rv3349c,0,0.5798898935317993,,0,,0.0,,0,ortholog_prior_alone
Rv3350c,0,0.273446261882782,,0,,0.0,,0,ortholog_prior_alone
Rv3356c,1,0.7115890979766846,0.6666666666666666,6,1.0,1.0,JCVISYN3A_0684,0,ortholog_prior_alone
Rv3357,0,0.3819088339805603,,0,,0.0,,0,ortholog_prior_alone
Rv3358,0,0.25189656019210815,,0,,0.0,,0,ortholog_prior_alone
Rv3359,0,0.45458677411079407,0.0,2,,0.0,,0,ortholog_prior_alone
Rv3360,0,0.34941819310188293,,0,,0.0,,0,ortholog_prior_alone
Rv3361c,0,0.3151617646217346,,0,,0.0,,0,ortholog_prior_alone
Rv3362c,0,0.3492194712162018,,0,,0.0,,0,ortholog_prior_alone
Rv3363c,0,0.3881767988204956,,0,,0.0,,0,ortholog_prior_alone
Rv3364c,0,0.3937576115131378,,0,,0.0,,0,ortholog_prior_alone
Rv3365c,0,0.3808542788028717,,0,,0.0,,0,ortholog_prior_alone
Rv3366,0,0.44451236724853516,0.0,6,,0.0,,0,ortholog_prior_alone
Rv3367,0,0.4331201910972595,,0,,0.0,,0,ortholog_prior_alone
Rv3368c,0,0.6573231220245361,,0,,0.0,,0,ortholog_prior_alone
Rv3369,0,0.28487876057624817,,0,,0.0,,0,ortholog_prior_alone
Rv3370c,0,0.535612940788269,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3371,0,0.6710660457611084,,0,,0.0,,0,ortholog_prior_alone
Rv3372,1,0.6022335290908813,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3373,0,0.6295684576034546,,0,,0.0,,0,ortholog_prior_alone
Rv3374,0,0.61968994140625,,0,,0.0,,0,ortholog_prior_alone
Rv3375,0,0.6819388270378113,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3376,0,0.37351328134536743,,0,,0.0,,0,ortholog_prior_alone
Rv3377c,0,0.6541441082954407,,0,,0.0,,0,ortholog_prior_alone
Rv3378c,0,0.682866632938385,,0,,0.0,,0,ortholog_prior_alone
Rv3379c,0,0.7058840990066528,,0,,0.0,,0,ortholog_prior_alone
Rv3380c,0,0.6387614607810974,,0,,0.0,,0,ortholog_prior_alone
Rv3381c,0,0.7398199439048767,,0,,0.0,,0,ortholog_prior_alone
Rv3382c,0,0.6392451524734497,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3383c,0,0.5757861733436584,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3384c,0,0.35693567991256714,,0,,0.0,,0,ortholog_prior_alone
Rv3385c,0,0.3072003126144409,,0,,0.0,,0,ortholog_prior_alone
Rv3386,0,0.7129350900650024,,0,,0.0,,0,ortholog_prior_alone
Rv3387,0,0.6692710518836975,,0,,0.0,,0,ortholog_prior_alone
Rv3388,0,0.44300055503845215,,0,,0.0,,0,ortholog_prior_alone
Rv3389c,0,0.49490663409233093,,0,,0.0,,0,ortholog_prior_alone
Rv3391,0,0.5097594261169434,,0,,0.0,,0,ortholog_prior_alone
Rv3392c,0,0.7538381814956665,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3393,0,0.5875948071479797,,0,,0.0,,0,ortholog_prior_alone
Rv3394c,0,0.48705926537513733,,0,,0.0,,0,ortholog_prior_alone
Rv3395c,0,0.5109060406684875,,0,,0.0,,0,ortholog_prior_alone
Rv3395A,0,0.555927574634552,,0,,0.0,,0,ortholog_prior_alone
Rv3396c,1,0.5846549272537231,0.6666666666666666,3,,0.0,,0,ortholog_prior_alone
Rv3397c,0,0.3645807206630707,,0,,0.0,,0,ortholog_prior_alone
Rv3398c,0,0.6471529006958008,0.3333333333333333,3,,0.0,,0,ortholog_prior_alone
Rv3399,0,0.49858778715133667,,0,,0.0,,0,ortholog_prior_alone
Rv3400,0,0.55545973777771,,0,,0.0,,0,ortholog_prior_alone
Rv3401,0,0.3476947844028473,,0,,0.0,,0,ortholog_prior_alone
Rv3405c,0,0.5492817759513855,,0,,0.0,,0,ortholog_prior_alone
Rv3406,0,0.5230125188827515,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3411c,1,0.6107323169708252,0.0,2,,0.0,,0,ortholog_prior_alone
Rv3412,0,0.3471466600894928,,0,,0.0,,0,ortholog_prior_alone
Rv3413c,0,0.49467501044273376,,0,,0.0,,0,ortholog_prior_alone
Rv3414c,0,0.5585788488388062,,0,,0.0,,0,ortholog_prior_alone
Rv3415c,0,0.5214555263519287,,0,,0.0,,0,ortholog_prior_alone
Rv3416,0,0.40485942363739014,,0,,0.0,,0,ortholog_prior_alone
Rv3417c,0,0.733437180519104,,0,,0.0,,0,ortholog_prior_alone
Rv3418c,1,0.5878075361251831,1.0,2,,0.0,,0,ortholog_prior_alone
Rv3419c,0,0.6536140441894531,1.0,6,1.0,0.8,JCVISYN3A_0079,0,ortholog_prior_alone
Rv3420c,0,0.6820285320281982,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3421c,0,0.5400314927101135,1.0,2,,0.0,,0,ortholog_prior_alone
Rv3423c,1,0.5341474413871765,0.0,3,,0.0,,0,ortholog_prior_alone
Rv3424c,0,0.2692866325378418,,0,,0.0,,0,ortholog_prior_alone
Rv3425,0,0.1885785460472107,,0,,0.0,,0,ortholog_prior_alone
Rv3426,0,0.2988671362400055,,0,,0.0,,0,ortholog_prior_alone
Rv3427c,0,0.30406635999679565,,0,,0.0,,0,ortholog_prior_alone
Rv3428c,0,0.4439423084259033,,0,,0.0,,0,ortholog_prior_alone
Rv3429,0,0.23992908000946045,,0,,0.0,,0,ortholog_prior_alone
Rv3430c,0,0.5600317716598511,,0,,0.0,,0,ortholog_prior_alone
Rv3431c,0,0.6676467061042786,,0,,0.0,,0,ortholog_prior_alone
Rv3435c,0,0.6132871508598328,,0,,0.0,,0,ortholog_prior_alone
Rv3436c,1,0.5687124133110046,1.0,3,,0.0,,0,ortholog_prior_alone
Rv3441c,1,0.3895052969455719,1.0,3,,0.0,,0,ortholog_prior_alone
Rv3442c,1,0.8229568004608154,0.8333333333333334,6,1.0,0.9,JCVISYN3A_0637,0,ortholog_prior_alone
Rv3443c,1,0.7967807650566101,0.8571428571428571,7,1.0,0.9,JCVISYN3A_0638,0,ortholog_prior_alone
Rv3444c,0,0.37068167328834534,,0,,0.0,,0,ortholog_prior_alone
Rv3445c,0,0.4670402407646179,,0,,0.0,,0,ortholog_prior_alone
Rv3446c,0,0.46004682779312134,,0,,0.0,,0,ortholog_prior_alone
Rv3447c,0,0.5792904496192932,,0,,0.0,,0,ortholog_prior_alone
Rv3448,0,0.5971459150314331,,0,,0.0,,0,ortholog_prior_alone
Rv3449,0,0.4651299715042114,,0,,0.0,,0,ortholog_prior_alone
Rv3450c,0,0.5442327260971069,,0,,0.0,,0,ortholog_prior_alone
Rv3451,0,0.39437535405158997,,0,,0.0,,0,ortholog_prior_alone
Rv3452,0,0.3184903860092163,,0,,0.0,,0,ortholog_prior_alone
Rv3453,0,0.2688854932785034,,0,,0.0,,0,ortholog_prior_alone
Rv3454,0,0.47928521037101746,0.0,1,,0.0,,0,ortholog_prior_alone
Rv3457c,1,0.760596513748169,1.0,6,1.0,0.9,JCVISYN3A_0645,0,ortholog_prior_alone
Rv3458c,1,0.6897069215774536,0.8571428571428571,7,1.0,0.9,JCVISYN3A_0238,0,ortholog_prior_alone
Rv3460c,1,0.7601654529571533,1.0,7,1.0,0.9,JCVISYN3A_0647,0,ortholog_prior_alone
Rv3463,0,0.3163335621356964,,0,,0.0,,0,ortholog_prior_alone
Rv3464,1,0.611261248588562,0.0,3,,0.0,,0,ortholog_prior_alone
Rv3465,1,0.6588698029518127,0.0,3,,0.0,,0,ortholog_prior_alone
Rv3466,0,0.5015936493873596,,0,,0.0,,0,ortholog_prior_alone
Rv3467,0,0.31208333373069763,,0,,0.0,,0,ortholog_prior_alone
Rv3468c,0,0.4956011176109314,,0,,0.0,,0,ortholog_prior_alone
Rv3469c,0,0.5101715326309204,,0,,0.0,,0,ortholog_prior_alone
Rv3470c,0,0.6281172037124634,,0,,0.0,,0,ortholog_prior_alone
Rv3471c,0,0.467372328042984,,0,,0.0,,0,ortholog_prior_alone
Rv3472,0,0.562396228313446,,0,,0.0,,0,ortholog_prior_alone
