organism,locus_tag,og_id,prev_og_id,next_og_id,prev_locus_tag,next_locus_tag
beril_pseudo1_N1B4,Pf1N1B4_4322,OG01464,OG00305,OG00019,Pf1N1B4_4321,Pf1N1B4_4324
beril_pseudo1_N1B4,Pf1N1B4_4324,OG00019,OG01464,OG02461,Pf1N1B4_4322,Pf1N1B4_4325
beril_pseudo1_N1B4,Pf1N1B4_4325,OG02461,OG00019,OG01043,Pf1N1B4_4324,Pf1N1B4_4326
beril_pseudo1_N1B4,Pf1N1B4_4326,OG01043,OG02461,OG16923,Pf1N1B4_4325,Pf1N1B4_4327
beril_pseudo1_N1B4,Pf1N1B4_4327,OG16923,OG01043,OG02461,Pf1N1B4_4326,Pf1N1B4_4328
beril_pseudo1_N1B4,Pf1N1B4_4328,OG02461,OG16923,OG06986,Pf1N1B4_4327,Pf1N1B4_4329
beril_pseudo1_N1B4,Pf1N1B4_4329,OG06986,OG02461,OG01600,Pf1N1B4_4328,Pf1N1B4_4330
beril_pseudo1_N1B4,Pf1N1B4_4330,OG01600,OG06986,OG00582,Pf1N1B4_4329,Pf1N1B4_4331
beril_pseudo1_N1B4,Pf1N1B4_4331,OG00582,OG01600,OG00156,Pf1N1B4_4330,Pf1N1B4_4332
beril_pseudo1_N1B4,Pf1N1B4_4332,OG00156,OG00582,OG11636,Pf1N1B4_4331,Pf1N1B4_4334
beril_pseudo1_N1B4,Pf1N1B4_4334,OG11636,OG00156,OG01172,Pf1N1B4_4332,Pf1N1B4_4335
beril_pseudo1_N1B4,Pf1N1B4_4335,OG01172,OG11636,OG00699,Pf1N1B4_4334,Pf1N1B4_4336
beril_pseudo1_N1B4,Pf1N1B4_4336,OG00699,OG01172,OG16976,Pf1N1B4_4335,Pf1N1B4_4337
beril_pseudo1_N1B4,Pf1N1B4_4337,OG16976,OG00699,OG04897,Pf1N1B4_4336,Pf1N1B4_4338
beril_pseudo1_N1B4,Pf1N1B4_4338,OG04897,OG16976,OG04509,Pf1N1B4_4337,Pf1N1B4_4339
beril_pseudo1_N1B4,Pf1N1B4_4339,OG04509,OG04897,OG04516,Pf1N1B4_4338,Pf1N1B4_4340
beril_pseudo1_N1B4,Pf1N1B4_4340,OG04516,OG04509,OG02102,Pf1N1B4_4339,Pf1N1B4_4341
beril_pseudo1_N1B4,Pf1N1B4_4341,OG02102,OG04516,OG11323,Pf1N1B4_4340,Pf1N1B4_4345
beril_pseudo1_N1B4,Pf1N1B4_4345,OG11323,OG02102,OG02824,Pf1N1B4_4341,Pf1N1B4_4346
beril_pseudo1_N1B4,Pf1N1B4_4346,OG02824,OG11323,OG11225,Pf1N1B4_4345,Pf1N1B4_4347
beril_pseudo1_N1B4,Pf1N1B4_4347,OG11225,OG02824,OG02154,Pf1N1B4_4346,Pf1N1B4_4348
beril_pseudo1_N1B4,Pf1N1B4_4348,OG02154,OG11225,OG16814,Pf1N1B4_4347,Pf1N1B4_435
beril_pseudo1_N1B4,Pf1N1B4_435,OG16814,OG02154,OG00922,Pf1N1B4_4348,Pf1N1B4_4350
beril_pseudo1_N1B4,Pf1N1B4_4350,OG00922,OG16814,OG00922,Pf1N1B4_435,Pf1N1B4_4351
beril_pseudo1_N1B4,Pf1N1B4_4351,OG00922,OG00922,OG00071,Pf1N1B4_4350,Pf1N1B4_4352
beril_pseudo1_N1B4,Pf1N1B4_4352,OG00071,OG00922,OG03178,Pf1N1B4_4351,Pf1N1B4_4353
beril_pseudo1_N1B4,Pf1N1B4_4353,OG03178,OG00071,OG02267,Pf1N1B4_4352,Pf1N1B4_4354
beril_pseudo1_N1B4,Pf1N1B4_4354,OG02267,OG03178,OG17009,Pf1N1B4_4353,Pf1N1B4_4355
beril_pseudo1_N1B4,Pf1N1B4_4355,OG17009,OG02267,OG00189,Pf1N1B4_4354,Pf1N1B4_4356
beril_pseudo1_N1B4,Pf1N1B4_4356,OG00189,OG17009,OG03104,Pf1N1B4_4355,Pf1N1B4_4357
beril_pseudo1_N1B4,Pf1N1B4_4357,OG03104,OG00189,OG13951,Pf1N1B4_4356,Pf1N1B4_4359
beril_pseudo1_N1B4,Pf1N1B4_4359,OG13951,OG03104,OG16810,Pf1N1B4_4357,Pf1N1B4_436
beril_pseudo1_N1B4,Pf1N1B4_436,OG16810,OG13951,OG00079,Pf1N1B4_4359,Pf1N1B4_4360
beril_pseudo1_N1B4,Pf1N1B4_4360,OG00079,OG16810,OG13827,Pf1N1B4_436,Pf1N1B4_4361
beril_pseudo1_N1B4,Pf1N1B4_4361,OG13827,OG00079,OG17035,Pf1N1B4_4360,Pf1N1B4_4364
beril_pseudo1_N1B4,Pf1N1B4_4364,OG17035,OG13827,OG16970,Pf1N1B4_4361,Pf1N1B4_4366
beril_pseudo1_N1B4,Pf1N1B4_4366,OG16970,OG17035,OG11312,Pf1N1B4_4364,Pf1N1B4_4368
beril_pseudo1_N1B4,Pf1N1B4_4368,OG11312,OG16970,OG01273,Pf1N1B4_4366,Pf1N1B4_4370
beril_pseudo1_N1B4,Pf1N1B4_4370,OG01273,OG11312,OG00148,Pf1N1B4_4368,Pf1N1B4_4371
beril_pseudo1_N1B4,Pf1N1B4_4371,OG00148,OG01273,OG01856,Pf1N1B4_4370,Pf1N1B4_4372
beril_pseudo1_N1B4,Pf1N1B4_4372,OG01856,OG00148,OG13643,Pf1N1B4_4371,Pf1N1B4_4374
beril_pseudo1_N1B4,Pf1N1B4_4374,OG13643,OG01856,OG00811,Pf1N1B4_4372,Pf1N1B4_4375
beril_pseudo1_N1B4,Pf1N1B4_4375,OG00811,OG13643,OG11595,Pf1N1B4_4374,Pf1N1B4_4376
beril_pseudo1_N1B4,Pf1N1B4_4376,OG11595,OG00811,OG11320,Pf1N1B4_4375,Pf1N1B4_4377
beril_pseudo1_N1B4,Pf1N1B4_4377,OG11320,OG11595,OG01623,Pf1N1B4_4376,Pf1N1B4_4378
beril_pseudo1_N1B4,Pf1N1B4_4378,OG01623,OG11320,OG00770,Pf1N1B4_4377,Pf1N1B4_4379
beril_pseudo1_N1B4,Pf1N1B4_4379,OG00770,OG01623,OG00036,Pf1N1B4_4378,Pf1N1B4_4380
beril_pseudo1_N1B4,Pf1N1B4_4380,OG00036,OG00770,OG00019,Pf1N1B4_4379,Pf1N1B4_4381
beril_pseudo1_N1B4,Pf1N1B4_4381,OG00019,OG00036,OG00398,Pf1N1B4_4380,Pf1N1B4_4382
beril_pseudo1_N1B4,Pf1N1B4_4382,OG00398,OG00019,OG10868,Pf1N1B4_4381,Pf1N1B4_4383
beril_pseudo1_N1B4,Pf1N1B4_4383,OG10868,OG00398,OG04332,Pf1N1B4_4382,Pf1N1B4_4384
beril_pseudo1_N1B4,Pf1N1B4_4384,OG04332,OG10868,OG15745,Pf1N1B4_4383,Pf1N1B4_4385
beril_pseudo1_N1B4,Pf1N1B4_4385,OG15745,OG04332,OG00555,Pf1N1B4_4384,Pf1N1B4_4386
beril_pseudo1_N1B4,Pf1N1B4_4386,OG00555,OG15745,OG03041,Pf1N1B4_4385,Pf1N1B4_4387
beril_pseudo1_N1B4,Pf1N1B4_4387,OG03041,OG00555,OG01133,Pf1N1B4_4386,Pf1N1B4_4388
beril_pseudo1_N1B4,Pf1N1B4_4388,OG01133,OG03041,OG04872,Pf1N1B4_4387,Pf1N1B4_4389
beril_pseudo1_N1B4,Pf1N1B4_4389,OG04872,OG01133,OG04840,Pf1N1B4_4388,Pf1N1B4_4390
beril_pseudo1_N1B4,Pf1N1B4_4390,OG04840,OG04872,OG15164,Pf1N1B4_4389,Pf1N1B4_4391
beril_pseudo1_N1B4,Pf1N1B4_4391,OG15164,OG04840,OG03437,Pf1N1B4_4390,Pf1N1B4_4392
beril_pseudo1_N1B4,Pf1N1B4_4392,OG03437,OG15164,OG00893,Pf1N1B4_4391,Pf1N1B4_4393
beril_pseudo1_N1B4,Pf1N1B4_4393,OG00893,OG03437,OG13431,Pf1N1B4_4392,Pf1N1B4_4394
beril_pseudo1_N1B4,Pf1N1B4_4394,OG13431,OG00893,OG00180,Pf1N1B4_4393,Pf1N1B4_4395
beril_pseudo1_N1B4,Pf1N1B4_4395,OG00180,OG13431,OG16854,Pf1N1B4_4394,Pf1N1B4_4396
beril_pseudo1_N1B4,Pf1N1B4_4396,OG16854,OG00180,OG04868,Pf1N1B4_4395,Pf1N1B4_4397
beril_pseudo1_N1B4,Pf1N1B4_4397,OG04868,OG16854,OG00009,Pf1N1B4_4396,Pf1N1B4_4398
beril_pseudo1_N1B4,Pf1N1B4_4398,OG00009,OG04868,OG00009,Pf1N1B4_4397,Pf1N1B4_4399
beril_pseudo1_N1B4,Pf1N1B4_4399,OG00009,OG00009,OG02490,Pf1N1B4_4398,Pf1N1B4_44
beril_pseudo1_N1B4,Pf1N1B4_44,OG02490,OG00009,OG00074,Pf1N1B4_4399,Pf1N1B4_4400
beril_pseudo1_N1B4,Pf1N1B4_4400,OG00074,OG02490,OG00194,Pf1N1B4_44,Pf1N1B4_4401
beril_pseudo1_N1B4,Pf1N1B4_4401,OG00194,OG00074,OG00540,Pf1N1B4_4400,Pf1N1B4_4402
beril_pseudo1_N1B4,Pf1N1B4_4402,OG00540,OG00194,OG04954,Pf1N1B4_4401,Pf1N1B4_4403
beril_pseudo1_N1B4,Pf1N1B4_4403,OG04954,OG00540,OG00148,Pf1N1B4_4402,Pf1N1B4_4404
beril_pseudo1_N1B4,Pf1N1B4_4404,OG00148,OG04954,OG16798,Pf1N1B4_4403,Pf1N1B4_4407
beril_pseudo1_N1B4,Pf1N1B4_4407,OG16798,OG00148,OG00135,Pf1N1B4_4404,Pf1N1B4_4408
beril_pseudo1_N1B4,Pf1N1B4_4408,OG00135,OG16798,OG00019,Pf1N1B4_4407,Pf1N1B4_4411
beril_pseudo1_N1B4,Pf1N1B4_4411,OG00019,OG00135,OG00991,Pf1N1B4_4408,Pf1N1B4_4412
beril_pseudo1_N1B4,Pf1N1B4_4412,OG00991,OG00019,OG01365,Pf1N1B4_4411,Pf1N1B4_4413
beril_pseudo1_N1B4,Pf1N1B4_4413,OG01365,OG00991,OG15277,Pf1N1B4_4412,Pf1N1B4_4414
beril_pseudo1_N1B4,Pf1N1B4_4414,OG15277,OG01365,OG04531,Pf1N1B4_4413,Pf1N1B4_4415
beril_pseudo1_N1B4,Pf1N1B4_4415,OG04531,OG15277,OG16987,Pf1N1B4_4414,Pf1N1B4_4416
beril_pseudo1_N1B4,Pf1N1B4_4416,OG16987,OG04531,OG03104,Pf1N1B4_4415,Pf1N1B4_4417
beril_pseudo1_N1B4,Pf1N1B4_4417,OG03104,OG16987,OG00051,Pf1N1B4_4416,Pf1N1B4_4419
beril_pseudo1_N1B4,Pf1N1B4_4419,OG00051,OG03104,OG00019,Pf1N1B4_4417,Pf1N1B4_4421
beril_pseudo1_N1B4,Pf1N1B4_4421,OG00019,OG00051,OG00074,Pf1N1B4_4419,Pf1N1B4_4422
beril_pseudo1_N1B4,Pf1N1B4_4422,OG00074,OG00019,OG17032,Pf1N1B4_4421,Pf1N1B4_4423
beril_pseudo1_N1B4,Pf1N1B4_4423,OG17032,OG00074,OG01249,Pf1N1B4_4422,Pf1N1B4_4424
beril_pseudo1_N1B4,Pf1N1B4_4424,OG01249,OG17032,OG00391,Pf1N1B4_4423,Pf1N1B4_4425
beril_pseudo1_N1B4,Pf1N1B4_4425,OG00391,OG01249,OG13513,Pf1N1B4_4424,Pf1N1B4_4426
beril_pseudo1_N1B4,Pf1N1B4_4426,OG13513,OG00391,OG00009,Pf1N1B4_4425,Pf1N1B4_4427
beril_pseudo1_N1B4,Pf1N1B4_4427,OG00009,OG13513,OG00151,Pf1N1B4_4426,Pf1N1B4_4428
beril_pseudo1_N1B4,Pf1N1B4_4428,OG00151,OG00009,OG13722,Pf1N1B4_4427,Pf1N1B4_4429
beril_pseudo1_N1B4,Pf1N1B4_4429,OG13722,OG00151,OG08784,Pf1N1B4_4428,Pf1N1B4_443
beril_pseudo1_N1B4,Pf1N1B4_443,OG08784,OG13722,OG16963,Pf1N1B4_4429,Pf1N1B4_4430
beril_pseudo1_N1B4,Pf1N1B4_4430,OG16963,OG08784,OG00099,Pf1N1B4_443,Pf1N1B4_4431
beril_pseudo1_N1B4,Pf1N1B4_4431,OG00099,OG16963,OG01246,Pf1N1B4_4430,Pf1N1B4_4432
beril_pseudo1_N1B4,Pf1N1B4_4432,OG01246,OG00099,OG11622,Pf1N1B4_4431,Pf1N1B4_4433
beril_pseudo1_N1B4,Pf1N1B4_4433,OG11622,OG01246,OG11711,Pf1N1B4_4432,Pf1N1B4_4435
beril_pseudo1_N1B4,Pf1N1B4_4435,OG11711,OG11622,OG01834,Pf1N1B4_4433,Pf1N1B4_4436
beril_pseudo1_N1B4,Pf1N1B4_4436,OG01834,OG11711,OG10920,Pf1N1B4_4435,Pf1N1B4_4437
beril_pseudo1_N1B4,Pf1N1B4_4437,OG10920,OG01834,OG16840,Pf1N1B4_4436,Pf1N1B4_4438
beril_pseudo1_N1B4,Pf1N1B4_4438,OG16840,OG10920,OG00740,Pf1N1B4_4437,Pf1N1B4_444
beril_pseudo1_N1B4,Pf1N1B4_444,OG00740,OG16840,OG01515,Pf1N1B4_4438,Pf1N1B4_4440
beril_pseudo1_N1B4,Pf1N1B4_4440,OG01515,OG00740,OG02839,Pf1N1B4_444,Pf1N1B4_4441
beril_pseudo1_N1B4,Pf1N1B4_4441,OG02839,OG01515,OG00019,Pf1N1B4_4440,Pf1N1B4_4442
beril_pseudo1_N1B4,Pf1N1B4_4442,OG00019,OG02839,OG11215,Pf1N1B4_4441,Pf1N1B4_4444
beril_pseudo1_N1B4,Pf1N1B4_4444,OG11215,OG00019,OG11488,Pf1N1B4_4442,Pf1N1B4_4445
beril_pseudo1_N1B4,Pf1N1B4_4445,OG11488,OG11215,OG01794,Pf1N1B4_4444,Pf1N1B4_4446
beril_pseudo1_N1B4,Pf1N1B4_4446,OG01794,OG11488,OG01123,Pf1N1B4_4445,Pf1N1B4_4447
beril_pseudo1_N1B4,Pf1N1B4_4447,OG01123,OG01794,OG10563,Pf1N1B4_4446,Pf1N1B4_4448
beril_pseudo1_N1B4,Pf1N1B4_4448,OG10563,OG01123,OG00360,Pf1N1B4_4447,Pf1N1B4_4449
beril_pseudo1_N1B4,Pf1N1B4_4449,OG00360,OG10563,OG00249,Pf1N1B4_4448,Pf1N1B4_4450
beril_pseudo1_N1B4,Pf1N1B4_4450,OG00249,OG00360,OG00019,Pf1N1B4_4449,Pf1N1B4_4451
beril_pseudo1_N1B4,Pf1N1B4_4451,OG00019,OG00249,OG00016,Pf1N1B4_4450,Pf1N1B4_4453
beril_pseudo1_N1B4,Pf1N1B4_4453,OG00016,OG00019,OG00245,Pf1N1B4_4451,Pf1N1B4_4454
beril_pseudo1_N1B4,Pf1N1B4_4454,OG00245,OG00016,OG06870,Pf1N1B4_4453,Pf1N1B4_4455
beril_pseudo1_N1B4,Pf1N1B4_4455,OG06870,OG00245,OG00143,Pf1N1B4_4454,Pf1N1B4_4456
beril_pseudo1_N1B4,Pf1N1B4_4456,OG00143,OG06870,OG11301,Pf1N1B4_4455,Pf1N1B4_4457
beril_pseudo1_N1B4,Pf1N1B4_4457,OG11301,OG00143,OG00055,Pf1N1B4_4456,Pf1N1B4_4458
beril_pseudo1_N1B4,Pf1N1B4_4458,OG00055,OG11301,OG06944,Pf1N1B4_4457,Pf1N1B4_4459
beril_pseudo1_N1B4,Pf1N1B4_4459,OG06944,OG00055,OG01259,Pf1N1B4_4458,Pf1N1B4_4460
beril_pseudo1_N1B4,Pf1N1B4_4460,OG01259,OG06944,OG00416,Pf1N1B4_4459,Pf1N1B4_4461
beril_pseudo1_N1B4,Pf1N1B4_4461,OG00416,OG01259,OG00019,Pf1N1B4_4460,Pf1N1B4_4462
beril_pseudo1_N1B4,Pf1N1B4_4462,OG00019,OG00416,OG01254,Pf1N1B4_4461,Pf1N1B4_4463
beril_pseudo1_N1B4,Pf1N1B4_4463,OG01254,OG00019,OG01365,Pf1N1B4_4462,Pf1N1B4_4464
beril_pseudo1_N1B4,Pf1N1B4_4464,OG01365,OG01254,OG14544,Pf1N1B4_4463,Pf1N1B4_4465
beril_pseudo1_N1B4,Pf1N1B4_4465,OG14544,OG01365,OG04033,Pf1N1B4_4464,Pf1N1B4_4466
beril_pseudo1_N1B4,Pf1N1B4_4466,OG04033,OG14544,OG00944,Pf1N1B4_4465,Pf1N1B4_4467
beril_pseudo1_N1B4,Pf1N1B4_4467,OG00944,OG04033,OG02820,Pf1N1B4_4466,Pf1N1B4_4469
beril_pseudo1_N1B4,Pf1N1B4_4469,OG02820,OG00944,OG01091,Pf1N1B4_4467,Pf1N1B4_447
beril_pseudo1_N1B4,Pf1N1B4_447,OG01091,OG02820,OG00869,Pf1N1B4_4469,Pf1N1B4_4470
beril_pseudo1_N1B4,Pf1N1B4_4470,OG00869,OG01091,OG01482,Pf1N1B4_447,Pf1N1B4_4471
beril_pseudo1_N1B4,Pf1N1B4_4471,OG01482,OG00869,OG04548,Pf1N1B4_4470,Pf1N1B4_4472
beril_pseudo1_N1B4,Pf1N1B4_4472,OG04548,OG01482,OG00582,Pf1N1B4_4471,Pf1N1B4_4473
beril_pseudo1_N1B4,Pf1N1B4_4473,OG00582,OG04548,OG00019,Pf1N1B4_4472,Pf1N1B4_4474
beril_pseudo1_N1B4,Pf1N1B4_4474,OG00019,OG00582,OG16741,Pf1N1B4_4473,Pf1N1B4_4475
beril_pseudo1_N1B4,Pf1N1B4_4475,OG16741,OG00019,OG01899,Pf1N1B4_4474,Pf1N1B4_4476
beril_pseudo1_N1B4,Pf1N1B4_4476,OG01899,OG16741,OG01331,Pf1N1B4_4475,Pf1N1B4_4477
beril_pseudo1_N1B4,Pf1N1B4_4477,OG01331,OG01899,OG00146,Pf1N1B4_4476,Pf1N1B4_4478
beril_pseudo1_N1B4,Pf1N1B4_4478,OG00146,OG01331,OG02234,Pf1N1B4_4477,Pf1N1B4_4479
beril_pseudo1_N1B4,Pf1N1B4_4479,OG02234,OG00146,OG01899,Pf1N1B4_4478,Pf1N1B4_448
beril_pseudo1_N1B4,Pf1N1B4_448,OG01899,OG02234,OG02431,Pf1N1B4_4479,Pf1N1B4_4480
beril_pseudo1_N1B4,Pf1N1B4_4480,OG02431,OG01899,OG00156,Pf1N1B4_448,Pf1N1B4_4481
beril_pseudo1_N1B4,Pf1N1B4_4481,OG00156,OG02431,OG01694,Pf1N1B4_4480,Pf1N1B4_4482
beril_pseudo1_N1B4,Pf1N1B4_4482,OG01694,OG00156,OG00428,Pf1N1B4_4481,Pf1N1B4_4483
beril_pseudo1_N1B4,Pf1N1B4_4483,OG00428,OG01694,OG06495,Pf1N1B4_4482,Pf1N1B4_4484
beril_pseudo1_N1B4,Pf1N1B4_4484,OG06495,OG00428,OG01997,Pf1N1B4_4483,Pf1N1B4_4485
beril_pseudo1_N1B4,Pf1N1B4_4485,OG01997,OG06495,OG06890,Pf1N1B4_4484,Pf1N1B4_4486
beril_pseudo1_N1B4,Pf1N1B4_4486,OG06890,OG01997,OG06273,Pf1N1B4_4485,Pf1N1B4_4487
beril_pseudo1_N1B4,Pf1N1B4_4487,OG06273,OG06890,OG16821,Pf1N1B4_4486,Pf1N1B4_4488
beril_pseudo1_N1B4,Pf1N1B4_4488,OG16821,OG06273,OG00135,Pf1N1B4_4487,Pf1N1B4_4489
beril_pseudo1_N1B4,Pf1N1B4_4489,OG00135,OG16821,OG00451,Pf1N1B4_4488,Pf1N1B4_449
beril_pseudo1_N1B4,Pf1N1B4_449,OG00451,OG00135,OG11435,Pf1N1B4_4489,Pf1N1B4_4490
beril_pseudo1_N1B4,Pf1N1B4_4490,OG11435,OG00451,OG01673,Pf1N1B4_449,Pf1N1B4_4491
beril_pseudo1_N1B4,Pf1N1B4_4491,OG01673,OG11435,OG02451,Pf1N1B4_4490,Pf1N1B4_4492
beril_pseudo1_N1B4,Pf1N1B4_4492,OG02451,OG01673,OG01306,Pf1N1B4_4491,Pf1N1B4_4493
beril_pseudo1_N1B4,Pf1N1B4_4493,OG01306,OG02451,OG06824,Pf1N1B4_4492,Pf1N1B4_4494
beril_pseudo1_N1B4,Pf1N1B4_4494,OG06824,OG01306,OG06940,Pf1N1B4_4493,Pf1N1B4_4496
beril_pseudo1_N1B4,Pf1N1B4_4496,OG06940,OG06824,OG06814,Pf1N1B4_4494,Pf1N1B4_4497
beril_pseudo1_N1B4,Pf1N1B4_4497,OG06814,OG06940,OG13516,Pf1N1B4_4496,Pf1N1B4_4498
beril_pseudo1_N1B4,Pf1N1B4_4498,OG13516,OG06814,OG02127,Pf1N1B4_4497,Pf1N1B4_4499
beril_pseudo1_N1B4,Pf1N1B4_4499,OG02127,OG13516,OG02069,Pf1N1B4_4498,Pf1N1B4_45
beril_pseudo1_N1B4,Pf1N1B4_45,OG02069,OG02127,OG02703,Pf1N1B4_4499,Pf1N1B4_450
beril_pseudo1_N1B4,Pf1N1B4_450,OG02703,OG02069,OG03377,Pf1N1B4_45,Pf1N1B4_4501
beril_pseudo1_N1B4,Pf1N1B4_4501,OG03377,OG02703,OG00045,Pf1N1B4_450,Pf1N1B4_4502
beril_pseudo1_N1B4,Pf1N1B4_4502,OG00045,OG03377,OG06770,Pf1N1B4_4501,Pf1N1B4_4503
beril_pseudo1_N1B4,Pf1N1B4_4503,OG06770,OG00045,OG03467,Pf1N1B4_4502,Pf1N1B4_4506
beril_pseudo1_N1B4,Pf1N1B4_4506,OG03467,OG06770,OG07077,Pf1N1B4_4503,Pf1N1B4_4507
beril_pseudo1_N1B4,Pf1N1B4_4507,OG07077,OG03467,OG00216,Pf1N1B4_4506,Pf1N1B4_4509
beril_pseudo1_N1B4,Pf1N1B4_4509,OG00216,OG07077,OG00143,Pf1N1B4_4507,Pf1N1B4_451
beril_pseudo1_N1B4,Pf1N1B4_451,OG00143,OG00216,OG00960,Pf1N1B4_4509,Pf1N1B4_4510
beril_pseudo1_N1B4,Pf1N1B4_4510,OG00960,OG00143,OG11279,Pf1N1B4_451,Pf1N1B4_4511
beril_pseudo1_N1B4,Pf1N1B4_4511,OG11279,OG00960,OG09290,Pf1N1B4_4510,Pf1N1B4_4512
beril_pseudo1_N1B4,Pf1N1B4_4512,OG09290,OG11279,OG00075,Pf1N1B4_4511,Pf1N1B4_4514
beril_pseudo1_N1B4,Pf1N1B4_4514,OG00075,OG09290,OG02240,Pf1N1B4_4512,Pf1N1B4_4515
beril_pseudo1_N1B4,Pf1N1B4_4515,OG02240,OG00075,OG03855,Pf1N1B4_4514,Pf1N1B4_4516
beril_pseudo1_N1B4,Pf1N1B4_4516,OG03855,OG02240,OG03270,Pf1N1B4_4515,Pf1N1B4_4517
beril_pseudo1_N1B4,Pf1N1B4_4517,OG03270,OG03855,OG00326,Pf1N1B4_4516,Pf1N1B4_4518
beril_pseudo1_N1B4,Pf1N1B4_4518,OG00326,OG03270,OG00896,Pf1N1B4_4517,Pf1N1B4_4519
beril_pseudo1_N1B4,Pf1N1B4_4519,OG00896,OG00326,OG02322,Pf1N1B4_4518,Pf1N1B4_452
beril_pseudo1_N1B4,Pf1N1B4_452,OG02322,OG00896,OG06377,Pf1N1B4_4519,Pf1N1B4_4520
beril_pseudo1_N1B4,Pf1N1B4_4520,OG06377,OG02322,OG00219,Pf1N1B4_452,Pf1N1B4_4521
beril_pseudo1_N1B4,Pf1N1B4_4521,OG00219,OG06377,OG16907,Pf1N1B4_4520,Pf1N1B4_4522
beril_pseudo1_N1B4,Pf1N1B4_4522,OG16907,OG00219,OG04639,Pf1N1B4_4521,Pf1N1B4_4523
beril_pseudo1_N1B4,Pf1N1B4_4523,OG04639,OG16907,OG13297,Pf1N1B4_4522,Pf1N1B4_4524
beril_pseudo1_N1B4,Pf1N1B4_4524,OG13297,OG04639,OG16633,Pf1N1B4_4523,Pf1N1B4_4525
beril_pseudo1_N1B4,Pf1N1B4_4525,OG16633,OG13297,OG01133,Pf1N1B4_4524,Pf1N1B4_4526
beril_pseudo1_N1B4,Pf1N1B4_4526,OG01133,OG16633,OG00143,Pf1N1B4_4525,Pf1N1B4_4527
beril_pseudo1_N1B4,Pf1N1B4_4527,OG00143,OG01133,OG04435,Pf1N1B4_4526,Pf1N1B4_4528
beril_pseudo1_N1B4,Pf1N1B4_4528,OG04435,OG00143,OG05158,Pf1N1B4_4527,Pf1N1B4_4529
beril_pseudo1_N1B4,Pf1N1B4_4529,OG05158,OG04435,OG01907,Pf1N1B4_4528,Pf1N1B4_453
beril_pseudo1_N1B4,Pf1N1B4_453,OG01907,OG05158,OG16953,Pf1N1B4_4529,Pf1N1B4_4530
beril_pseudo1_N1B4,Pf1N1B4_4530,OG16953,OG01907,OG05135,Pf1N1B4_453,Pf1N1B4_4531
beril_pseudo1_N1B4,Pf1N1B4_4531,OG05135,OG16953,OG00238,Pf1N1B4_4530,Pf1N1B4_4532
beril_pseudo1_N1B4,Pf1N1B4_4532,OG00238,OG05135,OG00544,Pf1N1B4_4531,Pf1N1B4_4533
beril_pseudo1_N1B4,Pf1N1B4_4533,OG00544,OG00238,OG00962,Pf1N1B4_4532,Pf1N1B4_4534
beril_pseudo1_N1B4,Pf1N1B4_4534,OG00962,OG00544,OG16986,Pf1N1B4_4533,Pf1N1B4_4535
beril_pseudo1_N1B4,Pf1N1B4_4535,OG16986,OG00962,OG04884,Pf1N1B4_4534,Pf1N1B4_4536
beril_pseudo1_N1B4,Pf1N1B4_4536,OG04884,OG16986,OG01540,Pf1N1B4_4535,Pf1N1B4_4537
beril_pseudo1_N1B4,Pf1N1B4_4537,OG01540,OG04884,OG00642,Pf1N1B4_4536,Pf1N1B4_4538
beril_pseudo1_N1B4,Pf1N1B4_4538,OG00642,OG01540,OG16795,Pf1N1B4_4537,Pf1N1B4_4539
beril_pseudo1_N1B4,Pf1N1B4_4539,OG16795,OG00642,OG01287,Pf1N1B4_4538,Pf1N1B4_454
beril_pseudo1_N1B4,Pf1N1B4_454,OG01287,OG16795,OG01491,Pf1N1B4_4539,Pf1N1B4_4540
beril_pseudo1_N1B4,Pf1N1B4_4540,OG01491,OG01287,OG17021,Pf1N1B4_454,Pf1N1B4_4541
beril_pseudo1_N1B4,Pf1N1B4_4541,OG17021,OG01491,OG17034,Pf1N1B4_4540,Pf1N1B4_4542
beril_pseudo1_N1B4,Pf1N1B4_4542,OG17034,OG17021,OG11693,Pf1N1B4_4541,Pf1N1B4_4548
beril_pseudo1_N1B4,Pf1N1B4_4548,OG11693,OG17034,OG11374,Pf1N1B4_4542,Pf1N1B4_4549
beril_pseudo1_N1B4,Pf1N1B4_4549,OG11374,OG11693,OG02207,Pf1N1B4_4548,Pf1N1B4_455
beril_pseudo1_N1B4,Pf1N1B4_455,OG02207,OG11374,OG11586,Pf1N1B4_4549,Pf1N1B4_4550
beril_pseudo1_N1B4,Pf1N1B4_4550,OG11586,OG02207,OG11487,Pf1N1B4_455,Pf1N1B4_4551
beril_pseudo1_N1B4,Pf1N1B4_4551,OG11487,OG11586,OG11247,Pf1N1B4_4550,Pf1N1B4_4552
beril_pseudo1_N1B4,Pf1N1B4_4552,OG11247,OG11487,OG11548,Pf1N1B4_4551,Pf1N1B4_4553
beril_pseudo1_N1B4,Pf1N1B4_4553,OG11548,OG11247,OG00143,Pf1N1B4_4552,Pf1N1B4_4556
beril_pseudo1_N1B4,Pf1N1B4_4556,OG00143,OG11548,OG11553,Pf1N1B4_4553,Pf1N1B4_4557
beril_pseudo1_N1B4,Pf1N1B4_4557,OG11553,OG00143,OG02755,Pf1N1B4_4556,Pf1N1B4_4558
beril_pseudo1_N1B4,Pf1N1B4_4558,OG02755,OG11553,OG00137,Pf1N1B4_4557,Pf1N1B4_4559
