chromosome,gene,crispr_hit,log_dist,atac_enh,h3k27ac_enh,polr2a_enh,procap_enh,tf_count,promoter_atac,promoter_polii,gene_expr,abc_score
chr3,SEC61A1,0,6.155318422366606,0.400884,0.0,0.0,0.0,1,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.486419143124586,1.93813,0.0,0.0,0.0,1,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.240891058243001,1.93813,0.0,0.0,0.0,1,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,0,5.883258745528517,1.93813,0.0,0.0,0.0,1,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,0,5.908130468449762,1.93813,0.0,0.0,0.0,1,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.157991977406261,1.93813,0.0,0.0,0.0,1,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.5468288087355075,0.0,0.0,0.0,0.0,0,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.342179802823737,0.0,0.0,0.0,0.0,0,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,0,5.9085016397074375,0.0,0.0,0.0,0.0,0,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,0,5.932006240668664,0.0,0.0,0.0,0.0,0,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.171583712550264,0.0,0.0,0.0,0.0,0,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.604811200024719,1.96338,0.0,0.0,0.0,2,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.431664449186061,1.96338,0.0,0.0,0.0,2,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,0,5.9346706199243915,1.96338,0.0,0.0,0.0,2,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,0,5.956835213741825,1.96338,0.0,0.0,0.0,2,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.186058015708794,1.96338,0.0,0.0,0.0,2,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.616004729359714,0.893308,8.46145,0.0,1.0,0,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.44823777105835,0.893308,8.46145,0.0,1.0,0,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,0,5.9399438548775585,0.893308,8.46145,0.0,1.0,0,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,0,5.961847584845686,0.893308,8.46145,0.0,1.0,0,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.18902179785691,0.893308,8.46145,0.0,1.0,0,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.618917907046136,1.65404,3.36893,0.0,0.0,3,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.452517828032121,1.65404,3.36893,0.0,0.0,3,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,0,5.941328036178053,1.65404,3.36893,0.0,0.0,3,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,0,5.9631637889905145,1.65404,3.36893,0.0,0.0,3,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.189802377033202,1.65404,3.36893,0.0,0.0,3,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.62287894819505,0.549243,0.0,0.0,0.0,1,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.458315974213311,0.549243,0.0,0.0,0.0,1,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,0,5.943217923729447,0.549243,0.0,0.0,0.0,1,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,0,5.964961196221035,0.549243,0.0,0.0,0.0,1,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.19086988971801,0.549243,0.0,0.0,0.0,1,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.628288775304434,0.72601,0.0,0.0,0.0,0,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.466195648882813,0.72601,0.0,0.0,0.0,0,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,0,5.94581361859395,0.72601,0.0,0.0,0.0,0,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,0,5.9674304949047166,0.72601,0.0,0.0,0.0,0,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.192339374916497,0.72601,0.0,0.0,0.0,0,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.632226416977312,0.0,0.0,0.0,0.0,0,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.471903107520768,0.0,0.0,0.0,0.0,0,2.49369,197.76234,1.8364567756652832,0.0
chr3,RPN1,0,5.96923833721667,0.0,0.0,0.0,0.0,0,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.193417370030335,0.0,0.0,0.0,0.0,0,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.632773027917935,0.0,0.0,0.0,0.0,0,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.472693567112762,0.0,0.0,0.0,0.0,0,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,0,5.947977964444385,0.0,0.0,0.0,0.0,0,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,0,5.969489997046103,0.0,0.0,0.0,0.0,0,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.193567575447646,0.0,0.0,0.0,0.0,0,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.634610258779781,1.33523,3.22143,0.0,1.0,1,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.4753471622278855,1.33523,3.22143,0.0,1.0,1,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,0,5.948868051766351,1.33523,3.22143,0.0,1.0,1,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,0,5.970337111469226,1.33523,3.22143,0.0,1.0,1,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.194073441069853,1.33523,3.22143,0.0,1.0,1,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.64635666693509,5.92172,10.96424,30.82778,1.0,1,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.492197256641291,5.92172,10.96424,30.82778,1.0,1,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,0,5.9546047529419734,5.92172,10.96424,30.82778,1.0,1,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,0,5.97579885049701,5.92172,10.96424,30.82778,1.0,1,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.1973445256810145,5.92172,10.96424,30.82778,1.0,1,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.6475316220613445,0.0,0.0,0.0,0.0,0,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.493871932245659,0.0,0.0,0.0,0.0,0,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,0,5.955182944407074,0.0,0.0,0.0,0.0,0,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,0,5.976349520402733,0.0,0.0,0.0,0.0,0,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.1976752420286125,0.0,0.0,0.0,0.0,0,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.668862819501071,0.441919,0.0,0.0,0.0,0,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.523950563258698,0.441919,0.0,0.0,0.0,0,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,0,5.9658181215001695,0.441919,0.0,0.0,0.0,0,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,0,5.986484646859491,0.441919,0.0,0.0,0.0,0,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.203791966480394,0.441919,0.0,0.0,0.0,0,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.676064112355554,0.274621,7.50357,0.0,0.0,1,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.533971498346157,0.274621,7.50357,0.0,0.0,1,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,0,5.969467633187717,0.274621,7.50357,0.0,0.0,1,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,0,5.989965236394615,0.274621,7.50357,0.0,0.0,1,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.2059056000701185,0.274621,7.50357,0.0,0.0,1,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.689603617495067,0.0,0.0,0.0,0.0,1,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.552640235454309,0.0,0.0,0.0,0.0,1,2.49369,197.76234,1.8364567756652832,0.0
chr3,RPN1,0,5.996590030722102,0.0,0.0,0.0,0.0,1,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.2099469494950785,0.0,0.0,0.0,0.0,1,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.701828656181439,0.381945,0.0,0.0,0.0,0,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.569311863114204,0.381945,0.0,0.0,0.0,0,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,0,5.982769029123092,0.381945,0.0,0.0,0.0,0,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,0,6.002662299891026,0.381945,0.0,0.0,0.0,0,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.213672322386278,0.381945,0.0,0.0,0.0,0,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.704701189426434,0.981692,0.0,0.0,0.0,1,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,1,5.5732047431542,0.981692,0.0,0.0,0.0,1,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,0,5.984275664682676,0.981692,0.0,0.0,0.0,1,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,0,6.004101590971259,0.981692,0.0,0.0,0.0,1,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.214558285006943,0.981692,0.0,0.0,0.0,1,5.88068,72.66277,0.5515581965446472,0.0
chr3,H1FX,0,5.583354094347758,0.400884,8.89235,0.0,0.0,0,2.49369,197.76234,1.8364567756652832,0.0
chr3,RPN1,0,6.007892376548158,0.400884,8.89235,0.0,0.0,0,5.19571,46.78049,1.0638210773468018,0.0
chr3,CNBP,0,5.767157350847102,0.230429,0.0,0.0,0.0,0,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.655759646350691,0.230429,0.0,0.0,0.0,0,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,0,6.018201438965676,0.230429,0.0,0.0,0.0,0,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,0,6.036568616853062,0.230429,0.0,0.0,0.0,0,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.234841617809535,0.230429,0.0,0.0,0.0,0,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.771030109466309,0.435606,0.0,0.0,0.0,1,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.660758313524617,0.435606,0.0,0.0,0.0,1,2.49369,197.76234,1.8364567756652832,0.0
chr3,RPN1,0,6.0386555239216175,0.435606,0.0,0.0,0.0,1,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.2361647774113536,0.435606,0.0,0.0,0.0,1,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.785487860970053,1.06692,0.0,0.0,0.0,4,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.679307040538071,1.06692,0.0,0.0,0.0,4,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,0,6.0285797921068225,1.06692,0.0,0.0,0.0,4,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,0,6.046522087416842,1.06692,0.0,0.0,0.0,4,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.241173285242624,1.06692,0.0,0.0,0.0,4,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.804065793747216,0.239899,3.61385,0.0,0.0,3,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.702893020536484,0.239899,3.61385,0.0,0.0,3,2.49369,197.76234,1.8364567756652832,0.0
chr3,RPN1,0,6.056805409373799,0.239899,3.61385,0.0,0.0,3,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.247770057341405,0.239899,3.61385,0.0,0.0,3,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.8070016413879975,0.618687,0.0,0.0,0.0,0,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.706595753188616,0.618687,0.0,0.0,0.0,0,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,0,6.04100203929828,0.618687,0.0,0.0,0.0,0,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,0,6.058448421934027,0.618687,0.0,0.0,0.0,0,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.248829233764437,0.618687,0.0,0.0,0.0,0,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.810099385660423,0.391414,0.0,0.0,0.0,0,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.710495620678217,0.391414,0.0,0.0,0.0,0,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,0,6.042812085332234,0.391414,0.0,0.0,0.0,0,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,0,6.0601873388263146,0.391414,0.0,0.0,0.0,0,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.249951785501652,0.391414,0.0,0.0,0.0,0,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.811730466190779,0.353535,0.0,0.0,0.0,0,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.712546165602031,0.353535,0.0,0.0,0.0,0,2.49369,197.76234,1.8364567756652832,0.0
chr3,RPN1,0,6.061105130829357,0.353535,0.0,0.0,0.0,0,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.250544905006184,0.353535,0.0,0.0,0.0,0,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.8148945587540775,0.0,0.0,0.0,0.0,1,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.716518345266975,0.0,0.0,0.0,0.0,1,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,0,6.045624532669521,0.0,0.0,0.0,0.0,1,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,0,6.062889829364949,0.0,0.0,0.0,0.0,1,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.251699528282853,0.0,0.0,0.0,0.0,1,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.848190349030735,0.0,0.0,0.0,0.0,0,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.757886989866117,0.0,0.0,0.0,0.0,0,2.49369,197.76234,1.8364567756652832,0.0
chr3,RPN1,0,6.082012644081667,0.0,0.0,0.0,0.0,0,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.2641758202385915,0.0,0.0,0.0,0.0,0,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.871194514241333,0.672349,0.0,0.0,0.0,0,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.786039077858521,0.672349,0.0,0.0,0.0,0,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,0,6.079597607190225,0.672349,0.0,0.0,0.0,0,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,0,6.095587398423593,0.672349,0.0,0.0,0.0,0,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.273147633591694,0.672349,0.0,0.0,0.0,0,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.8768538009512445,0.32197,0.0,0.0,0.0,1,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.792914629335592,0.32197,0.0,0.0,0.0,1,2.49369,197.76234,1.8364567756652832,0.0
chr3,RPN1,0,6.09897200447421,0.32197,0.0,0.0,0.0,1,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.2753993564963375,0.32197,0.0,0.0,0.0,1,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.879928100884436,0.801768,0.0,0.0,0.0,0,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.796641622829092,0.801768,0.0,0.0,0.0,0,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,0,6.085023210352917,0.801768,0.0,0.0,0.0,0,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,0,6.100818051408494,0.801768,0.0,0.0,0.0,0,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.276629974551216,0.801768,0.0,0.0,0.0,0,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.9370321735530975,0.176768,0.0,0.0,0.0,1,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.864912558497018,0.176768,0.0,0.0,0.0,1,2.49369,197.76234,1.8364567756652832,0.0
chr3,RPN1,0,6.136047682211244,0.176768,0.0,0.0,0.0,1,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.300445911287622,0.176768,0.0,0.0,0.0,1,5.88068,72.66277,0.5515581965446472,0.0
chr3,H1FX,0,5.870103541233913,0.0,0.0,0.0,0.0,1,2.49369,197.76234,1.8364567756652832,0.0
chr3,RPN1,0,6.138835842334866,0.0,0.0,0.0,0.0,1,5.19571,46.78049,1.0638210773468018,0.0
chr3,CNBP,0,5.951299625677974,0.0,0.0,0.0,0.0,0,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.881708117061808,0.0,0.0,0.0,0.0,0,2.49369,197.76234,1.8364567756652832,0.0
chr3,RPN1,0,6.14512458770289,0.0,0.0,0.0,0.0,0,5.19571,46.78049,1.0638210773468018,0.0
chr3,CNBP,0,5.954663088822886,0.479798,0.0,0.0,0.0,2,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.88565347876424,0.479798,0.0,0.0,0.0,2,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,0,6.133114305751935,0.479798,0.0,0.0,0.0,2,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,0,6.147280178332667,0.479798,0.0,0.0,0.0,2,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.3081698480397135,0.479798,0.0,0.0,0.0,2,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,0,5.959094840660574,0.435606,0.0,0.0,0.0,2,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,0,5.890843928553088,0.435606,0.0,0.0,0.0,2,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,0,6.136057841926297,0.435606,0.0,0.0,0.0,2,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,0,6.150129560056558,0.435606,0.0,0.0,0.0,2,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,0,6.310139100678558,0.435606,0.0,0.0,0.0,2,5.88068,72.66277,0.5515581965446472,0.0
chr3,MRPL3,0,5.87781693143591,0.284091,6.83085,0.0,0.0,0,1.33523,43.56437,2.2966926097869873,0.0
chr3,RNF7,0,5.03361271289873,0.621844,3.58787,0.0,0.0,4,5.72601,99.34643,1.848787784576416,0.0
chr3,ATP1B3,1,4.4269989587565375,4.11616,17.65715,0.0,0.0,5,4.66225,141.8959,2.575119733810425,0.0651682959
chr3,CHST2,1,4.532754378992498,8.50695,35.10604,0.0,1.0,8,5.61869,29.98607,0.5304389595985413,0.0940469412
chr3,TFDP2,0,5.97113198806607,8.50695,35.10604,0.0,1.0,8,1.40467,0.0,0.6404856443405151,0.0
chr3,U2SURP,0,5.0818367835209015,8.50695,35.10604,0.0,1.0,8,1.13952,0.0,3.4076101779937744,0.0
chr3,U2SURP,0,5.340779126085009,0.596591,9.25465,0.0,1.0,2,1.13952,0.0,3.4076101779937744,0.0
chr3,SIAH2,1,4.527191519087101,1.60669,20.04288,0.0,1.0,5,4.20455,93.83449,0.2193354368209839,0.0479348165
chr3,SIAH2,1,4.474405680088005,4.85796,9.02098,49.44024,1.0,6,4.20455,93.83449,0.2193354368209839,0.0703531797
chr3,EIF2A,0,5.382535723635377,1.43308,0.0,0.0,0.0,5,5.35354,124.61049,1.4818476438522339,0.0
chr3,SSR3,0,5.839875078734212,0.858586,6.822,0.0,0.0,1,7.08334,108.3499,1.882245421409607,0.0
chr3,GMPS,0,5.866166783476645,2.29167,22.44598,76.36694,1.0,4,6.26894,50.28507,1.9518108367919922,0.0
chr3,SSR3,0,4.700262277360188,2.29167,22.44598,76.36694,1.0,4,7.08334,108.3499,1.882245421409607,0.0
chr3,SSR3,0,5.758411484612135,1.19634,0.0,20.6694,0.0,2,7.08334,108.3499,1.882245421409607,0.0
chr3,TNIK,1,4.027227254067255,2.32323,15.8797,0.0,0.0,4,7.4495,68.36383,0.7224531173706055,0.0
chr3,NDUFB5,0,5.526498231098824,0.953283,11.28337,0.0,0.0,1,4.50758,114.77502,2.0647318363189697,0.0
chr3,POLR2H,0,5.647288080098678,0.419823,0.0,0.0,0.0,1,1.74874,58.57515,1.573228120803833,0.0
chr3,SENP2,0,4.373537231192786,1.16162,5.45772,0.0,1.0,0,0.0,0.0,0.42853888869285583,0.0
chr3,TMEM41A,0,4.776759279698738,1.16162,5.45772,0.0,1.0,0,7.43056,130.83674,0.7471990585327148,0.0
chr3,TRA2B,0,5.578951926888449,1.16162,5.45772,0.0,1.0,0,6.74558,274.74081,1.681490421295166,0.0
chr3,EIF4A2,0,5.94583477435097,2.11174,4.75962,0.0,0.0,0,4.88637,265.90224,2.2132580280303955,0.0
chr3,EIF4A2,0,4.944171645435727,1.99495,6.60202,0.0,1.0,2,4.88637,265.90224,2.2132580280303955,0.0
chr3,TRA2B,0,5.97536332704915,0.950127,6.0843,0.0,1.0,2,6.74558,274.74081,1.681490421295166,0.0
chr3,DNAJB11,0,5.507401108088867,1.31313,8.05523,0.0,1.0,5,3.90467,160.67844,0.7040225267410278,0.0
chr3,RFC4,0,5.010393252073297,0.760733,19.77251,0.0,1.0,1,2.45897,130.0926,0.9056848883628845,0.0
chr3,RPL39L,0,5.753782926228163,1.82134,21.42035,0.0,0.0,1,0.0,0.0,0.5805343389511108,0.0
chr3,NCBP2,0,5.921172820163234,3.68371,7.85616,0.0,1.0,5,5.55556,66.452,0.7804692983627319,0.0
chr3,NCBP2-AS2,0,5.9211868796098015,3.68371,7.85616,0.0,1.0,5,5.55556,66.452,0.0,0.0
chr3,PAK2,0,5.800217902603041,3.68371,7.85616,0.0,1.0,5,5.14205,63.38785,2.3894784450531006,0.0
chr3,TFRC,0,4.421554572419877,3.68371,7.85616,0.0,1.0,5,12.0928,375.57531,3.727856397628784,0.0
chr3,NCBP2,0,5.9201744781571115,1.95076,6.00005,0.0,0.0,2,5.55556,66.452,0.7804692983627319,0.0
chr3,NCBP2-AS2,0,5.920188569959727,1.95076,6.00005,0.0,0.0,2,5.55556,66.452,0.0,0.0
chr3,NCBP2,0,5.903877517009104,0.0,32.93579,0.0,0.0,0,5.55556,66.452,0.7804692983627319,0.0
chr3,ZDHHC19,1,4.468184808873887,2.17172,12.00395,0.0,1.0,3,0.0,0.0,0.0,0.0
chr3,NCBP2,0,5.880180546929222,0.95644,10.80641,0.0,0.0,2,5.55556,66.452,0.7804692983627319,0.0
chr3,PAK2,0,5.745195065124464,0.95644,10.80641,0.0,0.0,2,5.14205,63.38785,2.3894784450531006,0.0
chr3,TFRC,1,5.048787392389632,0.877526,6.15304,0.0,0.0,5,12.0928,375.57531,3.727856397628784,0.0
chr3,NCBP2,0,5.5190452964189625,0.931187,3.12858,0.0,1.0,2,5.55556,66.452,0.7804692983627319,0.0
chr3,NCBP2,0,4.998708226153622,0.842803,16.09273,85.47258,1.0,3,5.55556,66.452,0.7804692983627319,0.0581474488
chr3,NCBP2-AS2,0,4.998825819040286,0.842803,16.09273,85.47258,1.0,3,5.55556,66.452,0.0,0.0581474488
chr3,RPL35A,0,5.990635388205823,2.41162,0.0,0.0,0.0,1,2.63573,146.02445,22.614595413208008,0.0
chr3,FYTTD1,0,5.481949725887861,0.625,0.0,0.0,0.0,1,5.8649,97.21207,0.8122672438621521,0.0
chr3,NCBP2,0,5.691285765918377,0.625,0.0,0.0,0.0,1,5.55556,66.452,0.7804692983627319,0.0
chr3,NCBP2-AS2,0,5.691261894718727,0.625,0.0,0.0,0.0,1,5.55556,66.452,0.0,0.0
chr3,RPL35A,0,5.712786028495757,0.625,0.0,0.0,0.0,1,2.63573,146.02445,22.614595413208008,0.0
chr3,RPL35A,0,5.153604523456123,0.385101,5.51746,0.0,0.0,2,2.63573,146.02445,22.614595413208008,0.0
chr3,RPL35A,0,5.198824725250353,1.29419,10.41228,0.0,0.0,1,2.63573,146.02445,22.614595413208008,0.0
chr4,ATP5I,0,5.686665757392651,0.246212,0.0,0.0,0.0,2,13.851,112.29566,0.0,0.0
chr4,ATP5I,0,4.452874643755949,2.02652,8.25051,18.17453,1.0,2,13.851,112.29566,0.0,0.0
chr4,ATP5I,0,5.961927712672934,1.24053,0.0,0.0,0.0,2,13.851,112.29566,0.0,0.0
chr4,SLBP,0,5.08689702671432,1.24053,0.0,0.0,0.0,2,9.48548,121.27479,1.8460941314697266,0.0
chr4,C4orf48,0,5.409358189930165,6.18371,5.81606,0.0,1.0,7,5.34722,55.82899,2.1605234146118164,0.0
chr4,FGFR3,1,3.9016762313263755,6.18371,5.81606,0.0,1.0,7,8.83207,109.50888,0.0,0.0684868769
chr4,SLBP,0,4.882029057254561,1.33207,8.246,0.0,0.0,0,9.48548,121.27479,1.8460941314697266,0.0
chr4,NSD2,0,5.5709770173612165,0.823864,0.0,0.0,0.0,1,8.6269,42.55031,0.6200178265571594,0.0
chr4,SLBP,0,5.725292403045162,0.823864,0.0,0.0,0.0,1,9.48548,121.27479,1.8460941314697266,0.0
chr4,TNIP2,0,5.464186896430295,0.631313,0.0,0.0,0.0,0,9.48548,93.76306,0.2919727861881256,0.0
chr4,NOP14,0,5.820107494539123,0.0,0.0,0.0,0.0,0,5.48611,86.81309,1.1437456607818604,0.0
chr4,TNIP2,0,5.938452674539299,0.0,0.0,0.0,0.0,0,9.48548,93.76306,0.2919727861881256,0.0
chr4,AC093323.3,0,4.759395853425243,4.71907,18.30613,0.0,1.0,8,8.10606,84.28875,0.0,0.0
chr4,BLOC1S4,0,4.172018809424556,4.71907,18.30613,0.0,1.0,8,5.54924,111.29724,0.7485907673835754,0.0
chr4,GRPEL1,0,5.527994452092696,4.71907,18.30613,0.0,1.0,8,8.52273,91.15368,0.6873255372047424,0.0104578195
chr4,MRFAP1,0,4.95820062484609,4.71907,18.30613,0.0,1.0,8,6.28788,102.75818,2.381784677505493,0.0
chr4,MRFAP1L1,0,4.32296316214142,4.71907,18.30613,0.0,1.0,8,6.48674,98.60074,0.39468005299568176,0.0
chr4,GRPEL1,0,5.52556046855166,3.37753,18.30613,0.0,1.0,3,8.52273,91.15368,0.6873255372047424,0.0
