organism,locus_tag,truth,og,w2,hole
beril_acidovorax_3H11,Ac3H11_1207,0,OG01043,0.1964,0
beril_acidovorax_3H11,Ac3H11_2146,1,OG01044,1.0,0
beril_acidovorax_3H11,Ac3H11_2501,1,OG01046,0.0233,0
beril_acidovorax_3H11,Ac3H11_4931,0,OG01047,0.1,0
beril_acidovorax_3H11,Ac3H11_2773,0,OG01047,0.1,0
beril_acidovorax_3H11,Ac3H11_4839,0,OG01050,0.0833,0
beril_acidovorax_3H11,Ac3H11_2704,0,OG01051,0.0,0
beril_acidovorax_3H11,Ac3H11_3232,0,OG01051,0.0,0
beril_acidovorax_3H11,Ac3H11_188,0,OG01051,0.0,0
beril_acidovorax_3H11,Ac3H11_139,0,OG01052,0.1538,0
beril_acidovorax_3H11,Ac3H11_1186,0,OG01052,0.1538,0
beril_acidovorax_3H11,Ac3H11_2247,1,OG01053,0.1471,0
beril_acidovorax_3H11,Ac3H11_3205,0,OG01054,0.0,0
beril_acidovorax_3H11,Ac3H11_3547,0,OG01057,0.2308,0
beril_acidovorax_3H11,Ac3H11_3546,0,OG01057,0.2308,0
beril_acidovorax_3H11,Ac3H11_602,0,OG01058,0.04,0
beril_acidovorax_3H11,Ac3H11_911,0,OG01059,0.1066,1
beril_acidovorax_3H11,Ac3H11_3580,0,OG01059,0.1066,1
beril_acidovorax_3H11,Ac3H11_910,0,OG01059,0.1066,1
beril_acidovorax_3H11,Ac3H11_4736,1,OG01060,0.4483,0
beril_acidovorax_3H11,Ac3H11_4773,1,OG01063,0.9706,0
beril_acidovorax_3H11,Ac3H11_2368,0,OG01064,0.0,0
beril_acidovorax_3H11,Ac3H11_2167,0,OG01065,0.1163,0
beril_acidovorax_3H11,Ac3H11_1424,0,OG01066,0.0,0
beril_acidovorax_3H11,Ac3H11_686,1,OG01067,0.8776,1
beril_acidovorax_3H11,Ac3H11_1467,0,OG01068,0.0,0
beril_acidovorax_3H11,Ac3H11_1820,1,OG01069,0.8947,0
beril_acidovorax_3H11,Ac3H11_4667,0,OG01071,0.0874,0
beril_acidovorax_3H11,Ac3H11_4718,0,OG01071,0.0874,0
beril_acidovorax_3H11,Ac3H11_1129,0,OG01071,0.0874,0
beril_acidovorax_3H11,Ac3H11_3264,0,OG01072,0.0377,1
beril_acidovorax_3H11,Ac3H11_3837,0,OG01073,0.3023,1
beril_acidovorax_3H11,Ac3H11_1595,0,OG01074,0.0323,0
beril_acidovorax_3H11,Ac3H11_4155,0,OG01075,0.1205,0
beril_acidovorax_3H11,Ac3H11_1302,0,OG01075,0.1205,0
beril_acidovorax_3H11,Ac3H11_3593,0,OG01076,0.0,0
beril_acidovorax_3H11,Ac3H11_3929,0,OG01076,0.0,0
beril_acidovorax_3H11,Ac3H11_4769,1,OG01078,1.0,0
beril_acidovorax_3H11,Ac3H11_4678,0,OG01080,0.1818,0
beril_acidovorax_3H11,Ac3H11_3324,0,OG01080,0.1818,0
beril_acidovorax_3H11,Ac3H11_2948,0,OG01081,0.2656,0
beril_acidovorax_3H11,Ac3H11_1245,0,OG01084,0.0,0
beril_acidovorax_3H11,Ac3H11_2270,0,OG01085,0.0,0
beril_acidovorax_3H11,Ac3H11_3168,0,OG01085,0.0,0
beril_acidovorax_3H11,Ac3H11_4352,0,OG01085,0.0,0
beril_acidovorax_3H11,Ac3H11_3644,0,OG01085,0.0,0
beril_acidovorax_3H11,Ac3H11_818,0,OG01086,0.1667,0
beril_acidovorax_3H11,Ac3H11_3551,1,OG01087,1.0,1
beril_acidovorax_3H11,Ac3H11_2227,0,OG01089,0.0625,0
beril_acidovorax_3H11,Ac3H11_1271,0,OG01090,0.0732,0
beril_acidovorax_3H11,Ac3H11_2492,0,OG01091,0.1395,0
beril_acidovorax_3H11,Ac3H11_1680,1,OG01094,0.8293,0
beril_acidovorax_3H11,Ac3H11_4738,0,OG01098,0.0,0
beril_acidovorax_3H11,Ac3H11_4729,1,OG01100,0.3465,1
beril_acidovorax_3H11,Ac3H11_4731,1,OG01101,0.2692,0
beril_acidovorax_3H11,Ac3H11_4933,0,OG01102,0.0294,0
beril_acidovorax_3H11,Ac3H11_4326,1,OG01103,0.9268,0
beril_acidovorax_3H11,Ac3H11_1564,0,OG01104,0.0,0
beril_acidovorax_3H11,Ac3H11_2213,0,OG01105,0.2128,0
beril_acidovorax_3H11,Ac3H11_1099,1,OG01109,0.0,0
beril_acidovorax_3H11,Ac3H11_3596,1,OG01109,0.0,0
beril_acidovorax_3H11,Ac3H11_3794,0,OG01110,0.1176,0
beril_acidovorax_3H11,Ac3H11_708,0,OG01111,0.4444,0
beril_acidovorax_3H11,Ac3H11_3821,0,OG01113,0.3333,0
beril_acidovorax_3H11,Ac3H11_4495,0,OG01114,0.15,0
beril_acidovorax_3H11,Ac3H11_43,0,OG01115,0.0,0
beril_acidovorax_3H11,Ac3H11_1834,0,OG01116,0.0,0
beril_acidovorax_3H11,Ac3H11_1806,0,OG01120,0.0385,0
beril_acidovorax_3H11,Ac3H11_1375,0,OG01121,0.0,0
beril_acidovorax_3H11,Ac3H11_1360,0,OG01123,0.1,0
beril_acidovorax_3H11,Ac3H11_415,0,OG01124,0.0222,0
beril_acidovorax_3H11,Ac3H11_1525,0,OG01126,0.1148,0
beril_acidovorax_3H11,Ac3H11_2020,1,OG01129,1.0,0
beril_acidovorax_3H11,Ac3H11_424,1,OG01131,1.0,1
beril_acidovorax_3H11,Ac3H11_450,1,OG01132,0.9231,1
beril_acidovorax_3H11,Ac3H11_40,1,OG01132,0.9231,1
beril_acidovorax_3H11,Ac3H11_1189,0,OG01133,0.2281,0
beril_acidovorax_3H11,Ac3H11_2877,0,OG01133,0.2281,0
beril_acidovorax_3H11,Ac3H11_1219,0,OG01134,0.0,0
beril_acidovorax_3H11,Ac3H11_765,0,OG01134,0.0,0
beril_acidovorax_3H11,Ac3H11_3462,0,OG01135,0.0476,0
beril_acidovorax_3H11,Ac3H11_1698,1,OG01136,0.5897,0
beril_acidovorax_3H11,Ac3H11_2097,1,OG01138,1.0,0
beril_acidovorax_3H11,Ac3H11_2829,1,OG01139,1.0,0
beril_acidovorax_3H11,Ac3H11_271,1,OG01141,0.973,0
beril_acidovorax_3H11,Ac3H11_2019,1,OG01144,1.0,0
beril_acidovorax_3H11,Ac3H11_2872,0,OG01146,0.0,0
beril_acidovorax_3H11,Ac3H11_1518,1,OG01149,0.8889,0
beril_acidovorax_3H11,Ac3H11_4813,1,OG01150,0.7,1
beril_acidovorax_3H11,Ac3H11_2143,0,OG01151,0.3871,0
beril_acidovorax_3H11,Ac3H11_453,1,OG01154,0.1818,0
beril_acidovorax_3H11,Ac3H11_4096,1,OG01157,0.9808,1
beril_acidovorax_3H11,Ac3H11_266,0,OG01158,0.0,0
beril_acidovorax_3H11,Ac3H11_1681,0,OG01163,0.1231,1
beril_acidovorax_3H11,Ac3H11_995,0,OG01163,0.1231,1
beril_acidovorax_3H11,Ac3H11_3630,0,OG01164,0.4821,1
beril_acidovorax_3H11,Ac3H11_1652,0,OG01165,0.1111,0
beril_acidovorax_3H11,Ac3H11_2326,0,OG01167,0.0732,0
beril_acidovorax_3H11,Ac3H11_4330,0,OG01168,0.0,0
beril_acidovorax_3H11,Ac3H11_2044,1,OG01169,0.9643,1
beril_acidovorax_3H11,Ac3H11_4097,0,OG01170,0.0,0
beril_acidovorax_3H11,Ac3H11_3308,0,OG01171,0.1136,0
beril_acidovorax_3H11,Ac3H11_4555,1,OG01172,0.6305,0
beril_acidovorax_3H11,Ac3H11_3728,1,OG01172,0.6305,0
beril_acidovorax_3H11,Ac3H11_268,1,OG01172,0.6305,0
beril_acidovorax_3H11,Ac3H11_3793,1,OG01172,0.6305,0
beril_acidovorax_3H11,Ac3H11_699,1,OG01172,0.6305,0
beril_acidovorax_3H11,Ac3H11_1511,0,OG01175,0.0,0
beril_acidovorax_3H11,Ac3H11_1700,1,OG01176,0.8039,1
beril_acidovorax_3H11,Ac3H11_4914,1,OG01177,0.1852,0
beril_acidovorax_3H11,Ac3H11_2014,1,OG01179,1.0,1
beril_acidovorax_3H11,Ac3H11_4038,1,OG01179,1.0,1
beril_acidovorax_3H11,Ac3H11_1568,1,OG01181,0.9138,0
beril_acidovorax_3H11,Ac3H11_2298,1,OG01183,0.9276,1
beril_acidovorax_3H11,Ac3H11_1093,1,OG01183,0.9276,1
beril_acidovorax_3H11,Ac3H11_1960,1,OG01183,0.9276,1
beril_acidovorax_3H11,Ac3H11_4519,1,OG01183,0.9276,1
beril_acidovorax_3H11,Ac3H11_2628,0,OG01184,0.1316,0
beril_acidovorax_3H11,Ac3H11_4286,0,OG01184,0.1316,0
beril_acidovorax_3H11,Ac3H11_295,0,OG01187,0.1282,0
beril_acidovorax_3H11,Ac3H11_4551,0,OG01188,0.0588,0
beril_acidovorax_3H11,Ac3H11_668,1,OG01189,0.9778,0
beril_acidovorax_3H11,Ac3H11_3155,0,OG01190,0.4331,0
beril_acidovorax_3H11,Ac3H11_2559,0,OG01190,0.4331,0
beril_acidovorax_3H11,Ac3H11_4540,0,OG01190,0.4331,0
beril_acidovorax_3H11,Ac3H11_2734,0,OG01192,0.9492,1
beril_acidovorax_3H11,Ac3H11_158,0,OG01194,0.0,0
beril_acidovorax_3H11,Ac3H11_2293,0,OG01195,0.3125,0
beril_acidovorax_3H11,Ac3H11_2322,1,OG01196,0.7013,0
beril_acidovorax_3H11,Ac3H11_3161,1,OG01196,0.7013,0
beril_acidovorax_3H11,Ac3H11_2575,0,OG01197,0.3529,0
beril_acidovorax_3H11,Ac3H11_1585,0,OG01198,0.0769,0
beril_acidovorax_3H11,Ac3H11_4230,1,OG01200,0.1667,1
beril_acidovorax_3H11,Ac3H11_296,1,OG01200,0.1667,1
beril_acidovorax_3H11,Ac3H11_3694,0,OG01201,0.0,0
beril_acidovorax_3H11,Ac3H11_2086,1,OG01203,1.0,0
beril_acidovorax_3H11,Ac3H11_4732,1,OG01204,0.3617,0
beril_acidovorax_3H11,Ac3H11_3037,0,OG01206,0.3,0
beril_acidovorax_3H11,Ac3H11_3132,0,OG01208,0.4091,1
beril_acidovorax_3H11,Ac3H11_3142,1,OG01209,0.1711,0
beril_acidovorax_3H11,Ac3H11_3891,1,OG01209,0.1711,0
beril_acidovorax_3H11,Ac3H11_4425,0,OG01210,0.0,0
beril_acidovorax_3H11,Ac3H11_4137,0,OG01211,0.1111,0
beril_acidovorax_3H11,Ac3H11_580,1,OG01212,0.2903,0
beril_acidovorax_3H11,Ac3H11_778,0,OG01213,0.1667,0
beril_acidovorax_3H11,Ac3H11_1509,0,OG01215,0.3333,0
beril_acidovorax_3H11,Ac3H11_1805,1,OG01216,0.8085,1
beril_acidovorax_3H11,Ac3H11_4517,0,OG01217,0.0079,0
beril_acidovorax_3H11,Ac3H11_791,0,OG01218,0.0,0
beril_acidovorax_3H11,Ac3H11_2017,1,OG01219,0.9778,1
beril_acidovorax_3H11,Ac3H11_1457,1,OG01220,0.9778,0
beril_acidovorax_3H11,Ac3H11_624,1,OG01223,0.2,0
beril_acidovorax_3H11,Ac3H11_2268,1,OG01223,0.2,0
beril_acidovorax_3H11,Ac3H11_1016,0,OG01225,0.64,0
beril_acidovorax_3H11,Ac3H11_4009,0,OG01227,0.0,0
beril_acidovorax_3H11,Ac3H11_1628,0,OG01229,0.0,0
beril_acidovorax_3H11,Ac3H11_1116,0,OG01231,0.0,0
beril_acidovorax_3H11,Ac3H11_1112,0,OG01231,0.0,0
beril_acidovorax_3H11,Ac3H11_2988,0,OG01233,0.0,0
beril_acidovorax_3H11,Ac3H11_1648,1,OG01234,0.2273,0
beril_acidovorax_3H11,Ac3H11_1587,0,OG01235,0.0,0
beril_acidovorax_3H11,Ac3H11_2457,0,OG01237,0.0857,0
beril_acidovorax_3H11,Ac3H11_1218,0,OG01239,0.0,1
beril_acidovorax_3H11,Ac3H11_1616,0,OG01240,0.1058,1
beril_acidovorax_3H11,Ac3H11_2605,0,OG01240,0.1058,1
beril_acidovorax_3H11,Ac3H11_2056,0,OG01240,0.1058,1
beril_acidovorax_3H11,Ac3H11_811,1,OG01241,1.0,0
beril_acidovorax_3H11,Ac3H11_3913,0,OG01245,0.0,0
beril_acidovorax_3H11,Ac3H11_2150,0,OG01246,0.0274,0
beril_acidovorax_3H11,Ac3H11_1638,0,OG01246,0.0274,0
beril_acidovorax_3H11,Ac3H11_2208,0,OG01247,0.0,0
beril_acidovorax_3H11,Ac3H11_2006,0,OG01248,0.3256,0
beril_acidovorax_3H11,Ac3H11_2934,0,OG01249,0.3297,1
beril_acidovorax_3H11,Ac3H11_4483,0,OG01249,0.3297,1
beril_acidovorax_3H11,Ac3H11_4909,0,OG01249,0.3297,1
beril_acidovorax_3H11,Ac3H11_4473,0,OG01250,0.0,0
beril_acidovorax_3H11,Ac3H11_2018,1,OG01251,0.7647,1
beril_acidovorax_3H11,Ac3H11_3840,0,OG01252,0.6304,1
beril_acidovorax_3H11,Ac3H11_2786,0,OG01252,0.6304,1
beril_acidovorax_3H11,Ac3H11_4488,0,OG01253,0.0,0
beril_acidovorax_3H11,Ac3H11_4370,1,OG01254,0.1395,0
beril_acidovorax_3H11,Ac3H11_2325,1,OG01254,0.1395,0
beril_acidovorax_3H11,Ac3H11_4307,0,OG01258,0.2,0
beril_acidovorax_3H11,Ac3H11_3548,0,OG01259,0.0617,0
beril_acidovorax_3H11,Ac3H11_2534,0,OG01260,0.0,0
beril_acidovorax_3H11,Ac3H11_1845,0,OG01261,0.0,0
beril_acidovorax_3H11,Ac3H11_2807,0,OG01264,0.1897,0
beril_acidovorax_3H11,Ac3H11_4004,0,OG01264,0.1897,0
beril_acidovorax_3H11,Ac3H11_1791,0,OG01265,0.1778,0
beril_acidovorax_3H11,Ac3H11_4524,0,OG01266,0.0476,0
beril_acidovorax_3H11,Ac3H11_3404,0,OG01269,0.0,0
beril_acidovorax_3H11,Ac3H11_4442,0,OG01272,0.0,0
beril_acidovorax_3H11,Ac3H11_4280,0,OG01273,0.0333,0
beril_acidovorax_3H11,Ac3H11_3730,0,OG01273,0.0333,0
beril_acidovorax_3H11,Ac3H11_3646,0,OG01277,0.0,0
beril_acidovorax_3H11,Ac3H11_2921,1,OG01279,0.6462,0
beril_acidovorax_3H11,Ac3H11_812,1,OG01280,1.0,0
beril_acidovorax_3H11,Ac3H11_3689,0,OG01281,0.0,0
beril_acidovorax_3H11,Ac3H11_833,0,OG01282,0.3958,0
beril_acidovorax_3H11,Ac3H11_2496,0,OG01282,0.3958,0
beril_acidovorax_3H11,Ac3H11_1483,0,OG01282,0.3958,0
beril_acidovorax_3H11,Ac3H11_4809,0,OG01282,0.3958,0
beril_acidovorax_3H11,Ac3H11_2464,0,OG01284,0.1316,0
beril_acidovorax_3H11,Ac3H11_900,1,OG01285,0.3448,0
beril_acidovorax_3H11,Ac3H11_1582,1,OG01287,1.0,0
beril_acidovorax_3H11,Ac3H11_2131,1,OG01288,1.0,0
beril_acidovorax_3H11,Ac3H11_3991,1,OG01289,0.9318,1
beril_acidovorax_3H11,Ac3H11_1324,0,OG01293,0.0,0
beril_acidovorax_3H11,Ac3H11_3281,0,OG01293,0.0,0
beril_acidovorax_3H11,Ac3H11_209,0,OG01294,0.3529,0
beril_acidovorax_3H11,Ac3H11_3787,0,OG01294,0.3529,0
beril_acidovorax_3H11,Ac3H11_4396,0,OG01296,0.0,0
beril_acidovorax_3H11,Ac3H11_38,0,OG01298,0.069,0
beril_acidovorax_3H11,Ac3H11_4669,0,OG01299,0.1034,0
beril_acidovorax_3H11,Ac3H11_3740,0,OG01301,0.04,0
beril_acidovorax_3H11,Ac3H11_3820,1,OG01303,0.0442,0
beril_acidovorax_3H11,Ac3H11_2260,1,OG01303,0.0442,0
beril_acidovorax_3H11,Ac3H11_2515,0,OG01304,0.2222,0
beril_acidovorax_3H11,Ac3H11_4852,0,OG01305,0.0,0
beril_acidovorax_3H11,Ac3H11_4424,0,OG01306,0.0606,0
beril_acidovorax_3H11,Ac3H11_4552,0,OG01308,0.0909,0
beril_acidovorax_3H11,Ac3H11_2579,1,OG01309,0.75,0
beril_acidovorax_3H11,Ac3H11_1632,1,OG01311,0.4681,0
beril_acidovorax_3H11,Ac3H11_4764,1,OG01312,0.0541,0
beril_acidovorax_3H11,Ac3H11_2022,1,OG01313,0.9474,0
beril_acidovorax_3H11,Ac3H11_799,1,OG01316,1.0,0
beril_acidovorax_3H11,Ac3H11_313,0,OG01317,0.0667,0
beril_acidovorax_3H11,Ac3H11_4327,1,OG01318,0.2766,0
beril_acidovorax_3H11,Ac3H11_690,1,OG01319,0.9,1
beril_acidovorax_3H11,Ac3H11_4372,1,OG01320,0.9333,0
beril_acidovorax_3H11,Ac3H11_4735,1,OG01321,0.375,0
beril_acidovorax_3H11,Ac3H11_3631,0,OG01323,0.0526,0
beril_acidovorax_3H11,Ac3H11_4409,1,OG01324,0.8333,0
beril_acidovorax_3H11,Ac3H11_3011,0,OG01325,0.0,0
beril_acidovorax_3H11,Ac3H11_3188,0,OG01328,0.0,0
beril_acidovorax_3H11,Ac3H11_1912,0,OG01328,0.0,0
beril_acidovorax_3H11,Ac3H11_711,0,OG01329,0.1707,1
beril_acidovorax_3H11,Ac3H11_2465,1,OG01331,0.9416,1
beril_acidovorax_3H11,Ac3H11_4091,1,OG01331,0.9416,1
beril_acidovorax_3H11,Ac3H11_4615,1,OG01331,0.9416,1
beril_acidovorax_3H11,Ac3H11_462,0,OG01332,0.027,0
beril_acidovorax_3H11,Ac3H11_2043,0,OG01333,0.0323,0
beril_acidovorax_3H11,Ac3H11_3917,0,OG01336,0.0278,0
beril_acidovorax_3H11,Ac3H11_710,0,OG01336,0.0278,0
beril_acidovorax_3H11,Ac3H11_3382,1,OG01337,0.72,1
beril_acidovorax_3H11,Ac3H11_1860,1,OG01338,0.6863,1
beril_acidovorax_3H11,Ac3H11_3838,0,OG01340,0.3673,1
beril_acidovorax_3H11,Ac3H11_4814,0,OG01341,0.0,0
beril_acidovorax_3H11,Ac3H11_4015,1,OG01343,0.9787,0
beril_acidovorax_3H11,Ac3H11_319,0,OG01347,0.4444,0
beril_acidovorax_3H11,Ac3H11_1715,1,OG01348,1.0,1
beril_acidovorax_3H11,Ac3H11_2133,1,OG01350,1.0,0
beril_acidovorax_3H11,Ac3H11_3016,1,OG01351,0.2,0
beril_acidovorax_3H11,Ac3H11_2275,1,OG01351,0.2,0
beril_acidovorax_3H11,Ac3H11_3953,0,OG01354,0.0556,0
beril_acidovorax_3H11,Ac3H11_166,0,OG01355,0.1273,0
beril_acidovorax_3H11,Ac3H11_285,1,OG01358,0.7907,0
beril_acidovorax_3H11,Ac3H11_3687,0,OG01359,0.0435,0
beril_acidovorax_3H11,Ac3H11_2966,0,OG01360,0.2222,0
beril_acidovorax_3H11,Ac3H11_1800,0,OG01361,0.1395,0
beril_acidovorax_3H11,Ac3H11_2837,0,OG01362,0.0385,0
beril_acidovorax_3H11,Ac3H11_3402,0,OG01364,0.4634,0
beril_acidovorax_3H11,Ac3H11_518,0,OG01364,0.4634,0
beril_acidovorax_3H11,Ac3H11_1083,0,OG01365,0.0387,0
beril_acidovorax_3H11,Ac3H11_719,0,OG01365,0.0387,0
beril_acidovorax_3H11,Ac3H11_800,1,OG01366,1.0,0
beril_acidovorax_3H11,Ac3H11_4264,0,OG01367,0.6,0
beril_acidovorax_3H11,Ac3H11_3896,0,OG01369,0.0789,0
beril_acidovorax_3H11,Ac3H11_2633,0,OG01371,0.0,0
beril_acidovorax_3H11,Ac3H11_1280,0,OG01372,0.0339,0
beril_acidovorax_3H11,Ac3H11_4939,0,OG01372,0.0339,0
beril_acidovorax_3H11,Ac3H11_2069,0,OG01373,0.3462,0
beril_acidovorax_3H11,Ac3H11_857,0,OG01374,0.0,0
beril_acidovorax_3H11,Ac3H11_4717,0,OG01375,0.5,0
beril_acidovorax_3H11,Ac3H11_739,1,OG01377,0.75,1
beril_acidovorax_3H11,Ac3H11_2215,1,OG01379,0.9833,1
beril_acidovorax_3H11,Ac3H11_444,1,OG01379,0.9833,1
beril_acidovorax_3H11,Ac3H11_2309,0,OG01380,0.037,0
beril_acidovorax_3H11,Ac3H11_796,0,OG01381,0.0,0
beril_acidovorax_3H11,Ac3H11_913,0,OG01382,0.3243,0
beril_acidovorax_3H11,Ac3H11_4952,0,OG01382,0.3243,0
beril_acidovorax_3H11,Ac3H11_3101,0,OG01382,0.3243,0
beril_acidovorax_3H11,Ac3H11_2444,1,OG01383,0.3571,0
beril_acidovorax_3H11,Ac3H11_2422,1,OG01383,0.3571,0
beril_acidovorax_3H11,Ac3H11_3159,1,OG01384,0.7719,0
beril_acidovorax_3H11,Ac3H11_3116,0,OG01385,0.0345,0
beril_acidovorax_3H11,Ac3H11_4740,1,OG01387,0.7619,0
beril_acidovorax_3H11,Ac3H11_506,0,OG01389,0.1154,0
beril_acidovorax_3H11,Ac3H11_1534,0,OG01390,0.2449,0
beril_acidovorax_3H11,Ac3H11_993,0,OG01391,0.25,1
beril_acidovorax_3H11,Ac3H11_3978,1,OG01392,0.5745,0
beril_acidovorax_3H11,Ac3H11_4243,0,OG01393,0.06,0
beril_acidovorax_3H11,Ac3H11_2508,0,OG01393,0.06,0
beril_acidovorax_3H11,Ac3H11_1780,0,OG01394,0.0,0
beril_acidovorax_3H11,Ac3H11_4071,0,OG01395,0.0,0
beril_acidovorax_3H11,Ac3H11_2048,0,OG01396,0.1282,0
beril_acidovorax_3H11,Ac3H11_1969,0,OG01396,0.1282,0
beril_acidovorax_3H11,Ac3H11_4520,0,OG01396,0.1282,0
beril_acidovorax_3H11,Ac3H11_3202,0,OG01396,0.1282,0
beril_acidovorax_3H11,Ac3H11_856,0,OG01397,0.0,0
beril_acidovorax_3H11,Ac3H11_2388,1,OG01398,0.9574,1
beril_acidovorax_3H11,Ac3H11_2490,1,OG01400,1.0,0
beril_acidovorax_3H11,Ac3H11_366,1,OG01403,0.8333,0
beril_acidovorax_3H11,Ac3H11_4012,0,OG01409,0.0,0
beril_acidovorax_3H11,Ac3H11_1209,0,OG01411,0.0,0
beril_acidovorax_3H11,Ac3H11_2831,0,OG01413,0.0,0
beril_acidovorax_3H11,Ac3H11_3808,0,OG01415,0.0,0
beril_acidovorax_3H11,Ac3H11_1736,0,OG01417,0.0,0
beril_acidovorax_3H11,Ac3H11_4293,0,OG01418,0.0,0
beril_acidovorax_3H11,Ac3H11_477,0,OG01419,0.0556,0
beril_acidovorax_3H11,Ac3H11_2076,0,OG01420,0.2679,0
beril_acidovorax_3H11,Ac3H11_696,0,OG01421,0.2374,0
beril_acidovorax_3H11,Ac3H11_2050,0,OG01421,0.2374,0
beril_acidovorax_3H11,Ac3H11_4826,0,OG01421,0.2374,0
beril_acidovorax_3H11,Ac3H11_3420,0,OG01422,0.0,0
beril_acidovorax_3H11,Ac3H11_2399,0,OG01424,0.0652,0
beril_acidovorax_3H11,Ac3H11_4182,0,OG01426,0.08,0
beril_acidovorax_3H11,Ac3H11_1345,0,OG01428,0.0,0
beril_acidovorax_3H11,Ac3H11_807,1,OG01431,0.9556,0
beril_acidovorax_3H11,Ac3H11_291,1,OG01433,0.875,0
beril_acidovorax_3H11,Ac3H11_4923,0,OG01436,0.0,0
beril_acidovorax_3H11,Ac3H11_937,0,OG01437,0.3958,0
beril_acidovorax_3H11,Ac3H11_2681,0,OG01439,0.2773,0
beril_acidovorax_3H11,Ac3H11_180,0,OG01439,0.2773,0
beril_acidovorax_3H11,Ac3H11_4843,0,OG01439,0.2773,0
beril_acidovorax_3H11,Ac3H11_965,0,OG01439,0.2773,0
beril_acidovorax_3H11,Ac3H11_862,0,OG01439,0.2773,0
beril_acidovorax_3H11,Ac3H11_3069,0,OG01440,0.0,0
beril_acidovorax_3H11,Ac3H11_4703,0,OG01442,0.0,0
beril_acidovorax_3H11,Ac3H11_2800,0,OG01444,0.1875,0
beril_acidovorax_3H11,Ac3H11_2624,1,OG01445,0.2264,0
beril_acidovorax_3H11,Ac3H11_3019,1,OG01445,0.2264,0
beril_acidovorax_3H11,Ac3H11_3638,0,OG01446,0.0,0
beril_acidovorax_3H11,Ac3H11_1369,0,OG01447,0.025,0
beril_acidovorax_3H11,Ac3H11_2623,1,OG01449,0.475,0
beril_acidovorax_3H11,Ac3H11_3888,0,OG01450,0.0667,1
beril_acidovorax_3H11,Ac3H11_3262,0,OG01451,0.0172,0
beril_acidovorax_3H11,Ac3H11_1623,0,OG01452,0.0,0
beril_acidovorax_3H11,Ac3H11_2838,0,OG01452,0.0,0
beril_acidovorax_3H11,Ac3H11_1767,0,OG01452,0.0,0
beril_acidovorax_3H11,Ac3H11_1731,0,OG01453,0.0,0
beril_acidovorax_3H11,Ac3H11_4170,0,OG01457,0.0968,0
beril_acidovorax_3H11,Ac3H11_1318,1,OG01460,0.5745,1
beril_acidovorax_3H11,Ac3H11_1255,1,OG01461,0.1522,0
beril_acidovorax_3H11,Ac3H11_1378,0,OG01463,0.0357,0
beril_acidovorax_3H11,Ac3H11_4550,0,OG01464,0.0,0
beril_acidovorax_3H11,Ac3H11_227,0,OG01465,0.2869,0
beril_acidovorax_3H11,Ac3H11_989,0,OG01465,0.2869,0
beril_acidovorax_3H11,Ac3H11_3353,0,OG01465,0.2869,0
beril_acidovorax_3H11,Ac3H11_1474,0,OG01467,0.0,0
beril_acidovorax_3H11,Ac3H11_4443,0,OG01469,0.0,0
beril_acidovorax_3H11,Ac3H11_3763,0,OG01474,0.0,0
beril_acidovorax_3H11,Ac3H11_4444,0,OG01476,0.0,0
beril_acidovorax_3H11,Ac3H11_4259,1,OG01477,1.0,0
beril_acidovorax_3H11,Ac3H11_2001,0,OG01478,0.2909,0
beril_acidovorax_3H11,Ac3H11_3166,0,OG01479,0.0,0
beril_acidovorax_3H11,Ac3H11_2500,0,OG01479,0.0,0
beril_acidovorax_3H11,Ac3H11_918,0,OG01479,0.0,0
beril_acidovorax_3H11,Ac3H11_4108,1,OG01480,0.8788,0
beril_acidovorax_3H11,Ac3H11_546,0,OG01481,0.0,0
beril_acidovorax_3H11,Ac3H11_2725,0,OG01482,0.05,0
beril_acidovorax_3H11,Ac3H11_2753,0,OG01482,0.05,0
beril_acidovorax_3H11,Ac3H11_1442,1,OG01483,0.8718,0
beril_acidovorax_3H11,Ac3H11_3256,1,OG01485,1.0,0
beril_acidovorax_3H11,Ac3H11_2825,1,OG01489,0.9773,0
beril_acidovorax_3H11,Ac3H11_3690,0,OG01490,0.3636,0
beril_acidovorax_3H11,Ac3H11_809,1,OG01492,1.0,0
beril_acidovorax_3H11,Ac3H11_955,0,OG01493,0.2157,0
beril_acidovorax_3H11,Ac3H11_954,0,OG01493,0.2157,0
beril_acidovorax_3H11,Ac3H11_4457,1,OG01494,1.0,0
beril_acidovorax_3H11,Ac3H11_4639,0,OG01495,0.0,0
beril_acidovorax_3H11,Ac3H11_3220,0,OG01496,0.0811,0
beril_acidovorax_3H11,Ac3H11_4854,0,OG01497,0.1818,0
beril_acidovorax_3H11,Ac3H11_1039,1,OG01498,0.5263,0
beril_acidovorax_3H11,Ac3H11_2589,0,OG01501,0.0,0
beril_acidovorax_3H11,Ac3H11_1453,0,OG01502,0.7647,0
beril_acidovorax_3H11,Ac3H11_2677,0,OG01503,0.0,0
beril_acidovorax_3H11,Ac3H11_1651,1,OG01504,0.72,0
beril_acidovorax_3H11,Ac3H11_1883,1,OG01505,0.5574,1
beril_acidovorax_3H11,Ac3H11_1392,1,OG01505,0.5574,1
beril_acidovorax_3H11,Ac3H11_547,0,OG01506,0.0,0
beril_acidovorax_3H11,Ac3H11_4671,1,OG01509,0.5125,0
beril_acidovorax_3H11,Ac3H11_386,1,OG01509,0.5125,0
