chromosome,gene,element,crispr_hit,log_dist,atac_enh,h3k27ac_enh,polr2a_enh,procap_enh,tf_count,promoter_atac,promoter_polii,gene_expr,abc_score
chr3,CNBP,chr3:129327442-129327942,0,5.157674314214198,0.760733,0.0,0.0,0.0,20,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129327442-129327942,0,4.057552001054533,0.760733,0.0,0.0,0.0,20,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129327442-129327942,0,5.779286892005887,0.760733,0.0,0.0,0.0,20,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129327442-129327942,0,5.810648461602361,0.760733,0.0,0.0,0.0,20,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129327442-129327942,0,6.105868372545731,0.760733,0.0,0.0,0.0,20,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129328602-129329102,0,5.161164285326797,1.0827,0.0,0.0,0.0,5,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129328602-129329102,0,4.099577060916708,1.0827,0.0,0.0,0.0,5,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129328602-129329102,0,5.78012352892056,1.0827,0.0,0.0,0.0,5,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129328602-129329102,0,5.811426864742467,1.0827,0.0,0.0,0.0,5,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129328602-129329102,0,6.106262990284962,1.0827,0.0,0.0,0.0,5,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129344482-129344982,0,5.206318453239126,0.672349,0.0,0.0,0.0,4,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129344482-129344982,0,4.454189113874769,0.672349,0.0,0.0,0.0,4,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129344482-129344982,0,5.791417638261448,0.672349,0.0,0.0,0.0,4,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129344482-129344982,0,5.821944988315894,0.672349,0.0,0.0,0.0,4,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129344482-129344982,0,6.111629424857929,0.672349,0.0,0.0,0.0,4,5.88068,72.66277,0.5515581965446472,0.0
chr3,H1FX,chr3:129361022-129361522,0,4.6531835598447415,0.0,0.0,0.0,0.0,5,2.49369,197.76234,1.8364567756652832,0.0
chr3,RPN1,chr3:129361022-129361522,0,5.8326359891156665,0.0,0.0,0.0,0.0,5,5.19571,46.78049,1.0638210773468018,0.0
chr3,CNBP,chr3:129383242-129383742,0,5.300099609604177,1.63195,0.0,0.0,0.0,9,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129383242-129383742,0,4.827479125322983,1.63195,0.0,0.0,0.0,9,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129383242-129383742,0,5.817810541215372,1.63195,0.0,0.0,0.0,9,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129383242-129383742,0,5.84659625045436,1.63195,0.0,0.0,0.0,9,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129383242-129383742,0,6.12445596721082,1.63195,0.0,0.0,0.0,9,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129385442-129386102,0,5.305033056865781,0.274621,0.0,0.0,0.0,12,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129385442-129386102,0,4.841966057661102,0.274621,0.0,0.0,0.0,12,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129385442-129386102,0,5.819314225144623,0.274621,0.0,0.0,0.0,12,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129385442-129386102,0,5.8480036552140415,0.274621,0.0,0.0,0.0,12,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129385442-129386102,0,6.125198801121412,0.274621,0.0,0.0,0.0,12,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129413202-129414582,0,5.36167496216654,1.07639,6.88664,0.0,0.0,67,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129413202-129414582,0,4.9895254566347225,1.07639,6.88664,0.0,0.0,67,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129413202-129414582,0,5.83744385975948,1.07639,6.88664,0.0,0.0,67,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129413202-129414582,0,5.864996720878386,1.07639,6.88664,0.0,0.0,67,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129413202-129414582,0,6.134257454189159,1.07639,6.88664,0.0,0.0,67,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129424162-129424662,0,5.38110063408348,0.0,7.52833,0.0,1.0,14,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129424162-129424662,0,5.033974316954806,0.0,7.52833,0.0,1.0,14,2.49369,197.76234,1.8364567756652832,0.0
chr3,RPN1,chr3:129424162-129424662,0,5.871186919080987,0.0,7.52833,0.0,1.0,14,5.19571,46.78049,1.0638210773468018,0.0
chr3,CNBP,chr3:129431982-129432502,0,5.395015197425493,0.0,0.0,0.0,0.0,3,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129431982-129432502,0,5.064334422357497,0.0,0.0,0.0,0.0,3,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129431982-129432502,0,5.84887912758103,0.0,0.0,0.0,0.0,3,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129431982-129432502,0,5.8757376567251205,0.0,0.0,0.0,0.0,3,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129431982-129432502,0,6.140068498190585,0.0,0.0,0.0,0.0,3,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129444082-129444622,0,5.415694346138776,0.0,5.69974,0.0,0.0,9,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129444082-129444622,0,5.1074711463729505,0.0,5.69974,0.0,0.0,9,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129444082-129444622,0,5.856264146039831,0.0,5.69974,0.0,0.0,9,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129444082-129444622,0,5.882683313856011,0.0,5.69974,0.0,0.0,9,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129444082-129444622,0,6.143861317614012,0.0,5.69974,0.0,0.0,9,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129448142-129448682,0,5.4224125406116634,0.612374,7.72689,178.75864,1.0,75,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129448142-129448682,0,5.121024442488678,0.612374,7.72689,178.75864,1.0,75,2.49369,197.76234,1.8364567756652832,0.0
chr3,RPN1,chr3:129448142-129448682,0,5.884987271776079,0.612374,7.72689,178.75864,1.0,75,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129448142-129448682,0,6.145125520485653,0.612374,7.72689,178.75864,1.0,75,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129449682-129450862,0,5.425455962189753,0.0,7.72689,0.0,0.0,27,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129449682-129450862,0,5.127095075245178,0.0,7.72689,0.0,0.0,27,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129449682-129450862,0,5.859829134745599,0.0,7.72689,0.0,0.0,27,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129449682-129450862,0,5.886038710960665,0.0,7.72689,0.0,0.0,27,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129449682-129450862,0,6.145703460458229,0.0,7.72689,0.0,0.0,27,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129461462-129462822,0,5.444391468218352,2.7178,33.23806,0.0,0.0,98,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129461462-129462822,0,5.163957051050835,2.7178,33.23806,0.0,0.0,98,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129461462-129462822,0,5.866890205715231,2.7178,33.23806,0.0,0.0,98,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129461462-129462822,0,5.892689401349251,2.7178,33.23806,0.0,0.0,98,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129461462-129462822,0,6.149373706293121,2.7178,33.23806,0.0,0.0,98,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129468842-129469462,0,5.4551982471399265,0.0,0.0,0.0,0.0,9,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129468842-129469462,0,5.184342151701134,0.0,0.0,0.0,0.0,9,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129468842-129469462,0,5.871006933340774,0.0,0.0,0.0,0.0,9,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129468842-129469462,0,5.8965697549824085,0.0,0.0,0.0,0.0,9,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129468842-129469462,0,6.151526744116425,0.0,0.0,0.0,0.0,9,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129481142-129482022,0,5.473723395467419,0.400884,0.0,0.0,0.0,8,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129481142-129482022,0,5.218291244357933,0.400884,0.0,0.0,0.0,8,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129481142-129482022,0,5.87821204918864,0.400884,0.0,0.0,0.0,8,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129481142-129482022,0,5.903366218989066,0.400884,0.0,0.0,0.0,8,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129481142-129482022,0,6.155318422366606,0.400884,0.0,0.0,0.0,8,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129490162-129490662,0,5.486419143124586,1.93813,0.0,0.0,0.0,33,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129490162-129490662,0,5.240891058243001,1.93813,0.0,0.0,0.0,33,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129490162-129490662,0,5.883258745528517,1.93813,0.0,0.0,0.0,33,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129490162-129490662,0,5.908130468449762,1.93813,0.0,0.0,0.0,33,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129490162-129490662,0,6.157991977406261,1.93813,0.0,0.0,0.0,33,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129535902-129536402,0,5.5468288087355075,0.0,0.0,0.0,0.0,9,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129535902-129536402,0,5.342179802823737,0.0,0.0,0.0,0.0,9,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129535902-129536402,0,5.9085016397074375,0.0,0.0,0.0,0.0,9,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129535902-129536402,0,5.932006240668664,0.0,0.0,0.0,0.0,9,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129535902-129536402,0,6.171583712550264,0.0,0.0,0.0,0.0,9,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129586202-129586722,0,5.604811200024719,1.96338,0.0,0.0,0.0,31,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129586202-129586722,0,5.431664449186061,1.96338,0.0,0.0,0.0,31,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129586202-129586722,0,5.9346706199243915,1.96338,0.0,0.0,0.0,31,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129586202-129586722,0,5.956835213741825,1.96338,0.0,0.0,0.0,31,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129586202-129586722,0,6.186058015708794,1.96338,0.0,0.0,0.0,31,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129596722-129597222,0,5.616004729359714,0.893308,8.46145,0.0,1.0,9,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129596722-129597222,0,5.44823777105835,0.893308,8.46145,0.0,1.0,9,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129596722-129597222,0,5.9399438548775585,0.893308,8.46145,0.0,1.0,9,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129596722-129597222,0,5.961847584845686,0.893308,8.46145,0.0,1.0,9,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129596722-129597222,0,6.18902179785691,0.893308,8.46145,0.0,1.0,9,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129599482-129600022,0,5.618917907046136,1.65404,3.36893,0.0,0.0,41,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129599482-129600022,0,5.452517828032121,1.65404,3.36893,0.0,0.0,41,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129599482-129600022,0,5.941328036178053,1.65404,3.36893,0.0,0.0,41,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129599482-129600022,0,5.9631637889905145,1.65404,3.36893,0.0,0.0,41,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129599482-129600022,0,6.189802377033202,1.65404,3.36893,0.0,0.0,41,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129603062-129604062,0,5.62287894819505,0.549243,0.0,0.0,0.0,10,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129603062-129604062,0,5.458315974213311,0.549243,0.0,0.0,0.0,10,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129603062-129604062,0,5.943217923729447,0.549243,0.0,0.0,0.0,10,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129603062-129604062,0,5.964961196221035,0.549243,0.0,0.0,0.0,10,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129603062-129604062,0,6.19086988971801,0.549243,0.0,0.0,0.0,10,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129608542-129609102,0,5.628288775304434,0.72601,0.0,0.0,0.0,38,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129608542-129609102,0,5.466195648882813,0.72601,0.0,0.0,0.0,38,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129608542-129609102,0,5.94581361859395,0.72601,0.0,0.0,0.0,38,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129608542-129609102,0,5.9674304949047166,0.72601,0.0,0.0,0.0,38,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129608542-129609102,0,6.192339374916497,0.72601,0.0,0.0,0.0,38,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129612442-129612942,0,5.632226416977312,0.0,0.0,0.0,0.0,5,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129612442-129612942,0,5.471903107520768,0.0,0.0,0.0,0.0,5,2.49369,197.76234,1.8364567756652832,0.0
chr3,RPN1,chr3:129612442-129612942,0,5.96923833721667,0.0,0.0,0.0,0.0,5,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129612442-129612942,0,6.193417370030335,0.0,0.0,0.0,0.0,5,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129612982-129613482,0,5.632773027917935,0.0,0.0,0.0,0.0,9,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129612982-129613482,0,5.472693567112762,0.0,0.0,0.0,0.0,9,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129612982-129613482,0,5.947977964444385,0.0,0.0,0.0,0.0,9,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129612982-129613482,0,5.969489997046103,0.0,0.0,0.0,0.0,9,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129612982-129613482,0,6.193567575447646,0.0,0.0,0.0,0.0,9,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129614782-129615322,0,5.634610258779781,1.33523,3.22143,0.0,1.0,16,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129614782-129615322,0,5.4753471622278855,1.33523,3.22143,0.0,1.0,16,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129614782-129615322,0,5.948868051766351,1.33523,3.22143,0.0,1.0,16,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129614782-129615322,0,5.970337111469226,1.33523,3.22143,0.0,1.0,16,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129614782-129615322,0,6.194073441069853,1.33523,3.22143,0.0,1.0,16,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129626622-129627122,0,5.64635666693509,5.92172,10.96424,30.82778,1.0,43,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129626622-129627122,0,5.492197256641291,5.92172,10.96424,30.82778,1.0,43,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129626622-129627122,0,5.9546047529419734,5.92172,10.96424,30.82778,1.0,43,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129626622-129627122,0,5.97579885049701,5.92172,10.96424,30.82778,1.0,43,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129626622-129627122,0,6.1973445256810145,5.92172,10.96424,30.82778,1.0,43,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129627822-129628322,0,5.6475316220613445,0.0,0.0,0.0,0.0,9,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129627822-129628322,0,5.493871932245659,0.0,0.0,0.0,0.0,9,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129627822-129628322,0,5.955182944407074,0.0,0.0,0.0,0.0,9,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129627822-129628322,0,5.976349520402733,0.0,0.0,0.0,0.0,9,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129627822-129628322,0,6.1976752420286125,0.0,0.0,0.0,0.0,9,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129650182-129650682,0,5.668862819501071,0.441919,0.0,0.0,0.0,7,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129650182-129650682,0,5.523950563258698,0.441919,0.0,0.0,0.0,7,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129650182-129650682,0,5.9658181215001695,0.441919,0.0,0.0,0.0,7,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129650182-129650682,0,5.986484646859491,0.441919,0.0,0.0,0.0,7,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129650182-129650682,0,6.203791966480394,0.441919,0.0,0.0,0.0,7,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129657662-129658802,0,5.676064112355554,0.274621,7.50357,0.0,0.0,18,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129657662-129658802,0,5.533971498346157,0.274621,7.50357,0.0,0.0,18,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129657662-129658802,0,5.969467633187717,0.274621,7.50357,0.0,0.0,18,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129657662-129658802,0,5.989965236394615,0.274621,7.50357,0.0,0.0,18,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129657662-129658802,0,6.2059056000701185,0.274621,7.50357,0.0,0.0,18,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129673002-129673502,0,5.689603617495067,0.0,0.0,0.0,0.0,1,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129673002-129673502,0,5.552640235454309,0.0,0.0,0.0,0.0,1,2.49369,197.76234,1.8364567756652832,0.0
chr3,RPN1,chr3:129673002-129673502,0,5.996590030722102,0.0,0.0,0.0,0.0,1,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129673002-129673502,0,6.2099469494950785,0.0,0.0,0.0,0.0,1,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129686962-129687482,0,5.701828656181439,0.381945,0.0,0.0,0.0,16,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129686962-129687482,0,5.569311863114204,0.381945,0.0,0.0,0.0,16,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129686962-129687482,0,5.982769029123092,0.381945,0.0,0.0,0.0,16,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129686962-129687482,0,6.002662299891026,0.381945,0.0,0.0,0.0,16,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129686962-129687482,0,6.213672322386278,0.381945,0.0,0.0,0.0,16,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129690302-129690822,0,5.704701189426434,0.981692,0.0,0.0,0.0,15,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129690302-129690822,1,5.5732047431542,0.981692,0.0,0.0,0.0,15,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129690302-129690822,0,5.984275664682676,0.981692,0.0,0.0,0.0,15,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129690302-129690822,0,6.004101590971259,0.981692,0.0,0.0,0.0,15,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129690302-129690822,0,6.214558285006943,0.981692,0.0,0.0,0.0,15,5.88068,72.66277,0.5515581965446472,0.0
chr3,H1FX,chr3:129699162-129699662,0,5.583354094347758,0.400884,8.89235,0.0,0.0,17,2.49369,197.76234,1.8364567756652832,0.0
chr3,RPN1,chr3:129699162-129699662,0,6.007892376548158,0.400884,8.89235,0.0,0.0,17,5.19571,46.78049,1.0638210773468018,0.0
chr3,CNBP,chr3:129768642-129769202,0,5.767157350847102,0.230429,0.0,0.0,0.0,8,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129768642-129769202,0,5.655759646350691,0.230429,0.0,0.0,0.0,8,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129768642-129769202,0,6.018201438965676,0.230429,0.0,0.0,0.0,8,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129768642-129769202,0,6.036568616853062,0.230429,0.0,0.0,0.0,8,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129768642-129769202,0,6.234841617809535,0.230429,0.0,0.0,0.0,8,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129773862-129774462,0,5.771030109466309,0.435606,0.0,0.0,0.0,8,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129773862-129774462,0,5.660758313524617,0.435606,0.0,0.0,0.0,8,2.49369,197.76234,1.8364567756652832,0.0
chr3,RPN1,chr3:129773862-129774462,0,6.0386555239216175,0.435606,0.0,0.0,0.0,8,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129773862-129774462,0,6.2361647774113536,0.435606,0.0,0.0,0.0,8,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129793882-129794402,0,5.785487860970053,1.06692,0.0,0.0,0.0,36,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129793882-129794402,0,5.679307040538071,1.06692,0.0,0.0,0.0,36,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129793882-129794402,0,6.0285797921068225,1.06692,0.0,0.0,0.0,36,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129793882-129794402,0,6.046522087416842,1.06692,0.0,0.0,0.0,36,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129793882-129794402,0,6.241173285242624,1.06692,0.0,0.0,0.0,36,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129820562-129821062,0,5.804065793747216,0.239899,3.61385,0.0,0.0,30,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129820562-129821062,0,5.702893020536484,0.239899,3.61385,0.0,0.0,30,2.49369,197.76234,1.8364567756652832,0.0
chr3,RPN1,chr3:129820562-129821062,0,6.056805409373799,0.239899,3.61385,0.0,0.0,30,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129820562-129821062,0,6.247770057341405,0.239899,3.61385,0.0,0.0,30,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129824882-129825382,0,5.8070016413879975,0.618687,0.0,0.0,0.0,8,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129824882-129825382,0,5.706595753188616,0.618687,0.0,0.0,0.0,8,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129824882-129825382,0,6.04100203929828,0.618687,0.0,0.0,0.0,8,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129824882-129825382,0,6.058448421934027,0.618687,0.0,0.0,0.0,8,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129824882-129825382,0,6.248829233764437,0.618687,0.0,0.0,0.0,8,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129829422-129830022,0,5.810099385660423,0.391414,0.0,0.0,0.0,4,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129829422-129830022,0,5.710495620678217,0.391414,0.0,0.0,0.0,4,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129829422-129830022,0,6.042812085332234,0.391414,0.0,0.0,0.0,4,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:129829422-129830022,0,6.0601873388263146,0.391414,0.0,0.0,0.0,4,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129829422-129830022,0,6.249951785501652,0.391414,0.0,0.0,0.0,4,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129831902-129832402,0,5.811730466190779,0.353535,0.0,0.0,0.0,8,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129831902-129832402,0,5.712546165602031,0.353535,0.0,0.0,0.0,8,2.49369,197.76234,1.8364567756652832,0.0
chr3,RPN1,chr3:129831902-129832402,0,6.061105130829357,0.353535,0.0,0.0,0.0,8,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:129831902-129832402,0,6.250544905006184,0.353535,0.0,0.0,0.0,8,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:129836622-129837162,0,5.8148945587540775,0.0,0.0,0.0,0.0,3,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:129836622-129837162,0,5.716518345266975,0.0,0.0,0.0,0.0,3,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:129836622-129837162,0,6.045624532669521,0.0,0.0,0.0,0.0,3,4.02147,68.3054,1.3643648624420166,0.0
