organism,locus_tag,product,essential,sd_score,sd_spacing,minus10_score,minus35_score,up_gc,up_at_run,down_gc,polyT_run,has_hairpin,intergenic_prev,first_in_operon
beril_RalstoniaPSI07,RPSI07_RS09675,DUF1484 domain-containing protein,1,0.8333333333333334,5,0.5,0.6666666666666666,0.6566666666666666,7,0.5666666666666667,1,0,437.0,1
beril_RalstoniaPSI07,RPSI07_RS09680,alpha/beta fold hydrolase,0,0.3333333333333333,14,0.6666666666666666,0.6666666666666666,0.6333333333333333,9,0.6,3,1,676.0,1
beril_RalstoniaPSI07,RPSI07_RS09685,AzlD family protein,0,0.8333333333333334,7,0.5,0.8333333333333334,0.6933333333333334,5,0.62,2,1,-4.0,0
beril_RalstoniaPSI07,RPSI07_RS09690,AzlC family ABC transporter permease,0,0.6666666666666666,9,0.6666666666666666,0.6666666666666666,0.53,14,0.6333333333333333,2,1,-4.0,0
beril_RalstoniaPSI07,RPSI07_RS09695,Lrp/AsnC family transcriptional regulator,0,0.5,6,0.6666666666666666,0.8333333333333334,0.54,14,0.6133333333333333,2,1,118.0,1
beril_RalstoniaPSI07,RPSI07_RS09710,c-type cytochrome,0,0.5,7,0.5,0.6666666666666666,0.61,7,0.6566666666666666,6,1,623.0,1
beril_RalstoniaPSI07,RPSI07_RS09715,surface-adhesin E family protein,0,0.8333333333333334,6,0.3333333333333333,0.5,0.6333333333333333,6,0.6633333333333333,2,1,174.0,1
beril_RalstoniaPSI07,RPSI07_RS09725,ATP-binding protein,0,0.6666666666666666,3,0.5,0.5,0.6766666666666666,4,0.6166666666666667,4,1,111.0,1
beril_RalstoniaPSI07,RPSI07_RS09730,response regulator transcription factor,1,0.6666666666666666,9,0.5,0.6666666666666666,0.68,4,0.73,2,1,14.0,0
beril_RalstoniaPSI07,RPSI07_RS09735,cation diffusion facilitator family transporter,0,0.16666666666666666,13,0.6666666666666666,0.6666666666666666,0.6733333333333333,4,0.71,2,1,192.0,1
beril_RalstoniaPSI07,RPSI07_RS09740,hypothetical protein,0,0.8333333333333334,5,0.3333333333333333,0.5,0.6866666666666666,3,0.6966666666666667,2,1,9.0,1
beril_RalstoniaPSI07,RPSI07_RS09745,hypothetical protein,0,0.5,9,0.5,0.6666666666666666,0.6933333333333334,3,0.6766666666666666,1,1,258.0,1
beril_RalstoniaPSI07,RPSI07_RS09750,hypothetical protein,1,0.6666666666666666,7,0.5,0.6666666666666666,0.66,3,0.61,2,1,46.0,0
beril_RalstoniaPSI07,RPSI07_RS09755,hypothetical protein,0,0.6666666666666666,9,0.5,0.6666666666666666,0.59,7,0.6833333333333333,3,1,320.0,1
beril_RalstoniaPSI07,RPSI07_RS09760,hypothetical protein,0,0.6666666666666666,8,0.5,0.8333333333333334,0.65,3,0.6766666666666666,3,1,52.0,0
beril_RalstoniaPSI07,RPSI07_RS09765,glutathione S-transferase,0,0.3333333333333333,8,0.5,0.5,0.7033333333333334,6,0.6766666666666666,3,1,25.0,1
beril_RalstoniaPSI07,RPSI07_RS09770,MFS transporter,0,0.5,8,0.8333333333333334,0.5,0.6633333333333333,6,0.6833333333333333,2,1,134.0,1
beril_RalstoniaPSI07,RPSI07_RS09775,mechanosensitive ion channel family protein,0,0.5,12,0.5,0.6666666666666666,0.7266666666666667,4,0.7033333333333334,2,1,88.0,0
beril_RalstoniaPSI07,RPSI07_RS09780,PepSY-associated TM helix domain-containing protein,1,0.3333333333333333,13,0.5,0.6666666666666666,0.6633333333333333,9,0.7133333333333334,1,1,18.0,1
beril_RalstoniaPSI07,RPSI07_RS09790,MipA/OmpV family protein,0,0.5,7,0.6666666666666666,0.6666666666666666,0.6233333333333333,6,0.7133333333333334,2,1,-13.0,1
beril_RalstoniaPSI07,RPSI07_RS09795,response regulator,1,0.6666666666666666,9,0.6666666666666666,0.5,0.62,6,0.6633333333333333,2,1,178.0,1
beril_RalstoniaPSI07,RPSI07_RS09800,ATP-binding protein,0,0.8333333333333334,13,0.5,0.5,0.6966666666666667,4,0.7266666666666667,2,1,8.0,0
beril_RalstoniaPSI07,RPSI07_RS09805,AraC family transcriptional regulator,0,0.3333333333333333,12,0.6666666666666666,0.8333333333333334,0.6766666666666666,6,0.71,1,1,10.0,1
beril_RalstoniaPSI07,RPSI07_RS09810,ABC transporter substrate-binding protein,0,0.8333333333333334,8,0.5,0.6666666666666666,0.6733333333333333,6,0.72,1,1,188.0,1
beril_RalstoniaPSI07,RPSI07_RS09815,MFS transporter,0,0.6666666666666666,2,0.5,0.6666666666666666,0.6833333333333333,3,0.7,2,1,168.0,1
beril_RalstoniaPSI07,RPSI07_RS09825,MFS transporter,0,0.5,14,0.5,0.5,0.6566666666666666,5,0.7266666666666667,2,1,120.0,1
beril_RalstoniaPSI07,RPSI07_RS09830,AGE family epimerase/isomerase,0,0.6666666666666666,2,0.5,0.6666666666666666,0.6266666666666667,5,0.64,1,0,7.0,0
beril_RalstoniaPSI07,RPSI07_RS09835,glucan biosynthesis protein,0,0.3333333333333333,14,0.5,0.5,0.64,5,0.72,1,1,213.0,1
beril_RalstoniaPSI07,RPSI07_RS09840,DUF1415 domain-containing protein,0,0.3333333333333333,10,0.6666666666666666,0.6666666666666666,0.6566666666666666,5,0.72,2,1,135.0,1
beril_RalstoniaPSI07,RPSI07_RS09845,hypothetical protein,0,0.8333333333333334,6,0.5,0.5,0.69,5,0.7033333333333334,5,1,191.0,1
beril_RalstoniaPSI07,RPSI07_RS09850,glycerol kinase GlpK,0,0.5,9,0.3333333333333333,0.5,0.7166666666666667,3,0.6466666666666666,7,1,62.0,1
beril_RalstoniaPSI07,RPSI07_RS09855,ABC transporter substrate-binding protein,0,0.8333333333333334,8,0.5,0.5,0.6666666666666666,5,0.6933333333333334,1,1,166.0,1
beril_RalstoniaPSI07,RPSI07_RS09860,DUF2160 domain-containing protein,0,0.6666666666666666,7,0.5,0.6666666666666666,0.65,4,0.6566666666666666,3,1,151.0,1
beril_RalstoniaPSI07,RPSI07_RS09865,carbohydrate ABC transporter permease,0,0.6666666666666666,5,0.5,0.5,0.6333333333333333,5,0.6633333333333333,2,1,22.0,0
beril_RalstoniaPSI07,RPSI07_RS09870,carbohydrate ABC transporter permease,0,0.6666666666666666,13,0.6666666666666666,0.5,0.72,3,0.59,2,0,-8.0,0
beril_RalstoniaPSI07,RPSI07_RS09875,ABC transporter ATP-binding protein,0,1.0,6,0.3333333333333333,0.6666666666666666,0.7133333333333334,4,0.6433333333333333,2,0,-4.0,0
beril_RalstoniaPSI07,RPSI07_RS09880,ABC transporter ATP-binding protein,0,0.6666666666666666,14,0.5,0.5,0.6766666666666666,3,0.6633333333333333,2,0,-14.0,0
beril_RalstoniaPSI07,RPSI07_RS09885,glycerol-3-phosphate dehydrogenase,0,0.5,14,0.5,0.6666666666666666,0.5833333333333334,8,0.6733333333333333,1,1,68.0,0
beril_RalstoniaPSI07,RPSI07_RS09890,DeoR/GlpR family DNA-binding transcription regulator,0,0.3333333333333333,14,0.6666666666666666,0.5,0.5566666666666666,8,0.6333333333333333,2,1,140.0,1
beril_RalstoniaPSI07,RPSI07_RS09895,CHAD domain-containing protein,0,0.6666666666666666,4,0.5,0.6666666666666666,0.6666666666666666,4,0.54,2,1,119.0,1
beril_RalstoniaPSI07,RPSI07_RS09950,preprotein translocase subunit SecE,1,0.5,1,0.5,0.6666666666666666,0.5966666666666667,5,0.6233333333333333,2,0,220.0,1
beril_RalstoniaPSI07,RPSI07_RS09955,transcription termination/antitermination protein NusG,1,0.5,8,0.8333333333333334,0.6666666666666666,0.62,7,0.62,2,1,12.0,0
beril_RalstoniaPSI07,RPSI07_RS09960,50S ribosomal protein L11,1,0.6666666666666666,8,0.5,0.6666666666666666,0.6266666666666667,4,0.6133333333333333,3,1,167.0,1
beril_RalstoniaPSI07,RPSI07_RS09965,50S ribosomal protein L1,1,0.8333333333333334,10,0.6666666666666666,0.6666666666666666,0.64,4,0.5966666666666667,3,1,2.0,0
beril_RalstoniaPSI07,RPSI07_RS09970,50S ribosomal protein L10,1,0.6666666666666666,6,0.3333333333333333,0.6666666666666666,0.6066666666666667,5,0.5866666666666667,1,1,371.0,1
beril_RalstoniaPSI07,RPSI07_RS09975,50S ribosomal protein L7/L12,1,0.6666666666666666,7,0.5,0.5,0.6066666666666667,5,0.5833333333333334,2,0,66.0,0
beril_RalstoniaPSI07,RPSI07_RS09980,DNA-directed RNA polymerase subunit beta,1,0.6666666666666666,4,0.6666666666666666,0.6666666666666666,0.62,4,0.6,2,1,448.0,1
beril_RalstoniaPSI07,RPSI07_RS09985,DNA-directed RNA polymerase subunit beta',1,0.8333333333333334,5,0.5,0.8333333333333334,0.6133333333333333,5,0.6166666666666667,9,1,114.0,1
beril_RalstoniaPSI07,RPSI07_RS09990,DUF2138 domain-containing protein,0,0.5,9,0.5,0.6666666666666666,0.6233333333333333,9,0.76,2,1,214.0,1
beril_RalstoniaPSI07,RPSI07_RS09995,DUF1175 domain-containing protein,0,0.6666666666666666,2,0.3333333333333333,0.6666666666666666,0.7766666666666666,3,0.6933333333333334,2,1,-4.0,0
beril_RalstoniaPSI07,RPSI07_RS10000,alpha-2-macroglobulin family protein,0,0.6666666666666666,4,0.5,0.5,0.6,5,0.7566666666666667,2,1,8.0,0
beril_RalstoniaPSI07,RPSI07_RS10005,YfaQ family protein,0,0.8333333333333334,12,0.5,0.6666666666666666,0.7033333333333334,3,0.7266666666666667,1,1,7.0,0
beril_RalstoniaPSI07,RPSI07_RS10010,YfaP family protein,0,0.6666666666666666,3,0.5,0.6666666666666666,0.72,7,0.7133333333333334,3,1,8.0,0
beril_RalstoniaPSI07,RPSI07_RS10015,YfaP family protein,0,0.5,12,0.5,0.6666666666666666,0.6466666666666666,5,0.7266666666666667,1,0,21.0,0
beril_RalstoniaPSI07,RPSI07_RS10020,class I SAM-dependent methyltransferase,0,0.8333333333333334,9,0.6666666666666666,0.6666666666666666,0.6433333333333333,5,0.6866666666666666,2,1,19.0,0
beril_RalstoniaPSI07,RPSI07_RS10025,DNA helicase RecQ,0,0.5,13,0.5,0.8333333333333334,0.7,4,0.65,1,1,113.0,1
beril_RalstoniaPSI07,RPSI07_RS10030,30S ribosomal protein S12,1,0.6666666666666666,8,0.5,0.5,0.5933333333333334,5,0.5733333333333334,2,1,427.0,1
beril_RalstoniaPSI07,RPSI07_RS10035,30S ribosomal protein S7,1,0.8333333333333334,7,0.5,0.6666666666666666,0.6,6,0.61,2,1,187.0,1
beril_RalstoniaPSI07,RPSI07_RS10040,elongation factor G,1,0.6666666666666666,6,0.5,0.5,0.63,5,0.58,3,1,114.0,1
beril_RalstoniaPSI07,RPSI07_RS10045,elongation factor Tu,1,0.8333333333333334,4,0.6666666666666666,0.5,0.6033333333333334,4,0.6566666666666666,2,1,81.0,0
beril_RalstoniaPSI07,RPSI07_RS10050,30S ribosomal protein S10,1,0.6666666666666666,4,0.6666666666666666,0.5,0.6266666666666667,5,0.6033333333333334,2,1,105.0,1
beril_RalstoniaPSI07,RPSI07_RS10055,50S ribosomal protein L3,1,0.6666666666666666,14,0.5,0.5,0.6,5,0.64,1,0,282.0,1
beril_RalstoniaPSI07,RPSI07_RS10060,50S ribosomal protein L4,1,0.6666666666666666,7,0.5,0.6666666666666666,0.6433333333333333,4,0.5633333333333334,3,1,11.0,0
beril_RalstoniaPSI07,RPSI07_RS10065,50S ribosomal protein L23,1,0.8333333333333334,7,0.3333333333333333,0.6666666666666666,0.6366666666666667,7,0.62,1,0,-4.0,0
beril_RalstoniaPSI07,RPSI07_RS10070,50S ribosomal protein L2,1,0.8333333333333334,10,0.5,0.5,0.56,6,0.5766666666666667,2,1,2.0,0
beril_RalstoniaPSI07,RPSI07_RS10075,30S ribosomal protein S19,1,0.8333333333333334,7,0.6666666666666666,0.6666666666666666,0.65,5,0.6066666666666667,2,1,22.0,0
beril_RalstoniaPSI07,RPSI07_RS10080,50S ribosomal protein L22,1,0.6666666666666666,7,0.6666666666666666,0.5,0.5766666666666667,6,0.6,2,1,9.0,0
beril_RalstoniaPSI07,RPSI07_RS10085,30S ribosomal protein S3,1,0.6666666666666666,5,0.5,0.6666666666666666,0.6,3,0.5966666666666667,1,0,9.0,0
beril_RalstoniaPSI07,RPSI07_RS10090,50S ribosomal protein L16,1,0.6666666666666666,6,0.5,0.5,0.6766666666666666,6,0.5966666666666667,1,1,2.0,0
beril_RalstoniaPSI07,RPSI07_RS10095,50S ribosomal protein L29,1,0.8333333333333334,7,0.5,0.5,0.6233333333333333,5,0.5866666666666667,2,1,12.0,0
beril_RalstoniaPSI07,RPSI07_RS10100,30S ribosomal protein S17,1,0.6666666666666666,10,0.5,0.8333333333333334,0.6266666666666667,5,0.5633333333333334,3,0,-4.0,0
beril_RalstoniaPSI07,RPSI07_RS10105,50S ribosomal protein L14,1,0.6666666666666666,12,0.5,0.5,0.57,6,0.6166666666666667,2,1,265.0,1
beril_RalstoniaPSI07,RPSI07_RS10110,50S ribosomal protein L24,1,0.8333333333333334,4,0.8333333333333334,0.5,0.6266666666666667,4,0.5566666666666666,3,0,11.0,0
beril_RalstoniaPSI07,RPSI07_RS10115,50S ribosomal protein L5,1,0.8333333333333334,5,0.6666666666666666,0.5,0.6166666666666667,7,0.61,2,1,26.0,0
beril_RalstoniaPSI07,RPSI07_RS10120,30S ribosomal protein S14,1,0.6666666666666666,5,0.5,0.6666666666666666,0.5833333333333334,6,0.5966666666666667,1,1,9.0,0
beril_RalstoniaPSI07,RPSI07_RS10125,30S ribosomal protein S8,1,0.8333333333333334,6,0.6666666666666666,0.6666666666666666,0.61,4,0.6266666666666667,1,0,27.0,0
beril_RalstoniaPSI07,RPSI07_RS10130,50S ribosomal protein L6,1,0.8333333333333334,6,0.5,0.5,0.6233333333333333,5,0.6266666666666667,3,1,12.0,0
beril_RalstoniaPSI07,RPSI07_RS10135,50S ribosomal protein L18,1,0.6666666666666666,14,0.5,0.5,0.5833333333333334,5,0.6033333333333334,2,1,12.0,0
beril_RalstoniaPSI07,RPSI07_RS10140,30S ribosomal protein S5,1,0.6666666666666666,8,0.6666666666666666,0.6666666666666666,0.63,4,0.6233333333333333,1,0,21.0,0
beril_RalstoniaPSI07,RPSI07_RS10145,50S ribosomal protein L30,1,0.6666666666666666,13,0.5,0.6666666666666666,0.6133333333333333,5,0.63,1,1,21.0,0
beril_RalstoniaPSI07,RPSI07_RS10150,50S ribosomal protein L15,1,0.6666666666666666,9,0.5,0.6666666666666666,0.6166666666666667,5,0.6166666666666667,3,1,18.0,0
beril_RalstoniaPSI07,RPSI07_RS10155,preprotein translocase subunit SecY,1,0.5,12,0.5,1.0,0.6433333333333333,4,0.5633333333333334,1,0,56.0,0
beril_RalstoniaPSI07,RPSI07_RS10160,translation initiation factor IF-1,1,0.6666666666666666,10,0.3333333333333333,0.6666666666666666,0.57,5,0.5466666666666666,2,1,26.0,0
beril_RalstoniaPSI07,RPSI07_RS24920,50S ribosomal protein L36,1,0.8333333333333334,9,0.6666666666666666,0.5,0.58,6,0.5833333333333334,3,1,30.0,0
beril_RalstoniaPSI07,RPSI07_RS10165,30S ribosomal protein S13,1,0.8333333333333334,8,0.6666666666666666,0.5,0.5433333333333333,6,0.6266666666666667,1,1,21.0,0
beril_RalstoniaPSI07,RPSI07_RS10170,30S ribosomal protein S11,1,0.6666666666666666,6,0.6666666666666666,0.5,0.6133333333333333,5,0.6233333333333333,2,1,25.0,0
beril_RalstoniaPSI07,RPSI07_RS10175,30S ribosomal protein S4,1,0.6666666666666666,9,0.6666666666666666,0.5,0.6266666666666667,5,0.5733333333333334,4,1,205.0,1
beril_RalstoniaPSI07,RPSI07_RS10180,DNA-directed RNA polymerase subunit alpha,1,0.6666666666666666,7,0.6666666666666666,0.6666666666666666,0.5766666666666667,5,0.6133333333333333,2,1,241.0,1
beril_RalstoniaPSI07,RPSI07_RS10185,50S ribosomal protein L17,1,0.8333333333333334,7,0.6666666666666666,0.5,0.6033333333333334,6,0.6266666666666667,2,1,138.0,1
beril_RalstoniaPSI07,RPSI07_RS10190,divalent-cation tolerance protein CutA,0,0.8333333333333334,7,0.5,0.6666666666666666,0.65,6,0.6533333333333333,2,0,157.0,1
beril_RalstoniaPSI07,RPSI07_RS10195,protein-disulfide reductase DsbD,0,0.3333333333333333,13,0.8333333333333334,0.5,0.6366666666666667,6,0.66,1,1,18.0,0
beril_RalstoniaPSI07,RPSI07_RS10200,porphobilinogen synthase,1,0.3333333333333333,10,0.5,0.6666666666666666,0.6333333333333333,8,0.68,2,1,5.0,1
beril_RalstoniaPSI07,RPSI07_RS10205,ribosome biogenesis GTP-binding protein YihA/YsxC,1,0.5,11,0.5,0.5,0.6233333333333333,6,0.65,1,1,139.0,1
beril_RalstoniaPSI07,RPSI07_RS10210,c-type cytochrome,0,0.6666666666666666,7,0.6666666666666666,0.5,0.6233333333333333,6,0.62,1,1,280.0,1
beril_RalstoniaPSI07,RPSI07_RS10215,cytochrome c biogenesis protein ResB,1,0.6666666666666666,6,0.5,0.6666666666666666,0.66,5,0.6633333333333333,1,0,106.0,1
beril_RalstoniaPSI07,RPSI07_RS10220,c-type cytochrome biogenesis protein CcsB,0,0.8333333333333334,2,0.5,0.5,0.68,3,0.65,3,1,7.0,0
beril_RalstoniaPSI07,RPSI07_RS10225,hypothetical protein,0,0.8333333333333334,5,0.5,0.6666666666666666,0.6266666666666667,8,0.73,1,0,102.0,1
beril_RalstoniaPSI07,RPSI07_RS10230,RNA polymerase sigma factor,1,0.3333333333333333,13,0.6666666666666666,0.6666666666666666,0.63,4,0.7466666666666667,1,0,24.0,0
beril_RalstoniaPSI07,RPSI07_RS10235,anti-sigma factor,0,0.8333333333333334,6,0.6666666666666666,0.6666666666666666,0.7166666666666667,4,0.74,5,0,8.0,0
beril_RalstoniaPSI07,RPSI07_RS10240,protein-methionine-sulfoxide reductase catalytic subunit MsrP,0,0.8333333333333334,6,0.5,0.6666666666666666,0.7333333333333333,6,0.6833333333333333,2,1,96.0,0
beril_RalstoniaPSI07,RPSI07_RS10245,protein-methionine-sulfoxide reductase heme-binding subunit MsrQ,0,0.8333333333333334,10,0.5,0.6666666666666666,0.6333333333333333,5,0.67,6,1,15.0,0
beril_RalstoniaPSI07,RPSI07_RS10250,diaminopimelate decarboxylase,1,0.3333333333333333,11,0.5,0.6666666666666666,0.6966666666666667,4,0.6733333333333333,7,1,67.0,1
beril_RalstoniaPSI07,RPSI07_RS10255,LPS translocon maturation chaperone LptM,1,0.3333333333333333,8,0.5,0.8333333333333334,0.67,5,0.66,3,1,63.0,0
beril_RalstoniaPSI07,RPSI07_RS10260,iron donor protein CyaY,0,0.6666666666666666,5,0.5,0.6666666666666666,0.6866666666666666,5,0.6866666666666666,6,1,116.0,1
beril_RalstoniaPSI07,RPSI07_RS10265,penicillin-binding protein 1A,1,0.3333333333333333,13,1.0,0.5,0.62,7,0.66,3,1,70.0,1
beril_RalstoniaPSI07,RPSI07_RS10270,type IV pilus biogenesis protein PilM,0,0.6666666666666666,4,0.8333333333333334,0.6666666666666666,0.5466666666666666,12,0.63,1,1,452.0,1
beril_RalstoniaPSI07,RPSI07_RS10275,PilN domain-containing protein,0,1.0,4,0.6666666666666666,0.6666666666666666,0.6433333333333333,5,0.61,2,1,9.0,0
beril_RalstoniaPSI07,RPSI07_RS10280,type 4a pilus biogenesis protein PilO,0,0.6666666666666666,10,0.3333333333333333,0.6666666666666666,0.6433333333333333,5,0.6733333333333333,3,0,2.0,0
beril_RalstoniaPSI07,RPSI07_RS10285,pilus assembly protein PilP,0,0.8333333333333334,6,0.5,0.6666666666666666,0.6433333333333333,5,0.6966666666666667,2,1,-4.0,0
beril_RalstoniaPSI07,RPSI07_RS10290,temperature dependent type IV pilus secretin PilQ,0,1.0,13,0.5,0.6666666666666666,0.61,7,0.6166666666666667,1,1,2.0,0
beril_RalstoniaPSI07,RPSI07_RS10295,shikimate kinase,0,0.3333333333333333,12,0.8333333333333334,0.6666666666666666,0.6,7,0.66,2,1,142.0,1
beril_RalstoniaPSI07,RPSI07_RS10300,3-dehydroquinate synthase,1,0.3333333333333333,13,0.3333333333333333,0.6666666666666666,0.6466666666666666,7,0.6666666666666666,1,1,-4.0,0
beril_RalstoniaPSI07,RPSI07_RS10305,deoxyguanosinetriphosphate triphosphohydrolase,0,0.6666666666666666,9,0.3333333333333333,0.5,0.6966666666666667,4,0.6533333333333333,1,1,24.0,0
beril_RalstoniaPSI07,RPSI07_RS10310,OmpW/AlkL family protein,0,0.6666666666666666,10,0.5,0.6666666666666666,0.5933333333333334,6,0.6766666666666666,4,0,153.0,1
beril_RalstoniaPSI07,RPSI07_RS10315,transposase,0,0.3333333333333333,14,0.6666666666666666,0.6666666666666666,0.5833333333333334,6,0.5766666666666667,3,1,263.0,1
beril_RalstoniaPSI07,RPSI07_RS10320,glutamate synthase-related protein,0,0.6666666666666666,6,0.6666666666666666,0.5,0.5833333333333334,11,0.6533333333333333,2,1,249.0,1
beril_RalstoniaPSI07,RPSI07_RS10325,glutamate synthase subunit beta,0,0.8333333333333334,6,0.3333333333333333,0.6666666666666666,0.6633333333333333,5,0.6966666666666667,4,1,134.0,1
beril_RalstoniaPSI07,RPSI07_RS10330,Bug family tripartite tricarboxylate transporter substrate binding protein,0,0.3333333333333333,4,0.8333333333333334,0.8333333333333334,0.6866666666666666,4,0.69,3,1,155.0,1
beril_RalstoniaPSI07,RPSI07_RS10335,ABC transporter ATP-binding protein,1,0.3333333333333333,13,0.5,0.5,0.6933333333333334,6,0.6733333333333333,3,1,234.0,1
beril_RalstoniaPSI07,RPSI07_RS10340,lipid asymmetry maintenance ABC transporter permease subunit MlaE,0,0.8333333333333334,4,0.3333333333333333,0.5,0.6933333333333334,4,0.61,2,0,-4.0,0
beril_RalstoniaPSI07,RPSI07_RS10345,outer membrane lipid asymmetry maintenance protein MlaD,0,0.5,9,0.5,0.6666666666666666,0.6333333333333333,4,0.6166666666666667,2,0,28.0,0
beril_RalstoniaPSI07,RPSI07_RS10350,VacJ family lipoprotein,0,0.6666666666666666,12,0.5,0.6666666666666666,0.65,9,0.62,1,0,3.0,0
beril_RalstoniaPSI07,RPSI07_RS10355,MlaC/ttg2D family ABC transporter substrate-binding protein,0,0.8333333333333334,7,0.6666666666666666,0.5,0.6333333333333333,5,0.71,3,0,154.0,1
beril_RalstoniaPSI07,RPSI07_RS10360,STAS domain-containing protein,0,0.16666666666666666,8,0.5,0.6666666666666666,0.6,5,0.6566666666666666,2,1,65.0,0
beril_RalstoniaPSI07,RPSI07_RS10365,ABC transporter ATP-binding protein,0,0.6666666666666666,14,0.8333333333333334,0.5,0.6833333333333333,6,0.62,3,0,236.0,1
beril_RalstoniaPSI07,RPSI07_RS10370,ABC transporter permease,0,0.6666666666666666,7,0.3333333333333333,0.5,0.7166666666666667,3,0.6266666666666667,3,0,-4.0,0
beril_RalstoniaPSI07,RPSI07_RS10375,BolA family protein,1,0.8333333333333334,7,0.5,0.6666666666666666,0.63,4,0.65,2,1,57.0,0
beril_RalstoniaPSI07,RPSI07_RS10380,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,1,0.6666666666666666,13,0.5,0.5,0.66,3,0.6733333333333333,3,1,91.0,0
beril_RalstoniaPSI07,RPSI07_RS10385,ATP phosphoribosyltransferase,1,0.8333333333333334,14,0.6666666666666666,0.6666666666666666,0.6566666666666666,4,0.7333333333333333,2,1,18.0,0
beril_RalstoniaPSI07,RPSI07_RS10390,histidinol dehydrogenase,1,0.5,14,0.5,0.5,0.6733333333333333,3,0.69,1,0,-4.0,0
beril_RalstoniaPSI07,RPSI07_RS10395,histidinol-phosphate transaminase,1,0.5,12,0.5,0.6666666666666666,0.6866666666666666,4,0.6533333333333333,1,1,10.0,0
beril_RalstoniaPSI07,RPSI07_RS10400,imidazoleglycerol-phosphate dehydratase HisB,1,0.6666666666666666,7,0.5,0.5,0.64,6,0.6166666666666667,2,1,-4.0,0
beril_RalstoniaPSI07,RPSI07_RS10405,MarC family protein,1,0.3333333333333333,14,0.3333333333333333,0.5,0.67,4,0.7033333333333334,2,1,54.0,0
beril_RalstoniaPSI07,RPSI07_RS10410,imidazole glycerol phosphate synthase subunit HisH,1,0.3333333333333333,14,0.5,0.6666666666666666,0.67,4,0.63,7,0,-4.0,0
beril_RalstoniaPSI07,RPSI07_RS10415,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase,1,0.3333333333333333,11,0.5,0.6666666666666666,0.5466666666666666,11,0.6633333333333333,2,1,78.0,0
beril_RalstoniaPSI07,RPSI07_RS10420,imidazole glycerol phosphate synthase subunit HisF,1,0.5,12,0.5,0.5,0.65,5,0.6266666666666667,1,0,36.0,0
beril_RalstoniaPSI07,RPSI07_RS10425,phosphoribosyl-AMP cyclohydrolase,1,0.6666666666666666,5,0.5,0.5,0.68,3,0.69,1,1,2.0,0
beril_RalstoniaPSI07,RPSI07_RS10430,phosphoribosyl-ATP diphosphatase,1,0.5,12,0.6666666666666666,0.5,0.6533333333333333,5,0.6333333333333333,1,1,-8.0,0
beril_RalstoniaPSI07,RPSI07_RS10435,DUF4870 family protein,0,0.5,14,0.6666666666666666,0.8333333333333334,0.69,7,0.62,2,1,73.0,0
beril_RalstoniaPSI07,RPSI07_RS10440,Sec-independent protein translocase subunit TatA,1,0.8333333333333334,2,0.5,0.5,0.5933333333333334,4,0.6633333333333333,1,1,62.0,0
beril_RalstoniaPSI07,RPSI07_RS10445,Sec-independent protein translocase protein TatB,1,0.3333333333333333,12,0.5,0.6666666666666666,0.6166666666666667,4,0.6633333333333333,2,1,19.0,0
beril_RalstoniaPSI07,RPSI07_RS10450,twin-arginine translocase subunit TatC,0,0.3333333333333333,2,0.5,0.6666666666666666,0.7233333333333334,3,0.6866666666666666,5,1,52.0,0
beril_RalstoniaPSI07,RPSI07_RS10455,ABC transporter ATP-binding protein,0,0.6666666666666666,8,0.5,0.6666666666666666,0.6766666666666666,5,0.6366666666666667,7,1,61.0,1
beril_RalstoniaPSI07,RPSI07_RS10460,ABC transporter permease,0,0.8333333333333334,4,0.3333333333333333,0.6666666666666666,0.6766666666666666,3,0.6933333333333334,1,0,-8.0,0
beril_RalstoniaPSI07,RPSI07_RS10465,ABC transporter substrate-binding protein,0,0.6666666666666666,7,0.5,0.5,0.6733333333333333,6,0.6833333333333333,2,1,84.0,0
beril_RalstoniaPSI07,RPSI07_RS10470,sensor histidine kinase,0,0.5,13,0.3333333333333333,0.5,0.6833333333333333,5,0.6466666666666666,3,1,118.0,1
beril_RalstoniaPSI07,RPSI07_RS10475,response regulator,1,0.5,14,0.6666666666666666,0.6666666666666666,0.6466666666666666,5,0.6933333333333334,3,1,-4.0,0
beril_RalstoniaPSI07,RPSI07_RS10480,ABC transporter substrate-binding protein,0,0.6666666666666666,11,0.5,0.6666666666666666,0.6566666666666666,5,0.61,3,1,94.0,1
beril_RalstoniaPSI07,RPSI07_RS10485,porin,1,0.6666666666666666,11,0.5,0.6666666666666666,0.6166666666666667,5,0.6166666666666667,3,1,336.0,1
beril_RalstoniaPSI07,RPSI07_RS10490,Do family serine endopeptidase,0,0.3333333333333333,12,0.6666666666666666,0.5,0.5866666666666667,5,0.6333333333333333,4,1,418.0,1
beril_RalstoniaPSI07,RPSI07_RS10495,Nif3-like dinuclear metal center hexameric protein,0,0.6666666666666666,13,0.5,0.6666666666666666,0.64,5,0.6133333333333333,2,1,19.0,1
beril_RalstoniaPSI07,RPSI07_RS10500,large conductance mechanosensitive channel protein MscL,0,0.6666666666666666,6,0.6666666666666666,0.8333333333333334,0.54,9,0.68,2,0,12.0,1
